 [File Information]      		 [Data Line]	36
Measured Date	2024/05/28 095034
ID		Version	11.0
Name	oceane_12	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     814
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   60.98	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.003004	    0.005168	    0.008172	    0.012835	    0.008918	    0.021752	    0.119067	    0.146611	    0.265678	    0.131008	    0.217106	    0.348114	    0.043972	    0.095757	    0.139729	    0.009439	    0.013275	    0.022714	    0.066282	    0.094764	    0.161045	    0.037250	    0.044815	    0.082065	   -0.030838	   -0.031245	   -0.062083	   -0.015794	   -0.025456	   -0.041250	    0.075319	    0.103795	    0.179113	    0.029555	    0.066503	    0.096058	   -0.013935	   -0.027398	   -0.041332	    0.042045	    0.035315	    0.077360	    0.068659	    0.060572	    0.129231	    0.023524	    0.068337	    0.091861	    0.000573	   -0.006969	   -0.006396	   -0.007018	   -0.028729	   -0.035747	    0.012858	    0.001213	    0.014071	    0.019269	   -0.008109	    0.011160	   -0.001499	   -0.011992	   -0.013491	    0.085985	    0.131669	    0.217654
     0.750	0	0	    0	    0.000797	    0.003128	    0.003926	    0.013200	    0.011435	    0.024635	    0.123305	    0.152534	    0.275839	    0.135882	    0.214765	    0.350647	    0.045193	    0.092949	    0.138141	    0.010705	    0.013242	    0.023948	    0.064471	    0.094665	    0.159136	    0.034582	    0.044544	    0.079126	   -0.028020	   -0.033529	   -0.061549	   -0.012869	   -0.025145	   -0.038014	    0.079498	    0.107978	    0.187476	    0.033778	    0.063175	    0.096953	   -0.010619	   -0.025626	   -0.036245	    0.040826	    0.038257	    0.079082	    0.069968	    0.058667	    0.128635	    0.025941	    0.066944	    0.092885	    0.002797	   -0.006294	   -0.003497	   -0.004802	   -0.028815	   -0.033617	    0.014929	    0.001970	    0.016898	    0.024158	   -0.007212	    0.016946	    0.000829	   -0.010320	   -0.009491	    0.087276	    0.134426	    0.221702
     0.825	0	0	    0	   -0.003004	    0.008476	    0.005471	    0.015786	    0.011536	    0.027323	    0.125824	    0.155292	    0.281116	    0.135583	    0.217294	    0.352877	    0.046604	    0.089286	    0.135890	    0.011952	    0.014347	    0.026299	    0.066739	    0.091216	    0.157955	    0.033948	    0.043896	    0.077844	   -0.026219	   -0.034189	   -0.060407	   -0.010031	   -0.024403	   -0.034435	    0.079615	    0.110392	    0.190006	    0.034382	    0.060264	    0.094646	   -0.009239	   -0.023955	   -0.033194	    0.038655	    0.042628	    0.081283	    0.069616	    0.059379	    0.128996	    0.027469	    0.066774	    0.094243	    0.003897	   -0.005569	   -0.001672	   -0.005146	   -0.027337	   -0.032483	    0.015304	    0.002233	    0.017537	    0.025600	   -0.005540	    0.020060	    0.002879	   -0.011607	   -0.008728	    0.079772	    0.145157	    0.224929
     0.900	0	0	    0	    0.001326	    0.005427	    0.006752	    0.016122	    0.013060	    0.029182	    0.125691	    0.157318	    0.283009	    0.136144	    0.208908	    0.345052	    0.044769	    0.082637	    0.127405	    0.006157	    0.018937	    0.025094	    0.060292	    0.096995	    0.157287	    0.035432	    0.041537	    0.076968	   -0.029482	   -0.032291	   -0.061773	   -0.008519	   -0.023251	   -0.031770	    0.079295	    0.110364	    0.189659	    0.034149	    0.054182	    0.088330	   -0.010042	   -0.022664	   -0.032705	    0.038579	    0.041361	    0.079940	    0.067837	    0.059408	    0.127245	    0.027058	    0.066707	    0.093764	    0.004141	   -0.005742	   -0.001602	   -0.005061	   -0.027639	   -0.032701	    0.014587	    0.002147	    0.016734	    0.026096	   -0.005619	    0.020478	    0.001421	   -0.011691	   -0.010271	    0.087921	    0.133752	    0.221673
     0.975	0	0	    0	    0.000104	    0.003398	    0.003502	    0.017974	    0.010849	    0.028823	    0.125399	    0.156725	    0.282124	    0.128962	    0.190309	    0.319271	    0.034463	    0.059838	    0.094302	    0.008159	    0.014153	    0.022312	    0.060449	    0.095381	    0.155830	    0.036904	    0.039915	    0.076820	   -0.028381	   -0.033614	   -0.061995	   -0.005755	   -0.022269	   -0.028024	    0.079075	    0.108293	    0.187368	    0.027456	    0.033569	    0.061025	   -0.009313	   -0.024298	   -0.033611	    0.044751	    0.037352	    0.082104	    0.068296	    0.057728	    0.126024	    0.028925	    0.065792	    0.094717	    0.004859	   -0.005811	   -0.000952	   -0.004387	   -0.026721	   -0.031108	    0.014115	    0.002141	    0.016255	    0.026373	   -0.004768	    0.021604	    0.003342	   -0.013843	   -0.010501	    0.084260	    0.138444	    0.222704
     1.050	0	0	    0	    0.007654	   -0.004367	    0.003287	    0.016724	    0.010754	    0.027478	    0.126297	    0.154488	    0.280785	    0.131284	    0.185556	    0.316840	    0.040106	    0.050614	    0.090720	    0.013191	    0.009021	    0.022212	    0.069172	    0.086478	    0.155650	    0.038188	    0.039982	    0.078170	   -0.028319	   -0.034532	   -0.062851	   -0.005085	   -0.020670	   -0.025756	    0.078546	    0.107131	    0.185677	    0.028534	    0.028513	    0.057047	   -0.009836	   -0.024724	   -0.034559	    0.040237	    0.040962	    0.081199	    0.065287	    0.060430	    0.125718	    0.027648	    0.067202	    0.094850	    0.003796	   -0.004684	   -0.000888	   -0.005336	   -0.026040	   -0.031375	    0.014253	    0.002210	    0.016463	    0.026308	   -0.004298	    0.022010	    0.002119	   -0.011867	   -0.009749	    0.087825	    0.135267	    0.223091
     1.125	0	0	    0	   -0.001082	    0.008515	    0.007433	    0.015366	    0.013008	    0.028374	    0.126102	    0.156664	    0.282766	    0.129116	    0.187847	    0.316963	    0.038483	    0.051911	    0.090394	    0.007566	    0.016757	    0.024323	    0.057967	    0.102144	    0.160111	    0.033530	    0.040577	    0.074108	   -0.029067	   -0.034974	   -0.064041	   -0.005767	   -0.020618	   -0.026385	    0.078020	    0.107403	    0.185424	    0.027793	    0.028617	    0.056410	   -0.009340	   -0.026026	   -0.035366	    0.038778	    0.040825	    0.079603	    0.075330	    0.052262	    0.127592	    0.031060	    0.065658	    0.096718	    0.003268	   -0.004969	   -0.001701	   -0.006555	   -0.026411	   -0.032966	    0.013774	    0.002589	    0.016363	    0.026118	   -0.003945	    0.022173	    0.002214	   -0.011353	   -0.009138	    0.097333	    0.130754	    0.228087
     1.200	0	0	    0	    0.001613	    0.005133	    0.006745	    0.014075	    0.014150	    0.028226	    0.123611	    0.156968	    0.280580	    0.133821	    0.177620	    0.311442	    0.035881	    0.049205	    0.085086	    0.010435	    0.015465	    0.025900	    0.052496	    0.107742	    0.160238	    0.033628	    0.039975	    0.073603	   -0.031714	   -0.033564	   -0.065279	   -0.004925	   -0.020189	   -0.025113	    0.075222	    0.107206	    0.182428	    0.026407	    0.025419	    0.051826	   -0.010717	   -0.025399	   -0.036115	    0.043089	    0.038859	    0.081949	    0.073626	    0.052041	    0.125667	    0.027273	    0.069334	    0.096607	    0.000998	   -0.003997	   -0.002999	   -0.008159	   -0.026240	   -0.034399	    0.011524	    0.002841	    0.014364	    0.024123	   -0.002678	    0.021445	    0.000600	   -0.009957	   -0.009357	    0.083341	    0.143989	    0.227330
     1.275	0	0	    0	   -0.007418	    0.010014	    0.002596	    0.012594	    0.012758	    0.025352	    0.121398	    0.156283	    0.277681	    0.126610	    0.182503	    0.309113	    0.035542	    0.046473	    0.082015	    0.004749	    0.016898	    0.021647	    0.058880	    0.094948	    0.153829	    0.028505	    0.042876	    0.071381	   -0.033558	   -0.033846	   -0.067404	   -0.004994	   -0.019037	   -0.024031	    0.074193	    0.105965	    0.180158	    0.025286	    0.024198	    0.049484	   -0.011686	   -0.025824	   -0.037510	    0.036632	    0.042905	    0.079537	    0.062985	    0.059178	    0.122164	    0.025973	    0.068752	    0.094725	   -0.001489	   -0.003582	   -0.005071	   -0.010358	   -0.025361	   -0.035718	    0.009719	    0.002911	    0.012630	    0.022506	   -0.002583	    0.019923	   -0.000732	   -0.010367	   -0.011099	    0.086320	    0.137278	    0.223598
     1.350	0	0	    0	    0.003331	   -0.002462	    0.000869	    0.012557	    0.011287	    0.023844	    0.121027	    0.153994	    0.275021	    0.127591	    0.181484	    0.309075	    0.034624	    0.046343	    0.080967	    0.007127	    0.015439	    0.022565	    0.061664	    0.095137	    0.156801	    0.031887	    0.037887	    0.069774	   -0.037330	   -0.032074	   -0.069403	   -0.006824	   -0.018823	   -0.025647	    0.072804	    0.105393	    0.178197	    0.024772	    0.024130	    0.048902	   -0.013888	   -0.025522	   -0.039410	    0.036311	    0.043034	    0.079344	    0.067407	    0.055464	    0.122872	    0.026009	    0.066983	    0.092993	   -0.004015	   -0.003446	   -0.007461	   -0.012415	   -0.025573	   -0.037988	    0.008735	    0.002540	    0.011275	    0.022116	   -0.002751	    0.019365	   -0.000816	   -0.011889	   -0.012704	    0.080650	    0.142054	    0.222703
     1.425	0	0	    0	   -0.009901	    0.014879	    0.004978	    0.009232	    0.011995	    0.021227	    0.120767	    0.152606	    0.273373	    0.136023	    0.184334	    0.320356	    0.036380	    0.047818	    0.084199	    0.009073	    0.014151	    0.023224	    0.052813	    0.100073	    0.152886	    0.026044	    0.043379	    0.069423	   -0.040780	   -0.029869	   -0.070650	   -0.008975	   -0.017950	   -0.026924	    0.072748	    0.103372	    0.176120	    0.024786	    0.021420	    0.046206	   -0.013220	   -0.026784	   -0.040004	    0.036546	    0.040205	    0.076751	    0.063831	    0.058271	    0.122102	    0.023762	    0.068584	    0.092346	   -0.006861	   -0.003305	   -0.010165	   -0.015038	   -0.025924	   -0.040963	    0.007969	    0.001955	    0.009925	    0.019916	   -0.002342	    0.017574	   -0.003271	   -0.011454	   -0.014725	    0.078074	    0.137305	    0.215379
     1.500	0	0	    0	    0.007234	    0.000977	    0.008211	    0.009682	    0.013920	    0.023603	    0.135782	    0.164814	    0.300596	    0.140270	    0.201533	    0.341803	    0.040117	    0.052105	    0.092222	    0.000716	    0.020397	    0.021113	    0.048367	    0.108045	    0.156412	    0.034399	    0.039718	    0.074117	   -0.044872	   -0.035500	   -0.080372	   -0.011363	   -0.021910	   -0.033273	    0.084115	    0.115849	    0.199964	    0.026545	    0.021467	    0.048012	   -0.012164	   -0.024814	   -0.036978	    0.033539	    0.041713	    0.075252	    0.070050	    0.058746	    0.128796	    0.023305	    0.067627	    0.090932	   -0.007784	   -0.006786	   -0.014570	   -0.012234	   -0.028816	   -0.041050	    0.008044	    0.001225	    0.009269	    0.020368	   -0.003116	    0.017252	   -0.005026	   -0.012601	   -0.017627	    0.084691	    0.137775	    0.222467
     1.575	0	0	    0	   -0.001324	    0.007058	    0.005734	    0.018240	    0.012538	    0.030778	    0.136724	    0.172729	    0.309453	    0.144030	    0.197491	    0.341521	    0.041504	    0.050732	    0.092236	    0.010196	    0.019569	    0.029765	    0.065892	    0.093442	    0.159334	    0.036449	    0.039527	    0.075976	   -0.038611	   -0.039211	   -0.077821	   -0.005714	   -0.020375	   -0.026088	    0.083646	    0.119790	    0.203436	    0.028861	    0.021945	    0.050807	   -0.008499	   -0.021998	   -0.030496	    0.040163	    0.043018	    0.083181	    0.072271	    0.058426	    0.130698	    0.031189	    0.065580	    0.096770	    0.000303	   -0.006382	   -0.006079	   -0.007621	   -0.027315	   -0.034936	    0.011045	    0.000588	    0.011633	    0.025709	   -0.003046	    0.022662	    0.003379	   -0.011064	   -0.007685	    0.086513	    0.139033	    0.225546
     1.650	0	0	    0	    0.001866	    0.006582	    0.008448	    0.018733	    0.015905	    0.034638	    0.139827	    0.172616	    0.312443	    0.144078	    0.203170	    0.347248	    0.042475	    0.052731	    0.095206	    0.007546	    0.024048	    0.031594	    0.059018	    0.100897	    0.159914	    0.040724	    0.039443	    0.080166	   -0.036263	   -0.036863	   -0.073126	   -0.003790	   -0.018985	   -0.022775	    0.086470	    0.118888	    0.205357	    0.030580	    0.022357	    0.052937	   -0.007108	   -0.021135	   -0.028242	    0.043779	    0.043371	    0.087150	    0.078604	    0.057705	    0.136309	    0.033053	    0.066706	    0.099759	    0.002533	   -0.004206	   -0.001672	   -0.005169	   -0.026746	   -0.031915	    0.013721	    0.001036	    0.014757	    0.028927	   -0.002451	    0.026476	    0.005420	   -0.008288	   -0.002867	    0.094110	    0.139648	    0.233758
     1.725	0	0	    0	    0.011893	   -0.004341	    0.007553	    0.020156	    0.015612	    0.035768	    0.141155	    0.174061	    0.315217	    0.150478	    0.198216	    0.348694	    0.044558	    0.050284	    0.094842	    0.012241	    0.020500	    0.032741	    0.071010	    0.091450	    0.162460	    0.040995	    0.035949	    0.076944	   -0.036540	   -0.035962	   -0.072502	   -0.002308	   -0.018554	   -0.020861	    0.086108	    0.120186	    0.206294	    0.031057	    0.022455	    0.053512	   -0.005843	   -0.020647	   -0.026490	    0.043905	    0.043784	    0.087689	    0.075958	    0.059830	    0.135788	    0.032521	    0.069593	    0.102114	    0.002621	   -0.002518	    0.000102	   -0.004808	   -0.025538	   -0.030346	    0.014016	    0.001548	    0.015564	    0.030322	   -0.001099	    0.029223	    0.007385	   -0.008528	   -0.001144	    0.096304	    0.138692	    0.234997
     1.800	0	0	    0	   -0.009767	    0.019554	    0.009787	    0.016941	    0.018860	    0.035801	    0.140342	    0.179440	    0.319782	    0.149341	    0.205238	    0.354578	    0.039846	    0.057587	    0.097433	    0.004394	    0.030303	    0.034697	    0.051921	    0.115261	    0.167183	    0.033624	    0.045032	    0.078656	   -0.036487	   -0.037311	   -0.073798	   -0.003649	   -0.017599	   -0.021248	    0.087269	    0.120916	    0.208185	    0.030529	    0.023817	    0.054346	   -0.005959	   -0.020221	   -0.026180	    0.037223	    0.048667	    0.085890	    0.075841	    0.062560	    0.138402	    0.032731	    0.068862	    0.101592	    0.001890	   -0.003208	   -0.001318	   -0.005242	   -0.025784	   -0.031026	    0.013837	    0.001855	    0.015693	    0.030817	   -0.001851	    0.028966	    0.006000	   -0.008836	   -0.002835	    0.095146	    0.138730	    0.233875
     1.875	0	0	    0	   -0.004537	    0.015354	    0.010817	    0.018635	    0.017463	    0.036098	    0.144067	    0.179452	    0.323519	    0.147589	    0.209168	    0.356758	    0.039448	    0.060202	    0.099651	    0.011372	    0.024285	    0.035657	    0.058618	    0.106230	    0.164847	    0.033757	    0.045347	    0.079104	   -0.039152	   -0.036228	   -0.075380	   -0.002646	   -0.018344	   -0.020990	    0.087631	    0.122675	    0.210306	    0.030240	    0.024193	    0.054433	   -0.005637	   -0.019359	   -0.024996	    0.041152	    0.044080	    0.085232	    0.076633	    0.060843	    0.137476	    0.031510	    0.070778	    0.102288	    0.001414	   -0.002717	   -0.001303	   -0.005356	   -0.025446	   -0.030802	    0.013518	    0.001968	    0.015486	    0.030376	   -0.000615	    0.029760	    0.005621	   -0.007761	   -0.002140	    0.095093	    0.141628	    0.236721
