 [File Information]      		 [Data Line]	36
Measured Date	2024/05/27 092524
ID		Version	11.0
Name	oceane_1	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     844
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   63.23	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.008649	    0.002200	    0.010849	   -0.003485	    0.002983	   -0.000502	   -0.006412	    0.010105	    0.003692	    0.003407	    0.002764	    0.006171	    0.002746	    0.009052	    0.011798	   -0.008176	    0.019830	    0.011654	   -0.005999	    0.022460	    0.016461	   -0.010145	   -0.000515	   -0.010659	   -0.008083	    0.003002	   -0.005081	   -0.017479	    0.071956	    0.054477	    0.001010	   -0.004343	   -0.003333	   -0.004903	    0.000609	   -0.004295	   -0.011305	    0.015649	    0.004345	   -0.004265	   -0.001510	   -0.005774	    0.009603	   -0.082400	   -0.072797	   -0.009629	    0.018224	    0.008595	   -0.022666	    0.040490	    0.017824	    0.001398	   -0.027225	   -0.025827	   -0.005787	   -0.001142	   -0.006929	   -0.008802	    0.006369	   -0.002433	   -0.021404	    0.019981	   -0.001423	   -0.031588	   -0.033732	   -0.065320
     0.750	0	0	    0	    0.021918	   -0.007021	    0.014897	    0.002480	   -0.002026	    0.000454	   -0.005298	    0.007024	    0.001726	    0.009650	   -0.001000	    0.008649	    0.014775	    0.000237	    0.015012	    0.006287	    0.000596	    0.006882	    0.020155	    0.032884	    0.053039	   -0.000055	   -0.008403	   -0.008458	   -0.003513	    0.001021	   -0.002492	   -0.012651	    0.067323	    0.054672	   -0.000521	   -0.002809	   -0.003330	    0.000075	   -0.002906	   -0.002831	   -0.008711	    0.013371	    0.004659	    0.006912	   -0.002923	    0.003989	    0.024220	   -0.069219	   -0.044999	   -0.010892	    0.000218	   -0.010673	   -0.011527	    0.021700	    0.010173	    0.005742	   -0.028372	   -0.022630	   -0.003739	   -0.002520	   -0.006259	   -0.014251	   -0.002148	   -0.016399	   -0.023062	   -0.009438	   -0.032499	    0.026098	    0.006388	    0.032487
     0.825	0	0	    0	    0.018479	   -0.004392	    0.014087	    0.002293	    0.004492	    0.006786	   -0.004751	    0.006760	    0.002009	    0.009728	    0.000193	    0.009921	    0.009313	    0.003908	    0.013221	   -0.005498	    0.005628	    0.000129	    0.022445	    0.044892	    0.067336	    0.000906	   -0.010291	   -0.009385	    0.002045	    0.001876	    0.003922	   -0.012382	    0.069775	    0.057394	    0.002363	   -0.003215	   -0.000852	   -0.000455	   -0.000659	   -0.001113	   -0.002686	    0.015985	    0.013300	    0.008296	    0.025087	    0.033383	    0.022988	    0.007997	    0.030985	   -0.006951	   -0.004306	   -0.011257	   -0.015505	    0.035374	    0.019868	    0.010765	   -0.025693	   -0.014928	    0.000027	   -0.002436	   -0.002409	   -0.006019	   -0.003274	   -0.009294	   -0.015556	   -0.005558	   -0.021114	    0.065010	    0.043129	    0.108138
     0.900	0	0	    0	    0.021041	   -0.005946	    0.015095	    0.002391	    0.005505	    0.007896	    0.001093	    0.008041	    0.009134	    0.015845	    0.000358	    0.016203	    0.015426	    0.001481	    0.016907	    0.007987	   -0.002104	    0.005883	    0.031798	    0.059092	    0.090890	   -0.002430	   -0.011285	   -0.013715	    0.006897	    0.003316	    0.010213	   -0.012885	    0.072704	    0.059819	    0.003217	   -0.001188	    0.002029	    0.002655	   -0.001791	    0.000864	    0.001562	    0.017831	    0.019392	   -0.011905	    0.034830	    0.022925	   -0.026827	   -0.018661	   -0.045489	   -0.003502	   -0.004820	   -0.008323	   -0.009626	    0.036766	    0.027140	    0.011415	   -0.025642	   -0.014227	    0.002121	   -0.001397	    0.000724	   -0.003205	   -0.001582	   -0.004787	   -0.000007	   -0.009919	   -0.009926	    0.033645	    0.070497	    0.104141
     0.975	0	0	    0	    0.019808	   -0.004352	    0.015456	    0.004965	    0.004117	    0.009082	   -0.002396	    0.013254	    0.010858	    0.018021	    0.000264	    0.018286	    0.022246	   -0.001238	    0.021008	    0.001787	    0.016641	    0.018428	    0.026192	    0.050959	    0.077151	    0.010225	   -0.015597	   -0.005372	    0.009835	    0.001983	    0.011818	   -0.028257	    0.087261	    0.059005	    0.006064	   -0.001695	    0.004368	    0.004231	   -0.001645	    0.002586	    0.003866	    0.015333	    0.019199	    0.001474	   -0.000908	    0.000566	   -0.035902	   -0.093324	   -0.129226	    0.012015	   -0.002066	    0.009949	    0.003744	    0.024240	    0.027984	    0.015752	   -0.030662	   -0.014910	    0.004143	   -0.000097	    0.004046	    0.004803	   -0.001553	    0.003250	    0.021965	    0.004508	    0.026473	    0.024492	    0.032425	    0.056918
     1.050	0	0	    0	    0.022273	    0.011382	    0.033655	    0.006037	    0.007364	    0.013402	   -0.000343	    0.014594	    0.014251	    0.016699	    0.003053	    0.019752	    0.013129	    0.010844	    0.023972	    0.003745	    0.019811	    0.023556	    0.030202	    0.057854	    0.088056	    0.020221	    0.000029	    0.020250	    0.008476	    0.005943	    0.014419	   -0.017219	    0.084814	    0.067596	    0.007573	   -0.002186	    0.005387	    0.005807	   -0.001268	    0.004539	   -0.000171	    0.019380	    0.019210	    0.001891	    0.006232	    0.008123	   -0.045519	   -0.095099	   -0.140618	    0.023981	    0.013957	    0.037938	   -0.007863	    0.038896	    0.031033	    0.013281	   -0.026370	   -0.013089	    0.004898	    0.000845	    0.005743	    0.008147	    0.001866	    0.010013	    0.039960	    0.034438	    0.074398	    0.044221	    0.038887	    0.083108
     1.125	0	0	    0	    0.020153	    0.019293	    0.039446	    0.012257	    0.006486	    0.018743	    0.008026	    0.008104	    0.016130	    0.018493	    0.006371	    0.024864	    0.015914	    0.012189	    0.028103	    0.002742	    0.025468	    0.028210	    0.021868	    0.060440	    0.082309	    0.023453	    0.009923	    0.033376	    0.010330	    0.004662	    0.014991	   -0.000122	    0.069442	    0.069319	    0.010350	   -0.001595	    0.008756	    0.005297	   -0.000612	    0.004685	    0.002812	    0.017355	    0.020167	    0.008812	    0.007348	    0.016160	   -0.043518	   -0.082953	   -0.126471	    0.038336	    0.024741	    0.063077	   -0.003927	    0.034838	    0.030912	    0.011559	   -0.023494	   -0.011935	    0.006196	    0.001031	    0.007226	    0.010500	    0.002276	    0.012776	    0.042863	    0.045422	    0.088285	    0.030844	    0.061117	    0.091961
     1.200	0	0	    0	    0.028755	    0.017340	    0.046095	    0.013575	    0.006464	    0.020039	    0.008468	    0.007113	    0.015581	    0.018771	    0.004897	    0.023668	    0.016540	    0.011427	    0.027966	   -0.000308	    0.028639	    0.028331	    0.007974	    0.058591	    0.066565	    0.029744	    0.009529	    0.039272	    0.011092	    0.005801	    0.016894	   -0.006587	    0.067452	    0.060865	    0.009191	    0.000188	    0.009379	    0.005583	   -0.000187	    0.005396	    0.002476	    0.019928	    0.022405	    0.002828	    0.006418	    0.009247	   -0.044110	   -0.094790	   -0.138900	    0.035075	    0.032140	    0.067215	   -0.006000	    0.033896	    0.027896	    0.013315	   -0.028067	   -0.014751	    0.005591	    0.002303	    0.007894	    0.010380	    0.004025	    0.014405	    0.036758	    0.047055	    0.083813	   -0.018265	    0.054079	    0.035814
     1.275	0	0	    0	    0.020473	    0.010149	    0.030622	    0.011827	    0.004931	    0.016758	    0.012806	    0.002589	    0.015395	    0.016589	    0.006534	    0.023123	    0.015594	    0.004991	    0.020585	    0.006402	    0.019013	    0.025415	    0.008363	    0.019899	    0.028262	    0.000382	    0.002794	    0.003176	    0.012337	    0.002883	    0.015221	   -0.012584	    0.067864	    0.055280	    0.009639	    0.000067	    0.009706	    0.004661	   -0.001051	    0.003610	    0.006593	    0.013921	    0.020514	    0.001925	    0.003336	    0.005261	   -0.010408	   -0.095420	   -0.105827	    0.022946	    0.019306	    0.042252	    0.002823	    0.016994	    0.019817	    0.014252	   -0.032007	   -0.017755	    0.004382	    0.001624	    0.006006	    0.007358	    0.004146	    0.011504	    0.009651	    0.027435	    0.037086	   -0.041723	   -0.015878	   -0.057601
     1.350	0	0	    0	    0.016325	    0.005992	    0.022317	    0.005413	    0.006255	    0.011668	   -0.001093	    0.012491	    0.011398	    0.016832	    0.002664	    0.019496	    0.014410	    0.006010	    0.020420	    0.004116	    0.017473	    0.021588	    0.019104	    0.029203	    0.048307	    0.000854	   -0.008299	   -0.007445	    0.006082	    0.007456	    0.013538	    0.000832	    0.058367	    0.059199	    0.009150	   -0.000331	    0.008819	    0.002986	   -0.001313	    0.001674	    0.003878	    0.018187	    0.022065	    0.009828	    0.021008	    0.030836	    0.022955	   -0.058253	   -0.035298	    0.005069	    0.005416	    0.010485	   -0.008630	    0.026259	    0.017629	    0.010238	   -0.025726	   -0.015487	    0.003087	    0.000954	    0.004041	   -0.001699	    0.000307	   -0.001392	   -0.002352	    0.006990	    0.004638	    0.003906	   -0.023355	   -0.019449
     1.425	0	0	    0	   -0.002432	    0.021221	    0.018789	    0.008082	    0.001153	    0.009235	   -0.001094	    0.011632	    0.010538	    0.011640	    0.006345	    0.017985	    0.007506	    0.010970	    0.018476	    0.005958	    0.008357	    0.014315	    0.032845	    0.040653	    0.073497	   -0.009325	   -0.001253	   -0.010579	    0.005713	    0.005575	    0.011287	   -0.005467	    0.070296	    0.064829	    0.007793	   -0.000243	    0.007550	    0.000651	    0.000736	    0.001387	    0.006276	    0.017584	    0.023860	    0.010369	    0.013949	    0.024318	    0.020309	   -0.045738	   -0.025429	    0.001355	    0.000290	    0.001644	   -0.007794	    0.025643	    0.017849	    0.009155	   -0.023670	   -0.014515	    0.002260	    0.000650	    0.002910	   -0.003963	   -0.002719	   -0.006682	   -0.012972	   -0.003487	   -0.016459	    0.026271	    0.035122	    0.061393
     1.500	0	0	    0	    0.014046	    0.002916	    0.016962	    0.007467	    0.001208	    0.008675	    0.003886	    0.007155	    0.011041	    0.009866	    0.006606	    0.016472	    0.006804	    0.008654	    0.015458	    0.008414	   -0.000828	    0.007586	    0.033275	    0.041950	    0.075226	   -0.006563	   -0.004397	   -0.010960	    0.003881	    0.006000	    0.009881	   -0.013265	    0.060825	    0.047560	    0.006115	   -0.000185	    0.005930	    0.000076	   -0.000334	   -0.000258	    0.000460	    0.020677	    0.021137	    0.002279	    0.024322	    0.026601	    0.017589	   -0.003737	    0.013852	   -0.000939	   -0.002775	   -0.003714	   -0.007588	    0.018492	    0.010904	    0.012307	   -0.028766	   -0.016459	    0.001718	    0.000184	    0.001903	   -0.005841	   -0.003410	   -0.009251	   -0.019776	   -0.008580	   -0.028355	    0.053454	    0.040724	    0.094178
     1.575	0	0	    0	    0.021000	   -0.013441	    0.007559	    0.002667	    0.001551	    0.004218	    0.001670	    0.005168	    0.006838	    0.010195	    0.003537	    0.013732	    0.011200	    0.000432	    0.011632	    0.011511	   -0.013762	   -0.002251	    0.048178	    0.033025	    0.081203	   -0.002705	   -0.011928	   -0.014633	    0.004497	    0.001773	    0.006270	    0.003795	    0.057179	    0.060974	    0.003514	   -0.000608	    0.002906	   -0.000155	   -0.001381	   -0.001536	    0.001535	    0.017419	    0.018954	    0.001042	    0.032614	    0.033656	    0.010043	    0.030027	    0.040070	   -0.006392	   -0.002875	   -0.009267	   -0.013814	    0.029764	    0.015950	    0.007577	   -0.022507	   -0.014930	    0.000145	    0.000585	    0.000730	   -0.007412	   -0.003593	   -0.011005	   -0.024267	   -0.009837	   -0.034105	    0.051156	    0.048791	    0.099947
     1.650	0	0	    0	    0.012878	   -0.006436	    0.006443	    0.002364	    0.001029	    0.003393	   -0.000360	    0.005981	    0.005622	    0.009839	    0.002249	    0.012088	    0.007088	    0.004618	    0.011706	    0.007889	   -0.007447	    0.000442	    0.037898	    0.044786	    0.082683	   -0.013909	   -0.006861	   -0.020769	    0.002130	    0.002858	    0.004987	   -0.009237	    0.063831	    0.054594	    0.003753	   -0.000844	    0.002909	   -0.001840	   -0.001936	   -0.003776	   -0.000761	    0.018810	    0.018049	    0.000151	    0.029014	    0.029164	   -0.012991	    0.040615	    0.027624	   -0.006852	   -0.005869	   -0.012720	   -0.013841	    0.031571	    0.017731	    0.012503	   -0.026634	   -0.014131	   -0.000627	    0.000760	    0.000133	   -0.010195	   -0.002411	   -0.012606	   -0.026551	   -0.010144	   -0.036695	    0.035115	    0.051827	    0.086942
     1.725	0	0	    0	    0.013048	   -0.005038	    0.008010	   -0.001254	    0.002187	    0.000933	   -0.002470	    0.004769	    0.002299	    0.008830	    0.004169	    0.012999	    0.008698	    0.004147	    0.012845	    0.008258	   -0.003077	    0.005181	    0.036251	    0.023530	    0.059781	   -0.000457	   -0.020486	   -0.020943	    0.000920	    0.001254	    0.002173	   -0.020660	    0.069254	    0.048594	    0.005119	   -0.002265	    0.002855	   -0.003449	   -0.002666	   -0.006114	   -0.003243	    0.019423	    0.016180	    0.000405	   -0.001660	   -0.001255	    0.023887	   -0.075788	   -0.051901	   -0.007909	   -0.004746	   -0.012654	   -0.014962	    0.030765	    0.015803	    0.010208	   -0.031214	   -0.021006	   -0.000691	    0.000229	   -0.000462	   -0.010728	   -0.003754	   -0.014482	   -0.015019	   -0.011117	   -0.026136	   -0.007945	    0.019721	    0.011776
     1.800	0	0	    0	    0.013032	    0.011846	    0.024878	    0.002625	    0.003409	    0.006034	   -0.001773	    0.006032	    0.004260	    0.014810	    0.005437	    0.020248	    0.009701	    0.013598	    0.023299	    0.000747	    0.018556	    0.019304	    0.032779	    0.051247	    0.084025	    0.008724	   -0.012070	   -0.003346	    0.002676	    0.001869	    0.004546	   -0.020717	    0.077995	    0.057278	    0.008378	   -0.002632	    0.005746	    0.002064	   -0.002622	   -0.000558	   -0.006563	    0.017806	    0.011243	    0.006965	    0.010039	    0.017004	   -0.013221	   -0.067248	   -0.080468	    0.010539	   -0.004243	    0.006296	   -0.006497	    0.022290	    0.015793	    0.015027	   -0.031753	   -0.016726	    0.002715	    0.000583	    0.003298	   -0.004333	   -0.005027	   -0.009360	    0.018983	   -0.000755	    0.018229	    0.029888	    0.001458	    0.031345
     1.875	0	0	    0	    0.018101	    0.021039	    0.039140	    0.007047	    0.009967	    0.017015	   -0.000524	    0.021827	    0.021303	    0.020193	    0.006930	    0.027123	    0.012683	    0.015766	    0.028449	   -0.006106	    0.037135	    0.031030	    0.031101	    0.083514	    0.114615	    0.019833	    0.005047	    0.024881	    0.011404	    0.002937	    0.014341	   -0.025393	    0.102466	    0.077073	    0.010409	   -0.000095	    0.010313	    0.005604	   -0.001571	    0.004033	    0.002830	    0.018439	    0.021269	    0.019994	    0.012956	    0.032951	   -0.019751	   -0.083069	   -0.102820	    0.036181	    0.013092	    0.049274	    0.003058	    0.019407	    0.022465	    0.015572	   -0.029202	   -0.013630	    0.005645	    0.002456	    0.008101	    0.005919	    0.000492	    0.006410	    0.051982	    0.037148	    0.089129	    0.047973	    0.043156	    0.091129
