 [File Information]      		 [Data Line]	36
Measured Date	2024/05/28 100244
ID		Version	11.0
Name	oceane_13	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     819
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   61.35	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
Time(sec)	Task	Mark	Count	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb
     0.000	0	0Z	    0	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000	    0.000000
     0.075	0	0	    0	    0.000648	   -0.001440	   -0.000792	   -0.000244	    0.000012	   -0.000232	   -0.000964	   -0.000069	   -0.001033	    0.001004	   -0.000726	    0.000277	   -0.000050	    0.000291	    0.000241	    0.000778	    0.000135	    0.000913	    0.003403	    0.000887	    0.004290	    0.002573	   -0.000453	    0.002120	    0.000817	   -0.000861	   -0.000043	   -0.000510	    0.000201	   -0.000309	   -0.000490	   -0.000729	   -0.001219	    0.000021	   -0.000288	   -0.000268	    0.000181	   -0.000174	    0.000008	   -0.002986	    0.005580	    0.002594	    0.001010	    0.001531	    0.002542	    0.001523	   -0.002732	   -0.001210	   -0.000092	   -0.000831	   -0.000923	   -0.000143	    0.000400	    0.000258	    0.000343	   -0.000154	    0.000189	   -0.000293	    0.000028	   -0.000264	   -0.001045	    0.000744	   -0.000301	    0.002879	   -0.000316	    0.002563
     0.150	0	0	    0	    0.004343	   -0.013683	   -0.009340	    0.000739	   -0.002425	   -0.001686	   -0.000589	   -0.001123	   -0.001712	   -0.000380	   -0.000362	   -0.000742	    0.000827	   -0.001119	   -0.000292	    0.002120	   -0.003200	   -0.001080	    0.002862	   -0.006144	   -0.003282	    0.001957	    0.000351	    0.002308	   -0.001805	    0.001907	    0.000102	    0.000078	   -0.000456	   -0.000378	   -0.001254	   -0.000284	   -0.001538	   -0.000160	   -0.000533	   -0.000693	    0.000813	   -0.000812	    0.000000	   -0.000551	    0.003618	    0.003067	    0.005415	   -0.003854	    0.001561	    0.000333	   -0.000943	   -0.000610	   -0.000052	   -0.000543	   -0.000595	   -0.000467	    0.001265	    0.000798	    0.000091	    0.000192	    0.000284	    0.000016	   -0.000227	   -0.000211	    0.000429	    0.000119	    0.000548	    0.009150	   -0.002558	    0.006593
     0.225	0	0	    0	   -0.003965	   -0.001137	   -0.005102	   -0.000712	   -0.001987	   -0.002699	   -0.002829	   -0.000486	   -0.003314	   -0.001718	    0.000523	   -0.001195	   -0.000104	   -0.000400	   -0.000504	    0.001476	   -0.001038	    0.000438	    0.001370	   -0.004847	   -0.003478	    0.001728	   -0.002433	   -0.000705	   -0.000816	    0.000242	   -0.000574	   -0.001670	    0.000217	   -0.001453	   -0.001959	   -0.000449	   -0.002407	   -0.001036	   -0.000438	   -0.001474	   -0.000975	    0.000734	   -0.000242	   -0.002183	    0.002719	    0.000536	    0.000475	   -0.001711	   -0.001236	    0.001229	   -0.003028	   -0.001799	   -0.000588	   -0.000936	   -0.001525	   -0.000797	    0.000511	   -0.000286	   -0.000065	    0.000304	    0.000239	   -0.000591	   -0.000542	   -0.001134	   -0.000015	   -0.000224	   -0.000239	    0.005587	   -0.001124	    0.004463
     0.300	0	0	    0	   -0.009011	    0.000538	   -0.008473	   -0.001134	   -0.002827	   -0.003960	   -0.004289	   -0.000877	   -0.005166	   -0.002032	    0.000133	   -0.001899	   -0.000506	   -0.001182	   -0.001689	   -0.000191	   -0.000625	   -0.000816	    0.002973	   -0.008391	   -0.005418	    0.000233	   -0.000809	   -0.000575	   -0.004251	    0.003148	   -0.001103	   -0.002219	   -0.000447	   -0.002666	   -0.003327	   -0.000373	   -0.003701	   -0.001810	   -0.000732	   -0.002542	   -0.001238	   -0.000899	   -0.002137	   -0.003341	    0.005470	    0.002128	    0.000918	   -0.002699	   -0.001781	   -0.000745	   -0.001380	   -0.002125	   -0.001984	   -0.000956	   -0.002940	   -0.002266	    0.001096	   -0.001170	   -0.000550	    0.000646	    0.000097	   -0.001599	   -0.000418	   -0.002017	   -0.001722	    0.000318	   -0.001404	    0.002919	    0.003600	    0.006519
     0.375	0	0	    0	   -0.000345	   -0.007704	   -0.008049	   -0.002752	   -0.002538	   -0.005290	   -0.006894	   -0.000881	   -0.007775	   -0.002092	   -0.000954	   -0.003046	   -0.000612	   -0.001200	   -0.001813	    0.000157	   -0.000830	   -0.000673	    0.000450	   -0.008878	   -0.008428	    0.001926	   -0.004478	   -0.002553	   -0.002604	    0.000582	   -0.002022	   -0.003507	   -0.000333	   -0.003840	   -0.004655	   -0.000476	   -0.005131	   -0.002649	   -0.000920	   -0.003569	   -0.002273	   -0.001410	   -0.003684	   -0.004358	    0.006425	    0.002067	    0.006125	   -0.012198	   -0.006073	    0.000303	   -0.004265	   -0.003962	   -0.002832	   -0.001863	   -0.004695	   -0.003618	    0.000408	   -0.003210	   -0.001461	    0.000865	   -0.000597	   -0.002324	   -0.001049	   -0.003372	   -0.001168	   -0.002397	   -0.003565	    0.006378	    0.001650	    0.008028
     0.450	0	0	    0	   -0.007875	    0.001134	   -0.006741	   -0.003766	   -0.001936	   -0.005702	   -0.007728	   -0.001485	   -0.009213	   -0.001846	   -0.001387	   -0.003233	   -0.001099	   -0.001947	   -0.003046	   -0.000407	   -0.002314	   -0.002721	    0.002815	   -0.011208	   -0.008393	   -0.003616	   -0.002015	   -0.005630	   -0.002602	    0.000273	   -0.002330	   -0.004566	   -0.000762	   -0.005328	   -0.005962	   -0.000203	   -0.006165	   -0.003607	   -0.000866	   -0.004472	   -0.003330	   -0.002121	   -0.005452	   -0.003909	    0.003456	   -0.000452	    0.004952	   -0.010751	   -0.005800	   -0.001237	   -0.004860	   -0.006097	   -0.004840	   -0.001554	   -0.006394	   -0.005634	    0.000560	   -0.005074	   -0.002809	    0.001323	   -0.001486	   -0.003644	   -0.001070	   -0.004714	   -0.003563	   -0.001301	   -0.004864	    0.005895	   -0.000129	    0.005766
     0.525	0	0	    0	    0.000493	   -0.010837	   -0.010344	   -0.004089	   -0.003541	   -0.007630	   -0.008110	   -0.003116	   -0.011226	   -0.000080	   -0.001968	   -0.002048	    0.000202	   -0.001543	   -0.001341	    0.000740	   -0.003217	   -0.002477	    0.001337	   -0.009924	   -0.008586	    0.007998	   -0.006765	    0.001233	   -0.002922	   -0.002661	   -0.005582	   -0.004173	   -0.001803	   -0.005975	   -0.004786	   -0.001135	   -0.005921	   -0.001637	   -0.001549	   -0.003186	   -0.005016	   -0.001620	   -0.006635	   -0.004078	    0.000757	   -0.003322	    0.010447	   -0.011977	   -0.001530	   -0.002460	   -0.004751	   -0.007211	   -0.004857	   -0.003101	   -0.007958	   -0.004476	   -0.000549	   -0.005025	   -0.001836	    0.000672	   -0.001164	   -0.004322	   -0.001851	   -0.006173	   -0.004121	   -0.001990	   -0.006111	    0.014483	   -0.003595	    0.010888
     0.600	0	0	    0	    0.016036	   -0.019587	   -0.003551	    0.000221	   -0.001803	   -0.001581	   -0.000210	   -0.002362	   -0.002572	    0.003594	   -0.001243	    0.002351	    0.003384	   -0.002447	    0.000937	    0.001261	   -0.001587	   -0.000326	   -0.000641	   -0.002837	   -0.003478	    0.012840	   -0.005406	    0.007434	    0.000162	   -0.000170	   -0.000007	    0.000852	   -0.001293	   -0.000441	    0.000624	   -0.000830	   -0.000206	    0.002201	   -0.001058	    0.001143	   -0.001861	   -0.002362	   -0.004224	   -0.003253	    0.008059	    0.004805	    0.019288	   -0.006672	    0.012616	    0.003960	   -0.004264	   -0.000305	    0.002805	   -0.002029	    0.000775	    0.001992	    0.000238	    0.002230	    0.003151	    0.000884	    0.004035	    0.001396	   -0.001319	    0.000077	    0.003451	   -0.002024	    0.001426	    0.020201	    0.004379	    0.024580
