         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
Time(sec)	Task	Mark	Count	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb
    18.150	0	0	    0	   -0.029315	    0.029801	    0.000486	   -0.011627	   -0.003039	   -0.014666	   -0.011806	   -0.007103	   -0.018910	   -0.005887	   -0.000662	   -0.006548	   -0.009211	   -0.007876	   -0.017087	   -0.014734	   -0.011796	   -0.026530	   -0.050858	   -0.006266	   -0.057124	   -0.021780	    0.055270	    0.033490	   -0.028295	    0.026614	   -0.001680	   -0.022326	   -0.011012	   -0.033338	   -0.004861	   -0.012349	   -0.017210	   -0.001063	   -0.017043	   -0.018106	   -0.006341	   -0.013992	   -0.020333	   -0.045217	    0.008087	   -0.037130	   -0.096320	    0.010411	   -0.085908	   -0.038855	    0.063294	    0.024439	   -0.028957	    0.010739	   -0.018218	   -0.003547	   -0.011093	   -0.014639	    0.007229	   -0.017696	   -0.010467	   -0.005432	   -0.017832	   -0.023263	   -0.024855	   -0.005031	   -0.029887	   -0.087500	    0.017977	   -0.069523
    18.225	0	0	    0	   -0.028795	    0.031231	    0.002436	   -0.009085	   -0.000151	   -0.009236	   -0.007205	   -0.005461	   -0.012667	   -0.003371	    0.000994	   -0.002377	   -0.007638	   -0.006374	   -0.014011	   -0.010395	   -0.005808	   -0.016203	   -0.053408	    0.006282	   -0.047126	   -0.020694	    0.055864	    0.035171	   -0.023823	    0.028284	    0.004461	   -0.019140	   -0.007985	   -0.027125	    0.000484	   -0.011366	   -0.010882	    0.000206	   -0.014459	   -0.014253	    0.004156	   -0.008313	   -0.004157	   -0.039593	    0.013700	   -0.025894	   -0.094238	    0.011424	   -0.082815	   -0.035863	    0.065644	    0.029781	   -0.022461	    0.013097	   -0.009364	    0.001303	   -0.007239	   -0.005935	    0.013672	   -0.013276	    0.000396	    0.006395	   -0.013228	   -0.006833	   -0.014032	   -0.000707	   -0.014739	   -0.082779	    0.017308	   -0.065471
    18.300	0	0	    0	   -0.027597	    0.031058	    0.003461	   -0.007974	   -0.000610	   -0.008584	   -0.005869	   -0.005398	   -0.011267	   -0.001925	    0.001735	   -0.000190	   -0.006868	   -0.006101	   -0.012969	   -0.009046	   -0.005643	   -0.014689	   -0.049298	    0.003699	   -0.045599	   -0.020324	    0.056619	    0.036295	   -0.022851	    0.029005	    0.006154	   -0.018998	   -0.007369	   -0.026367	    0.001054	   -0.010005	   -0.008951	    0.002145	   -0.014633	   -0.012489	    0.005671	   -0.006713	   -0.001043	   -0.036048	    0.014491	   -0.021558	   -0.092776	    0.012038	   -0.080737	   -0.034818	    0.065638	    0.030820	   -0.020479	    0.013368	   -0.007111	    0.002552	   -0.006321	   -0.003769	    0.015358	   -0.012408	    0.002950	    0.007805	   -0.010328	   -0.002523	   -0.012497	    0.002653	   -0.009844	   -0.082497	    0.019021	   -0.063477
    18.375	0	0	    0	   -0.028874	    0.031979	    0.003106	   -0.009355	    0.000662	   -0.008694	   -0.006296	   -0.004160	   -0.010456	   -0.002441	    0.002012	   -0.000430	   -0.007976	   -0.005430	   -0.013406	   -0.011576	   -0.003178	   -0.014754	   -0.053670	    0.008212	   -0.045457	   -0.020510	    0.056563	    0.036053	   -0.022774	    0.029199	    0.006425	   -0.019662	   -0.006629	   -0.026291	    0.001493	   -0.010421	   -0.008928	   -0.000253	   -0.013592	   -0.013845	    0.005965	   -0.006425	   -0.000461	   -0.041660	    0.018593	   -0.023067	   -0.094808	    0.013148	   -0.081661	   -0.035012	    0.066262	    0.031250	   -0.020941	    0.015097	   -0.005844	    0.001370	   -0.005611	   -0.004241	    0.013784	   -0.011887	    0.001897	    0.009007	   -0.011085	   -0.002079	   -0.012761	    0.002304	   -0.010457	   -0.084139	    0.020082	   -0.064057
    18.450	0	0	    0	   -0.028315	    0.031863	    0.003548	   -0.009063	    0.000020	   -0.009043	   -0.005766	   -0.004889	   -0.010656	   -0.001500	    0.001125	   -0.000375	   -0.007420	   -0.005759	   -0.013179	   -0.010315	   -0.004497	   -0.014812	   -0.055645	    0.009938	   -0.045707	   -0.020999	    0.056756	    0.035757	   -0.023933	    0.030176	    0.006244	   -0.019499	   -0.007332	   -0.026831	    0.001207	   -0.010164	   -0.008956	    0.000741	   -0.014286	   -0.013546	    0.005377	   -0.007000	   -0.001624	   -0.040182	    0.016061	   -0.024121	   -0.094747	    0.013464	   -0.081283	   -0.034663	    0.065596	    0.030934	   -0.021840	    0.015040	   -0.006799	    0.000826	   -0.005542	   -0.004716	    0.013879	   -0.012184	    0.001695	    0.007975	   -0.011398	   -0.003423	   -0.013376	    0.002418	   -0.010958	   -0.083535	    0.019232	   -0.064303
    18.525	0	0	    0	   -0.029366	    0.031423	    0.002057	   -0.010376	    0.000560	   -0.009816	   -0.006894	   -0.004383	   -0.011276	   -0.002064	    0.001034	   -0.001031	   -0.008959	   -0.005380	   -0.014340	   -0.011497	   -0.004262	   -0.015759	   -0.055472	    0.006328	   -0.049144	   -0.021472	    0.056603	    0.035131	   -0.024115	    0.029796	    0.005681	   -0.019738	   -0.007435	   -0.027173	    0.000884	   -0.010235	   -0.009350	   -0.000286	   -0.014544	   -0.014830	    0.005450	   -0.006975	   -0.001526	   -0.039822	    0.016111	   -0.023710	   -0.096743	    0.014423	   -0.082320	   -0.034631	    0.065711	    0.031080	   -0.022551	    0.016053	   -0.006499	   -0.000608	   -0.005154	   -0.005762	    0.012547	   -0.012191	    0.000356	    0.006542	   -0.008995	   -0.002452	   -0.014227	    0.003102	   -0.011125	   -0.085631	    0.021235	   -0.064396
    18.600	0	0	    0	   -0.030170	    0.030989	    0.000820	   -0.011083	    0.000035	   -0.011048	   -0.007692	   -0.004715	   -0.012407	   -0.004244	    0.001135	   -0.003109	   -0.009957	   -0.006240	   -0.016198	   -0.012723	   -0.004652	   -0.017375	   -0.057776	    0.007088	   -0.050688	   -0.022228	    0.056003	    0.033775	   -0.024586	    0.029518	    0.004932	   -0.021789	   -0.007218	   -0.029007	   -0.000909	   -0.010291	   -0.011200	   -0.003083	   -0.015145	   -0.018228	    0.002779	   -0.006588	   -0.003809	   -0.044823	    0.016946	   -0.027877	   -0.097798	    0.014592	   -0.083206	   -0.036285	    0.066227	    0.029942	   -0.022781	    0.014575	   -0.008205	   -0.002771	   -0.005782	   -0.008553	    0.010066	   -0.012763	   -0.002697	    0.004658	   -0.010524	   -0.005865	   -0.017434	    0.003631	   -0.013803	   -0.085172	    0.019780	   -0.065392
    18.675	0	0	    0	   -0.031883	    0.031503	   -0.000380	   -0.013029	    0.000263	   -0.012767	   -0.009577	   -0.005111	   -0.014688	   -0.006916	    0.001727	   -0.005188	   -0.012477	   -0.005542	   -0.018018	   -0.014975	   -0.005212	   -0.020187	   -0.062672	    0.006148	   -0.056525	   -0.024266	    0.056735	    0.032469	   -0.025947	    0.029090	    0.003143	   -0.023499	   -0.007350	   -0.030849	   -0.002489	   -0.010972	   -0.013461	   -0.005031	   -0.015995	   -0.021025	    0.000462	   -0.007498	   -0.007036	   -0.049848	    0.019190	   -0.030659	   -0.097692	    0.012322	   -0.085370	   -0.036836	    0.065681	    0.028845	   -0.023423	    0.012404	   -0.011019	   -0.006365	   -0.005596	   -0.011961	    0.007557	   -0.013459	   -0.005902	    0.002493	   -0.012351	   -0.009859	   -0.018428	    0.001383	   -0.017045	   -0.088126	    0.021006	   -0.067120
    18.750	0	0	    0	   -0.033059	    0.031654	   -0.001405	   -0.014001	   -0.000238	   -0.014239	   -0.011268	   -0.005153	   -0.016421	   -0.008013	    0.000605	   -0.007409	   -0.014235	   -0.006318	   -0.020553	   -0.017845	   -0.004830	   -0.022675	   -0.063644	    0.006689	   -0.056955	   -0.025667	    0.055634	    0.029967	   -0.026971	    0.028724	    0.001753	   -0.024847	   -0.008128	   -0.032975	   -0.003281	   -0.011869	   -0.015149	   -0.006869	   -0.016554	   -0.023423	   -0.002432	   -0.007560	   -0.009992	   -0.050279	    0.015955	   -0.034324	   -0.098419	    0.012290	   -0.086128	   -0.038443	    0.065916	    0.027473	   -0.027928	    0.015043	   -0.012885	   -0.008288	   -0.006918	   -0.015206	    0.005611	   -0.014852	   -0.009241	   -0.000515	   -0.011443	   -0.011958	   -0.022280	    0.002220	   -0.020059	   -0.087796	    0.018347	   -0.069450
    18.825	0	0	    0	   -0.035128	    0.031457	   -0.003671	   -0.015589	   -0.000348	   -0.015937	   -0.012628	   -0.005603	   -0.018231	   -0.010607	    0.000378	   -0.010229	   -0.016557	   -0.006098	   -0.022655	   -0.019475	   -0.005973	   -0.025449	   -0.063893	    0.002299	   -0.061594	   -0.027575	    0.055761	    0.028186	   -0.028251	    0.028967	    0.000716	   -0.026460	   -0.008095	   -0.034555	   -0.005899	   -0.011757	   -0.017656	   -0.010267	   -0.016626	   -0.026893	   -0.004725	   -0.008046	   -0.012772	   -0.051358	    0.016355	   -0.035004	   -0.099084	    0.011019	   -0.088065	   -0.039074	    0.065423	    0.026348	   -0.027579	    0.012669	   -0.014910	   -0.010639	   -0.007413	   -0.018052	    0.002564	   -0.015396	   -0.012832	   -0.002793	   -0.013135	   -0.015928	   -0.023747	    0.001563	   -0.022184	   -0.088967	    0.018560	   -0.070407
    18.900	0	0	    0	   -0.035827	    0.030556	   -0.005270	   -0.016679	   -0.001173	   -0.017853	   -0.014936	   -0.005215	   -0.020151	   -0.012822	    0.000886	   -0.011937	   -0.018087	   -0.006542	   -0.024629	   -0.022198	   -0.005990	   -0.028189	   -0.067884	    0.004994	   -0.062890	   -0.027671	    0.054938	    0.027267	   -0.030182	    0.028939	   -0.001243	   -0.028452	   -0.008072	   -0.036524	   -0.007357	   -0.012239	   -0.019596	   -0.011197	   -0.017406	   -0.028603	   -0.007102	   -0.008715	   -0.015816	   -0.053529	    0.014012	   -0.039517	   -0.101266	    0.012723	   -0.088542	   -0.040946	    0.064984	    0.024038	   -0.030500	    0.013806	   -0.016694	   -0.013496	   -0.007732	   -0.021228	    0.000091	   -0.015661	   -0.015570	   -0.006107	   -0.012016	   -0.018122	   -0.027319	    0.001468	   -0.025851	   -0.091915	    0.021089	   -0.070827
    18.975	0	0	    0	   -0.038056	    0.030588	   -0.007468	   -0.018224	   -0.001168	   -0.019392	   -0.016452	   -0.006204	   -0.022656	   -0.014335	   -0.000331	   -0.014665	   -0.019613	   -0.007674	   -0.027286	   -0.024166	   -0.007329	   -0.031494	   -0.069916	    0.003125	   -0.066791	   -0.028821	    0.053673	    0.024852	   -0.031915	    0.029076	   -0.002839	   -0.029621	   -0.008958	   -0.038579	   -0.009805	   -0.012526	   -0.022331	   -0.013729	   -0.018840	   -0.032569	   -0.010595	   -0.008540	   -0.019134	   -0.054819	    0.012394	   -0.042425	   -0.103049	    0.011123	   -0.091926	   -0.041785	    0.064367	    0.022582	   -0.034082	    0.014863	   -0.019220	   -0.016399	   -0.008138	   -0.024537	   -0.002729	   -0.016753	   -0.019481	   -0.009128	   -0.013434	   -0.022562	   -0.029983	    0.000394	   -0.029589	   -0.093914	    0.020071	   -0.073843
    19.050	0	0	    0	   -0.040752	    0.031573	   -0.009179	   -0.020834	   -0.000832	   -0.021666	   -0.019185	   -0.005445	   -0.024629	   -0.017200	    0.000264	   -0.016936	   -0.022873	   -0.006949	   -0.029822	   -0.028228	   -0.006411	   -0.034639	   -0.075537	    0.004846	   -0.070691	   -0.031710	    0.054535	    0.022825	   -0.033468	    0.029116	   -0.004352	   -0.032630	   -0.008130	   -0.040760	   -0.012170	   -0.012558	   -0.024728	   -0.018206	   -0.017323	   -0.035529	   -0.013351	   -0.009494	   -0.022844	   -0.061893	    0.017158	   -0.044735	   -0.104629	    0.011506	   -0.093124	   -0.043332	    0.064166	    0.020834	   -0.033962	    0.012937	   -0.021025	   -0.019598	   -0.008179	   -0.027777	   -0.005828	   -0.016975	   -0.022804	   -0.011990	   -0.014117	   -0.026107	   -0.032311	    0.000424	   -0.031887	   -0.093771	    0.020112	   -0.073659
    19.125	0	0	    0	   -0.039207	    0.029154	   -0.010053	   -0.023107	    0.000138	   -0.022969	   -0.021719	   -0.005359	   -0.027078	   -0.018692	   -0.000759	   -0.019451	   -0.023247	   -0.008592	   -0.031840	   -0.030264	   -0.007814	   -0.038077	   -0.076861	    0.003666	   -0.073195	   -0.030969	    0.051955	    0.020987	   -0.034485	    0.028501	   -0.005984	   -0.034301	   -0.008577	   -0.042878	   -0.014284	   -0.013163	   -0.027448	   -0.018817	   -0.019752	   -0.038569	   -0.016557	   -0.009599	   -0.026155	   -0.063344	    0.012673	   -0.050671	   -0.107526	    0.012971	   -0.094555	   -0.044554	    0.063458	    0.018904	   -0.037835	    0.014672	   -0.023163	   -0.021952	   -0.009269	   -0.031221	   -0.009172	   -0.017643	   -0.026816	   -0.015140	   -0.015455	   -0.030595	   -0.036905	    0.000613	   -0.036293	   -0.094873	    0.017798	   -0.077075
    19.200	0	0	    0	   -0.034531	    0.029588	   -0.004943	   -0.018673	   -0.002523	   -0.021196	   -0.017915	   -0.007892	   -0.025807	   -0.009489	   -0.002027	   -0.011517	   -0.014505	   -0.008315	   -0.022820	   -0.023791	   -0.010189	   -0.033980	   -0.058870	   -0.005498	   -0.064368	   -0.024825	    0.053274	    0.028450	   -0.033721	    0.027857	   -0.005864	   -0.029739	   -0.010216	   -0.039955	   -0.008846	   -0.015629	   -0.024475	   -0.006092	   -0.020588	   -0.026680	   -0.011651	   -0.014248	   -0.025899	   -0.050696	    0.009660	   -0.041036	   -0.100705	    0.010348	   -0.090357	   -0.042845	    0.061689	    0.018844	   -0.033756	    0.010538	   -0.023217	   -0.010474	   -0.011051	   -0.021524	    0.003573	   -0.019870	   -0.016297	   -0.010403	   -0.018950	   -0.029353	   -0.031090	   -0.003795	   -0.034886	   -0.089819	    0.017345	   -0.072475
    19.275	0	0	    0	   -0.034755	    0.031517	   -0.003237	   -0.014905	   -0.001005	   -0.015909	   -0.012688	   -0.006613	   -0.019301	   -0.006623	   -0.000047	   -0.006670	   -0.013244	   -0.006366	   -0.019609	   -0.016411	   -0.007414	   -0.023825	   -0.058635	    0.007278	   -0.051357	   -0.023567	    0.054345	    0.030778	   -0.028607	    0.028768	    0.000161	   -0.025041	   -0.008154	   -0.033195	   -0.004686	   -0.013727	   -0.018413	   -0.003568	   -0.017519	   -0.021086	   -0.001166	   -0.009151	   -0.010317	   -0.047293	    0.019310	   -0.027983	   -0.100988	    0.013885	   -0.087103	   -0.039052	    0.062359	    0.023307	   -0.025923	    0.011759	   -0.014163	   -0.006551	   -0.006063	   -0.012615	    0.009762	   -0.015000	   -0.005238	    0.002479	   -0.014923	   -0.012444	   -0.020192	    0.001014	   -0.019177	   -0.090627	    0.021996	   -0.068631
    19.350	0	0	    0	   -0.033784	    0.031560	   -0.002225	   -0.013474	   -0.001296	   -0.014770	   -0.011778	   -0.005749	   -0.017528	   -0.005115	    0.000307	   -0.004809	   -0.011539	   -0.006301	   -0.017840	   -0.015117	   -0.005676	   -0.020793	   -0.050878	    0.000563	   -0.050315	   -0.023454	    0.054538	    0.031084	   -0.027437	    0.028799	    0.001362	   -0.023483	   -0.008573	   -0.032056	   -0.003620	   -0.012947	   -0.016567	   -0.003319	   -0.016739	   -0.020058	    0.001254	   -0.007588	   -0.006334	   -0.040444	    0.012583	   -0.027861	   -0.101558	    0.014996	   -0.086562	   -0.038769	    0.063220	    0.024450	   -0.025314	    0.013689	   -0.011624	   -0.004585	   -0.005821	   -0.010406	    0.011187	   -0.014610	   -0.003423	    0.004657	   -0.013515	   -0.008858	   -0.017979	    0.001272	   -0.016707	   -0.089748	    0.021697	   -0.068051
    19.425	0	0	    0	   -0.034014	    0.031273	   -0.002741	   -0.013174	   -0.000703	   -0.013878	   -0.011542	   -0.005458	   -0.017000	   -0.006762	    0.001698	   -0.005063	   -0.012280	   -0.005835	   -0.018115	   -0.015833	   -0.004928	   -0.020760	   -0.058768	    0.007023	   -0.051744	   -0.024662	    0.055155	    0.030492	   -0.027351	    0.029486	    0.002135	   -0.024054	   -0.007713	   -0.031766	   -0.003560	   -0.012613	   -0.016173	   -0.004874	   -0.016632	   -0.021506	    0.001031	   -0.007124	   -0.006094	   -0.047056	    0.018332	   -0.028723	   -0.100246	    0.013707	   -0.086539	   -0.038398	    0.063317	    0.024920	   -0.024260	    0.013736	   -0.010523	   -0.005971	   -0.004908	   -0.010878	    0.009639	   -0.013929	   -0.004290	    0.004603	   -0.013870	   -0.009266	   -0.018686	    0.002582	   -0.016104	   -0.088115	    0.020497	   -0.067618
    19.500	0	0	    0	   -0.034688	    0.031858	   -0.002829	   -0.013426	   -0.000535	   -0.013962	   -0.011862	   -0.005122	   -0.016984	   -0.005886	    0.001103	   -0.004783	   -0.011831	   -0.005724	   -0.017556	   -0.014909	   -0.005352	   -0.020261	   -0.059287	    0.007847	   -0.051440	   -0.024709	    0.055462	    0.030753	   -0.028605	    0.030831	    0.002226	   -0.024372	   -0.007466	   -0.031838	   -0.003725	   -0.012513	   -0.016238	   -0.003913	   -0.016983	   -0.020896	    0.000021	   -0.006283	   -0.006262	   -0.046150	    0.017610	   -0.028540	   -0.102417	    0.016827	   -0.085590	   -0.039320	    0.063676	    0.024356	   -0.025661	    0.014234	   -0.011427	   -0.006257	   -0.004884	   -0.011141	    0.009841	   -0.014323	   -0.004482	    0.001807	   -0.010872	   -0.009065	   -0.021204	    0.004611	   -0.016593	   -0.087541	    0.021130	   -0.066411
    19.575	0	0	    0	   -0.035075	    0.031244	   -0.003830	   -0.013504	   -0.000514	   -0.014018	   -0.012021	   -0.005310	   -0.017331	   -0.007024	    0.001217	   -0.005807	   -0.012618	   -0.006093	   -0.018710	   -0.016327	   -0.004502	   -0.020829	   -0.063358	    0.010662	   -0.052696	   -0.025407	    0.055058	    0.029652	   -0.027786	    0.029949	    0.002163	   -0.025229	   -0.006699	   -0.031928	   -0.004394	   -0.012599	   -0.016993	   -0.005776	   -0.017005	   -0.022781	    0.000237	   -0.006947	   -0.006709	   -0.046862	    0.018222	   -0.028640	   -0.101840	    0.015391	   -0.086449	   -0.038902	    0.062762	    0.023860	   -0.026631	    0.014971	   -0.011661	   -0.007119	   -0.005069	   -0.012187	    0.008457	   -0.014274	   -0.005818	    0.002689	   -0.011978	   -0.009289	   -0.020142	    0.002242	   -0.017901	   -0.088279	    0.021214	   -0.067065
    19.650	0	0	    0	   -0.035538	    0.030819	   -0.004719	   -0.014532	   -0.000849	   -0.015380	   -0.013576	   -0.005063	   -0.018640	   -0.008298	    0.000437	   -0.007861	   -0.014265	   -0.005904	   -0.020170	   -0.017148	   -0.005222	   -0.022370	   -0.063131	    0.008282	   -0.054849	   -0.026412	    0.054536	    0.028125	   -0.029127	    0.030170	    0.001042	   -0.025698	   -0.007410	   -0.033108	   -0.005430	   -0.013203	   -0.018633	   -0.007829	   -0.017676	   -0.025505	   -0.002909	   -0.005852	   -0.008761	   -0.049282	    0.017693	   -0.031590	   -0.101905	    0.014401	   -0.087504	   -0.040608	    0.063929	    0.023322	   -0.028749	    0.016535	   -0.012214	   -0.010030	   -0.004861	   -0.014891	    0.005615	   -0.014543	   -0.008929	   -0.001526	   -0.011337	   -0.012863	   -0.025337	    0.006139	   -0.019197	   -0.090779	    0.022309	   -0.068470
    19.725	0	0	    0	   -0.037170	    0.030934	   -0.006235	   -0.016187	   -0.000217	   -0.016403	   -0.014556	   -0.005580	   -0.020136	   -0.010409	    0.000418	   -0.009991	   -0.016001	   -0.006038	   -0.022039	   -0.019774	   -0.004703	   -0.024477	   -0.066200	    0.008060	   -0.058140	   -0.027938	    0.054573	    0.026635	   -0.029115	    0.028685	   -0.000430	   -0.027360	   -0.007336	   -0.034696	   -0.007183	   -0.013406	   -0.020588	   -0.010078	   -0.017717	   -0.027796	   -0.004118	   -0.007586	   -0.011704	   -0.053923	    0.020683	   -0.033240	   -0.102871	    0.013992	   -0.088879	   -0.040736	    0.062759	    0.022023	   -0.029268	    0.014862	   -0.014406	   -0.012168	   -0.005579	   -0.017747	    0.003106	   -0.015502	   -0.012396	   -0.002284	   -0.013523	   -0.015806	   -0.024830	    0.002652	   -0.022178	   -0.090916	    0.021906	   -0.069010
    19.800	0	0	    0	   -0.038035	    0.031283	   -0.006751	   -0.017998	    0.000487	   -0.017511	   -0.017377	   -0.004485	   -0.021862	   -0.011995	    0.000173	   -0.011823	   -0.017195	   -0.006617	   -0.023812	   -0.021947	   -0.004998	   -0.026944	   -0.071497	    0.009747	   -0.061750	   -0.029778	    0.054545	    0.024767	   -0.030257	    0.029097	   -0.001160	   -0.029586	   -0.006872	   -0.036458	   -0.009260	   -0.013117	   -0.022377	   -0.011981	   -0.018362	   -0.030343	   -0.007012	   -0.007453	   -0.014465	   -0.054944	    0.016342	   -0.038602	   -0.105038	    0.015084	   -0.089953	   -0.042204	    0.062719	    0.020515	   -0.031011	    0.014810	   -0.016201	   -0.014998	   -0.005852	   -0.020850	    0.000699	   -0.016044	   -0.015345	   -0.005732	   -0.013139	   -0.018870	   -0.026658	    0.001572	   -0.025086	   -0.093263	    0.023190	   -0.070073
    19.875	0	0	    0	   -0.038526	    0.030441	   -0.008085	   -0.019227	    0.000427	   -0.018800	   -0.018201	   -0.005118	   -0.023318	   -0.014285	   -0.000025	   -0.014310	   -0.019551	   -0.006767	   -0.026318	   -0.023965	   -0.006264	   -0.030229	   -0.072854	    0.007882	   -0.064973	   -0.031000	    0.054329	    0.023329	   -0.031167	    0.028533	   -0.002634	   -0.030164	   -0.008334	   -0.038498	   -0.010189	   -0.014186	   -0.024375	   -0.014666	   -0.018967	   -0.033633	   -0.009487	   -0.008594	   -0.018081	   -0.057847	    0.015291	   -0.042556	   -0.104780	    0.013571	   -0.091210	   -0.042539	    0.061870	    0.019330	   -0.032597	    0.014586	   -0.018010	   -0.016558	   -0.007211	   -0.023769	   -0.002321	   -0.016445	   -0.018766	   -0.008079	   -0.014120	   -0.022198	   -0.029885	    0.001088	   -0.028797	   -0.093953	    0.021845	   -0.072109
    19.950	0	0	    0	   -0.039700	    0.030719	   -0.008981	   -0.019388	   -0.000310	   -0.019698	   -0.019484	   -0.005713	   -0.025197	   -0.016238	    0.000094	   -0.016145	   -0.020609	   -0.007628	   -0.028237	   -0.026090	   -0.006339	   -0.032429	   -0.071054	    0.003879	   -0.067176	   -0.031398	    0.053528	    0.022130	   -0.034321	    0.031250	   -0.003071	   -0.031841	   -0.007892	   -0.039733	   -0.012271	   -0.014142	   -0.026413	   -0.015713	   -0.019638	   -0.035352	   -0.012346	   -0.008027	   -0.020374	   -0.059170	    0.014928	   -0.044242	   -0.105809	    0.013730	   -0.092079	   -0.044438	    0.062568	    0.018130	   -0.035072	    0.015965	   -0.019107	   -0.019668	   -0.007141	   -0.026809	   -0.004860	   -0.017225	   -0.022085	   -0.011939	   -0.012576	   -0.024516	   -0.032609	    0.001502	   -0.031107	   -0.094681	    0.022181	   -0.072499
    20.025	0	0	    0	   -0.041486	    0.030636	   -0.010850	   -0.020991	   -0.000392	   -0.021383	   -0.021209	   -0.005790	   -0.026999	   -0.018494	    0.000105	   -0.018388	   -0.023614	   -0.007089	   -0.030703	   -0.028654	   -0.007203	   -0.035858	   -0.077604	    0.006115	   -0.071489	   -0.034288	    0.053717	    0.019429	   -0.034097	    0.028809	   -0.005288	   -0.033492	   -0.008107	   -0.041598	   -0.014780	   -0.014040	   -0.028820	   -0.019889	   -0.018532	   -0.038422	   -0.014760	   -0.009804	   -0.024564	   -0.060341	    0.013462	   -0.046879	   -0.111454	    0.016449	   -0.095005	   -0.044690	    0.061183	    0.016493	   -0.034425	    0.012210	   -0.022215	   -0.022720	   -0.007539	   -0.030259	   -0.007559	   -0.018124	   -0.025683	   -0.013355	   -0.015520	   -0.028875	   -0.034285	   -0.000544	   -0.034829	   -0.096403	    0.022256	   -0.074148
    20.100	0	0	    0	   -0.042988	    0.030295	   -0.012693	   -0.022966	   -0.000506	   -0.023472	   -0.023197	   -0.005898	   -0.029095	   -0.020274	   -0.000683	   -0.020957	   -0.024835	   -0.008057	   -0.032891	   -0.031784	   -0.006709	   -0.038493	   -0.081623	    0.006344	   -0.075280	   -0.034942	    0.053333	    0.018391	   -0.035571	    0.028615	   -0.006956	   -0.035518	   -0.008273	   -0.043791	   -0.016150	   -0.014744	   -0.030894	   -0.022422	   -0.019135	   -0.041556	   -0.017775	   -0.009801	   -0.027576	   -0.064025	    0.014798	   -0.049226	   -0.109585	    0.013820	   -0.095765	   -0.045783	    0.060998	    0.015215	   -0.037801	    0.013778	   -0.024023	   -0.025276	   -0.008133	   -0.033409	   -0.010068	   -0.018924	   -0.028992	   -0.017361	   -0.014944	   -0.032305	   -0.038190	    0.000600	   -0.037590	   -0.097684	    0.022154	   -0.075531
    20.175	0	0	    0	   -0.043599	    0.029204	   -0.014395	   -0.024249	   -0.000612	   -0.024861	   -0.025038	   -0.006080	   -0.031118	   -0.021943	   -0.001676	   -0.023619	   -0.026127	   -0.008929	   -0.035056	   -0.034021	   -0.008473	   -0.042494	   -0.081394	    0.002814	   -0.078581	   -0.035363	    0.051593	    0.016230	   -0.036685	    0.028048	   -0.008637	   -0.037353	   -0.008364	   -0.045717	   -0.018233	   -0.015225	   -0.033459	   -0.023980	   -0.020445	   -0.044425	   -0.021679	   -0.009677	   -0.031355	   -0.069423	    0.016659	   -0.052764	   -0.110271	    0.012241	   -0.098029	   -0.047469	    0.060589	    0.013121	   -0.041275	    0.015501	   -0.025774	   -0.027933	   -0.009031	   -0.036963	   -0.013117	   -0.019661	   -0.032778	   -0.020951	   -0.015481	   -0.036432	   -0.041772	    0.001044	   -0.040728	   -0.095749	    0.018743	   -0.077007
