 [File Information]      		 [Data Line]	36
Measured Date	2024/05/27 101056
ID		Version	11.0
Name	oceane_7	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     820
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   61.43	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.017990	   -0.011547	    0.006443	    0.001586	    0.000625	    0.002211	   -0.004172	    0.004042	   -0.000130	    0.005474	    0.001513	    0.006987	    0.015753	    0.001670	    0.017424	   -0.000015	   -0.000593	   -0.000608	   -0.006907	   -0.002789	   -0.009696	    0.006462	    0.001216	    0.007678	    0.021309	    0.007786	    0.029095	    0.007784	    0.004056	    0.011840	    0.001356	   -0.000987	    0.000369	    0.006607	    0.001774	    0.008380	    0.025171	    0.012428	    0.037599	    0.005918	    0.010402	    0.016320	   -0.018055	    0.011715	   -0.006340	    0.025412	    0.014886	    0.040298	    0.009499	    0.004115	    0.013613	   -0.004744	   -0.003259	   -0.008003	    0.000171	    0.000135	    0.000306	    0.001848	    0.000747	    0.002595	    0.012076	    0.010444	    0.022521	    0.006696	    0.010957	    0.017652
     0.750	0	0	    0	    0.003189	    0.001929	    0.005118	   -0.002130	    0.000206	   -0.001925	   -0.007509	    0.005288	   -0.002221	    0.004994	    0.002663	    0.007657	    0.010482	    0.009499	    0.019982	   -0.001233	    0.002675	    0.001441	   -0.012316	    0.002128	   -0.010188	    0.000336	    0.004684	    0.005020	    0.024484	    0.007002	    0.031485	    0.009638	    0.005145	    0.014783	    0.000850	   -0.001950	   -0.001100	    0.005216	    0.002003	    0.007219	    0.026168	    0.015355	    0.041524	    0.002137	    0.009382	    0.011519	   -0.012694	    0.009511	   -0.003183	    0.026246	    0.011398	    0.037644	    0.012110	    0.003221	    0.015330	   -0.009846	   -0.005103	   -0.014949	   -0.001981	   -0.000577	   -0.002559	    0.000734	    0.000700	    0.001434	    0.010972	    0.010136	    0.021108	   -0.002582	    0.012689	    0.010107
     0.825	0	0	    0	   -0.001383	    0.012937	    0.011553	   -0.001534	   -0.002607	   -0.004141	   -0.004208	    0.000022	   -0.004186	    0.004037	    0.003546	    0.007583	    0.014169	    0.006522	    0.020692	   -0.000667	   -0.003297	   -0.003964	   -0.004722	   -0.002339	   -0.007061	   -0.000614	    0.000777	    0.000163	    0.021997	    0.009782	    0.031779	    0.012232	    0.009802	    0.022034	   -0.000919	   -0.003270	   -0.004190	    0.004656	    0.001933	    0.006590	    0.028231	    0.017585	    0.045816	    0.003632	    0.005275	    0.008907	   -0.001137	    0.000543	   -0.000595	    0.018878	    0.007952	    0.026830	    0.013181	    0.005153	    0.018334	   -0.014978	   -0.008918	   -0.023896	   -0.005431	   -0.001764	   -0.007196	   -0.000299	    0.001920	    0.001620	    0.009545	    0.008442	    0.017987	    0.010958	    0.001645	    0.012603
     0.900	0	0	    0	    0.002076	    0.006837	    0.008913	   -0.005980	   -0.002645	   -0.008625	   -0.006084	   -0.001652	   -0.007736	    0.002465	    0.003927	    0.006392	    0.014179	    0.009629	    0.023808	    0.001032	   -0.007115	   -0.006083	   -0.013888	   -0.002844	   -0.016732	   -0.017272	   -0.007195	   -0.024468	    0.024332	    0.002448	    0.026780	    0.013323	    0.012865	    0.026187	   -0.003156	   -0.004247	   -0.007403	    0.002603	    0.002334	    0.004936	    0.031166	    0.019671	    0.050837	   -0.004592	    0.001141	   -0.003451	   -0.004869	    0.002533	   -0.002336	    0.009533	   -0.011465	   -0.001931	    0.016124	    0.004701	    0.020825	   -0.018293	   -0.011199	   -0.029491	   -0.008902	   -0.002961	   -0.011863	   -0.001115	    0.000244	   -0.000871	    0.010636	    0.002802	    0.013438	   -0.004358	   -0.002687	   -0.007045
     0.975	0	0	    0	    0.024713	   -0.015718	    0.008995	   -0.006893	   -0.001678	   -0.008571	   -0.006792	   -0.006493	   -0.013285	    0.006896	   -0.001241	    0.005655	    0.019135	    0.005378	    0.024513	    0.004200	   -0.009361	   -0.005161	   -0.008309	   -0.004315	   -0.012624	   -0.018628	   -0.036000	   -0.054628	    0.025808	   -0.000452	    0.025356	    0.015341	    0.013155	    0.028496	   -0.001673	   -0.005353	   -0.007025	    0.002448	    0.001238	    0.003686	    0.032914	    0.022835	    0.055749	   -0.002394	   -0.004203	   -0.006597	   -0.005563	    0.013890	    0.008327	    0.003957	   -0.031958	   -0.028001	    0.020283	    0.003301	    0.023584	   -0.013240	   -0.013457	   -0.026697	   -0.004647	   -0.005135	   -0.009781	   -0.002060	    0.001441	   -0.000619	    0.018269	    0.009194	    0.027463	   -0.007875	   -0.002766	   -0.010641
     1.050	0	0	    0	    0.021780	   -0.009362	    0.012418	    0.002764	   -0.004920	   -0.002156	    0.001111	   -0.005171	   -0.004060	    0.010409	    0.001555	    0.011964	    0.030448	    0.007664	    0.038112	    0.019881	   -0.015885	    0.003995	    0.006482	   -0.006615	   -0.000133	   -0.021902	   -0.044483	   -0.066385	    0.047131	    0.002933	    0.050064	    0.024547	    0.013944	    0.038491	    0.001706	   -0.004667	   -0.002961	    0.009216	    0.000381	    0.009597	    0.043283	    0.027557	    0.070841	    0.001542	   -0.002643	   -0.001101	    0.004391	    0.014613	    0.019005	    0.021040	   -0.038384	   -0.017344	    0.041194	    0.007657	    0.048851	   -0.007641	   -0.011657	   -0.019298	    0.000631	   -0.003973	   -0.003342	    0.005338	    0.006519	    0.011857	    0.022382	    0.023238	    0.045620	   -0.012532	    0.001972	   -0.010560
     1.125	0	0	    0	    0.002422	    0.013354	    0.015775	    0.004559	   -0.003708	    0.000851	    0.000323	   -0.002432	   -0.002109	    0.010346	    0.005030	    0.015377	    0.029021	    0.013627	    0.042648	    0.013370	   -0.009531	    0.003838	    0.000602	   -0.004817	   -0.004215	   -0.024609	   -0.047154	   -0.071764	    0.054680	    0.007837	    0.062517	    0.028085	    0.015453	    0.043538	    0.003690	   -0.004084	   -0.000394	    0.012043	    0.002613	    0.014656	    0.046868	    0.031344	    0.078211	    0.001267	   -0.002250	   -0.000983	    0.001489	    0.015334	    0.016823	    0.024993	   -0.041663	   -0.016670	    0.049367	    0.011562	    0.060929	   -0.004278	   -0.010964	   -0.015242	    0.004226	   -0.003482	    0.000744	    0.011379	    0.006884	    0.018262	    0.027036	    0.025148	    0.052185	   -0.009807	   -0.005242	   -0.015049
     1.200	0	0	    0	    0.016208	    0.004818	    0.021026	    0.008033	   -0.004634	    0.003399	    0.011960	   -0.011076	    0.000884	    0.014150	    0.005608	    0.019758	    0.036777	    0.010404	    0.047181	    0.024215	   -0.018252	    0.005963	    0.020454	   -0.018052	    0.002402	   -0.023855	   -0.048099	   -0.071954	    0.058682	    0.010467	    0.069150	    0.029948	    0.016033	    0.045981	    0.005838	   -0.004056	    0.001782	    0.014768	    0.002822	    0.017590	    0.054151	    0.027790	    0.081941	   -0.000720	   -0.000852	   -0.001572	    0.013770	    0.007572	    0.021343	    0.027281	   -0.043002	   -0.015721	    0.054553	    0.013889	    0.068442	   -0.002749	   -0.010134	   -0.012883	    0.006297	   -0.003017	    0.003280	    0.017463	    0.004752	    0.022215	    0.030716	    0.022846	    0.053562	   -0.005277	   -0.013119	   -0.018396
     1.275	0	0	    0	    0.015764	    0.008032	    0.023796	    0.002660	   -0.000529	    0.002131	    0.001786	   -0.003077	   -0.001291	    0.015992	    0.005052	    0.021044	    0.038124	    0.013535	    0.051659	    0.016000	   -0.008018	    0.007982	    0.004611	    0.001865	    0.006476	   -0.021231	   -0.055852	   -0.077083	    0.057704	    0.009002	    0.066706	    0.030588	    0.015825	    0.046412	    0.007053	   -0.003984	    0.003069	    0.016019	    0.003255	    0.019274	    0.059055	    0.023602	    0.082657	    0.000187	   -0.002887	   -0.002700	    0.016325	    0.008988	    0.025313	    0.021975	   -0.047155	   -0.025180	    0.053599	    0.014433	    0.068032	   -0.002168	   -0.010339	   -0.012507	    0.006821	   -0.003311	    0.003510	    0.020995	    0.002521	    0.023516	    0.033988	    0.018505	    0.052494	   -0.002014	   -0.016891	   -0.018905
     1.350	0	0	    0	    0.026659	   -0.001229	    0.025430	    0.001925	   -0.005143	   -0.003218	    0.004064	   -0.004186	   -0.000121	    0.018734	    0.004149	    0.022882	    0.040023	    0.014839	    0.054862	    0.021439	   -0.014777	    0.006662	    0.014915	   -0.002633	    0.012281	   -0.023279	   -0.056067	   -0.079346	    0.054568	    0.011705	    0.066273	    0.030826	    0.016429	    0.047255	    0.003396	   -0.001879	    0.001517	    0.016663	    0.003832	    0.020495	    0.057725	    0.026014	    0.083739	   -0.001667	    0.002287	    0.000620	    0.013689	    0.012359	    0.026048	    0.017789	   -0.048055	   -0.030266	    0.055027	    0.016272	    0.071298	   -0.001056	   -0.007453	   -0.008509	    0.006031	   -0.001434	    0.004597	    0.020843	    0.004924	    0.025767	    0.033592	    0.019264	    0.052857	   -0.008988	   -0.011293	   -0.020281
     1.425	0	0	    0	    0.023516	    0.010958	    0.034473	    0.003560	   -0.008460	   -0.004901	    0.002731	   -0.009190	   -0.006460	    0.019278	    0.005689	    0.024968	    0.040766	    0.017858	    0.058623	    0.024784	   -0.018312	    0.006472	    0.024767	   -0.008915	    0.015851	   -0.025833	   -0.058980	   -0.084814	    0.054204	    0.011265	    0.065469	    0.029921	    0.015348	    0.045269	    0.003791	   -0.006174	   -0.002383	    0.017504	    0.003647	    0.021151	    0.056906	    0.029228	    0.086134	    0.005257	   -0.004012	    0.001245	    0.025855	    0.006618	    0.032473	    0.014416	   -0.051486	   -0.037070	    0.054714	    0.018525	    0.073239	   -0.001711	   -0.009747	   -0.011458	    0.005922	   -0.003650	    0.002272	    0.019981	    0.008183	    0.028164	    0.031215	    0.021878	    0.053093	   -0.003106	   -0.017512	   -0.020618
     1.500	0	0	    0	    0.022608	    0.008437	    0.031045	   -0.001081	   -0.005068	   -0.006149	   -0.003491	   -0.004310	   -0.007801	    0.018780	    0.007106	    0.025886	    0.042163	    0.017936	    0.060099	    0.010386	   -0.006358	    0.004029	    0.005685	    0.016515	    0.022200	   -0.028342	   -0.059919	   -0.088260	    0.050783	    0.011978	    0.062761	    0.027506	    0.014823	    0.042329	    0.002255	   -0.006156	   -0.003901	    0.016479	    0.003881	    0.020359	    0.057359	    0.029004	    0.086362	   -0.004693	   -0.002562	   -0.007255	    0.013458	    0.021528	    0.034987	    0.007770	   -0.052706	   -0.044936	    0.052420	    0.019263	    0.071682	   -0.003041	   -0.009750	   -0.012791	    0.005710	   -0.003600	    0.002110	    0.018201	    0.009946	    0.028147	    0.028559	    0.022420	    0.050979	   -0.009220	   -0.019594	   -0.028813
     1.575	0	0	    0	    0.023750	    0.008818	    0.032568	    0.001507	   -0.005255	   -0.003747	    0.000303	   -0.008480	   -0.008177	    0.017830	    0.007852	    0.025682	    0.041701	    0.018532	    0.060233	    0.014512	   -0.013334	    0.001178	    0.016478	    0.002239	    0.018717	   -0.024185	   -0.065370	   -0.089555	    0.050806	    0.011198	    0.062005	    0.026841	    0.014103	    0.040944	    0.003008	   -0.006484	   -0.003476	    0.016015	    0.003296	    0.019311	    0.054801	    0.029950	    0.084751	   -0.000479	   -0.006844	   -0.007323	    0.024385	    0.009293	    0.033678	    0.004810	   -0.055221	   -0.050411	    0.050350	    0.018633	    0.068983	   -0.003646	   -0.010661	   -0.014308	    0.005793	   -0.003839	    0.001953	    0.016276	    0.010255	    0.026530	    0.028132	    0.021563	    0.049695	   -0.004203	   -0.023325	   -0.027528
     1.650	0	0	    0	    0.021832	    0.003061	    0.024894	    0.000632	   -0.004190	   -0.003557	    0.002338	   -0.012443	   -0.010105	    0.019772	    0.004508	    0.024280	    0.046084	    0.017027	    0.063111	    0.013049	   -0.011554	    0.001494	    0.012024	    0.008568	    0.020592	   -0.025060	   -0.065828	   -0.090888	    0.049258	    0.009484	    0.058741	    0.025202	    0.013648	    0.038850	    0.001996	   -0.005448	   -0.003453	    0.014935	    0.003331	    0.018266	    0.056502	    0.028754	    0.085256	   -0.004253	   -0.004736	   -0.008989	    0.013738	    0.018364	    0.032101	    0.002727	   -0.057627	   -0.054900	    0.048312	    0.016818	    0.065130	   -0.005853	   -0.010471	   -0.016324	    0.003887	   -0.003378	    0.000509	    0.015221	    0.008721	    0.023942	    0.026914	    0.020639	    0.047554	   -0.009060	   -0.024468	   -0.033528
     1.725	0	0	    0	    0.024840	    0.004718	    0.029559	   -0.000658	   -0.003238	   -0.003896	    0.004056	   -0.012298	   -0.008242	    0.017443	    0.006777	    0.024220	    0.049155	    0.016244	    0.065399	    0.021569	   -0.022768	   -0.001198	    0.034859	   -0.012011	    0.022848	   -0.027489	   -0.064111	   -0.091600	    0.044208	    0.011931	    0.056139	    0.024181	    0.013561	    0.037742	    0.002618	   -0.006092	   -0.003475	    0.013966	    0.003111	    0.017077	    0.051409	    0.034847	    0.086257	   -0.001642	   -0.007708	   -0.009350	    0.021851	    0.008744	    0.030595	   -0.000321	   -0.058989	   -0.059310	    0.045301	    0.016031	    0.061332	   -0.006720	   -0.011304	   -0.018024	    0.002728	   -0.003625	   -0.000897	    0.012716	    0.009251	    0.021967	    0.023952	    0.023117	    0.047069	   -0.002715	   -0.025981	   -0.028696
     1.800	0	0	    0	    0.013402	    0.008351	    0.021753	   -0.000206	   -0.004924	   -0.005130	   -0.003890	   -0.004422	   -0.008312	    0.017385	    0.004746	    0.022131	    0.043495	    0.018455	    0.061950	    0.009723	   -0.013331	   -0.003608	    0.013154	    0.012345	    0.025499	   -0.029553	   -0.064235	   -0.093788	    0.042671	    0.009310	    0.051981	    0.022104	    0.014171	    0.036275	    0.001393	   -0.005690	   -0.004298	    0.012754	    0.003284	    0.016038	    0.055055	    0.028156	    0.083211	   -0.007531	   -0.001335	   -0.008866	    0.028419	    0.006514	    0.034934	   -0.002913	   -0.061075	   -0.063987	    0.043781	    0.014486	    0.058267	   -0.008432	   -0.011261	   -0.019692	    0.001863	   -0.004154	   -0.002291	    0.012225	    0.007727	    0.019951	    0.023923	    0.020872	    0.044796	   -0.003868	   -0.025861	   -0.029730
     1.875	0	0	    0	    0.030446	   -0.009637	    0.020809	   -0.001724	   -0.004594	   -0.006318	   -0.008475	   -0.003238	   -0.011714	    0.015944	    0.005452	    0.021395	    0.044511	    0.018688	    0.063199	    0.007908	   -0.013963	   -0.006055	    0.007215	    0.014726	    0.021942	   -0.030338	   -0.066134	   -0.096472	    0.038561	    0.010216	    0.048777	    0.020406	    0.014071	    0.034477	    0.000614	   -0.005418	   -0.004804	    0.011886	    0.003081	    0.014967	    0.050332	    0.031973	    0.082306	   -0.007073	   -0.003450	   -0.010523	    0.029581	    0.001655	    0.031236	   -0.006975	   -0.061542	   -0.068517	    0.040476	    0.014642	    0.055119	   -0.009979	   -0.011755	   -0.021734	    0.000314	   -0.004121	   -0.003807	    0.008207	    0.009556	    0.017763	    0.020618	    0.021893	    0.042511	   -0.002586	   -0.027059	   -0.029645
