         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
Time(sec)	Task	Mark	Count	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb
     0.675	0	0	    0	   -0.001362	    0.017285	    0.015923	    0.008674	    0.000793	    0.009467	    0.012461	   -0.000367	    0.012093	    0.014967	   -0.003940	    0.011026	    0.001126	    0.026908	    0.028034	    0.007648	    0.009790	    0.017438	    0.033455	   -0.002615	    0.030840	    0.007462	    0.002273	    0.009735	    0.012591	    0.050174	    0.062765	    0.008914	   -0.017365	   -0.008451	    0.002335	    0.004402	    0.006738	   -0.005237	    0.001022	   -0.004215	    0.000045	    0.002656	    0.002701	    0.024262	    0.002709	    0.026971	    0.021165	   -0.003767	    0.017398	    0.013835	    0.054847	    0.068682	   -0.001607	    0.087316	    0.085709	    0.008694	   -0.008583	    0.000111	    0.002399	   -0.008639	   -0.006240	   -0.001464	    0.001840	    0.000376	    0.002949	    0.002851	    0.005800	   -0.002289	   -0.018032	   -0.020322
     0.750	0	0	    0	    0.001487	   -0.001020	    0.000467	    0.012029	    0.010324	    0.022352	   -0.020839	   -0.002862	   -0.023702	    0.007330	    0.009119	    0.016450	    0.006049	   -0.014285	   -0.008236	   -0.000276	   -0.000877	   -0.001153	   -0.003030	    0.003462	    0.000432	    0.008471	    0.001060	    0.009531	    0.058367	    0.016352	    0.074720	    0.008014	    0.008989	    0.017002	   -0.033368	   -0.014303	   -0.047671	    0.005804	    0.004903	    0.010707	    0.026833	   -0.003341	    0.023492	    0.018920	    0.006008	    0.024928	    0.020465	   -0.004931	    0.015534	    0.033023	    0.014960	    0.047983	    0.037165	    0.020456	    0.057620	   -0.012833	   -0.008952	   -0.021784	   -0.005338	   -0.004735	   -0.010073	    0.019544	    0.003673	    0.023217	    0.011422	    0.009923	    0.021345	   -0.064336	   -0.026450	   -0.090786
     0.825	0	0	    0	   -0.002535	   -0.011176	   -0.013711	    0.017542	    0.016277	    0.033819	   -0.041286	   -0.030422	   -0.071707	   -0.008400	   -0.016456	   -0.024856	    0.020490	   -0.027900	   -0.007410	    0.044387	    0.010433	    0.054820	   -0.033716	   -0.031675	   -0.065391	   -0.000078	   -0.001597	   -0.001675	    0.155213	    0.044393	    0.199606	    0.030823	    0.045380	    0.076203	   -0.032975	   -0.020842	   -0.053817	    0.030772	    0.018449	    0.049221	    0.129614	    0.021900	    0.151513	   -0.005732	    0.007111	    0.001379	   -0.058040	    0.031799	   -0.026241	    0.112541	    0.035072	    0.147613	    0.131205	    0.021633	    0.152838	    0.034839	    0.023246	    0.058084	    0.016982	    0.028491	    0.045473	    0.070758	    0.033538	    0.104296	    0.034413	    0.032061	    0.066473	   -0.051532	   -0.085820	   -0.137352
     0.900	0	0	    0	   -0.005016	    0.000487	   -0.004529	    0.022017	    0.022424	    0.044441	   -0.047678	   -0.035885	   -0.083563	   -0.012750	   -0.021419	   -0.034169	    0.051236	    0.013318	    0.064554	    0.073409	    0.045049	    0.118459	   -0.059145	   -0.060265	   -0.119410	   -0.002899	    0.010342	    0.007443	    0.200823	    0.235141	    0.435965	    0.022886	    0.033176	    0.056062	   -0.032820	   -0.016224	   -0.049044	    0.028708	    0.058121	    0.086829	    0.144503	    0.114684	    0.259187	   -0.002640	   -0.006173	   -0.008813	   -0.045508	    0.003590	   -0.041919	    0.115013	    0.186113	    0.301126	    0.138726	    0.277002	    0.415729	    0.017078	    0.108784	    0.125862	    0.002303	    0.037240	    0.039543	    0.098031	    0.103880	    0.201910	    0.015182	    0.031203	    0.046385	   -0.060328	   -0.080623	   -0.140951
     0.975	0	0	    0	    0.011508	   -0.006846	    0.004662	    0.017058	    0.025543	    0.042601	   -0.057151	   -0.032877	   -0.090028	   -0.006424	   -0.022412	   -0.028836	    0.071706	    0.054444	    0.126150	    0.061566	    0.083833	    0.145399	   -0.088300	   -0.049421	   -0.137721	   -0.005875	   -0.007877	   -0.013752	    0.191088	    0.315101	    0.506189	   -0.035561	    0.040203	    0.004642	   -0.030377	   -0.017032	   -0.047409	    0.014545	    0.032901	    0.047446	    0.156749	    0.156822	    0.313570	   -0.013413	   -0.013124	   -0.026537	   -0.043574	   -0.003909	   -0.047483	    0.098072	    0.215438	    0.313510	    0.143540	    0.323564	    0.467104	   -0.005511	    0.087977	    0.082467	   -0.000903	    0.021440	    0.020537	    0.104555	    0.096425	    0.200980	    0.014926	    0.015683	    0.030610	   -0.074155	   -0.090951	   -0.165106
     1.050	0	0	    0	    0.017163	    0.000863	    0.018026	    0.027023	    0.021434	    0.048457	   -0.034808	   -0.044702	   -0.079509	   -0.000928	   -0.020728	   -0.021656	    0.076466	    0.068284	    0.144750	    0.091009	    0.069905	    0.160914	   -0.039380	   -0.079648	   -0.119028	   -0.001994	   -0.022888	   -0.024881	    0.183528	    0.326911	    0.510438	   -0.003218	   -0.009287	   -0.012506	   -0.030095	   -0.014752	   -0.044847	    0.014378	    0.018820	    0.033198	    0.159001	    0.166906	    0.325907	   -0.005229	   -0.029223	   -0.034452	   -0.041484	   -0.002803	   -0.044287	    0.081862	    0.217562	    0.299424	    0.160307	    0.276707	    0.437014	    0.007301	    0.065493	    0.072793	    0.002069	    0.016281	    0.018349	    0.114053	    0.092205	    0.206258	    0.026289	    0.013599	    0.039889	   -0.079377	   -0.102518	   -0.181895
     1.125	0	0	    0	    0.027988	   -0.003702	    0.024287	    0.000254	    0.010251	    0.010505	   -0.010967	   -0.031354	   -0.042321	   -0.007864	   -0.021337	   -0.029202	    0.086567	    0.075751	    0.162318	    0.070289	    0.097428	    0.167717	    0.012033	   -0.043180	   -0.031147	   -0.001092	   -0.026400	   -0.027493	    0.151040	    0.315957	    0.466997	    0.033810	    0.042660	    0.076470	   -0.031338	   -0.032935	   -0.064274	   -0.003775	    0.020650	    0.016875	    0.145412	    0.155383	    0.300794	   -0.005752	   -0.020314	   -0.026066	    0.026770	    0.016636	    0.043405	    0.082357	    0.205361	    0.287718	    0.200911	    0.285264	    0.486175	    0.012814	    0.107467	    0.120282	   -0.029007	   -0.011561	   -0.040567	    0.090758	    0.110286	    0.201044	    0.014755	    0.006213	    0.020967	   -0.058996	   -0.083120	   -0.142116
     1.200	0	0	    0	    0.014519	    0.016419	    0.030939	    0.006101	   -0.004498	    0.001603	    0.023647	   -0.020917	    0.002730	    0.009105	   -0.023878	   -0.014773	    0.029453	    0.067666	    0.097119	    0.019744	    0.062916	    0.082659	    0.065575	   -0.010837	    0.054739	    0.008373	   -0.022275	   -0.013902	   -0.021247	    0.145915	    0.124667	   -0.010580	    0.011971	    0.001391	    0.005367	   -0.013752	   -0.008386	   -0.028728	   -0.032125	   -0.060854	    0.072062	    0.086068	    0.158130	    0.037324	   -0.005381	    0.031943	    0.032709	    0.008250	    0.040958	   -0.038944	    0.102201	    0.063257	   -0.029329	    0.201692	    0.172363	   -0.033845	   -0.037282	   -0.071127	   -0.002621	   -0.023311	   -0.025932	    0.022988	   -0.008718	    0.014269	    0.047923	   -0.012463	    0.035460	   -0.034452	   -0.054468	   -0.088921
     1.275	0	0	    0	    0.041098	    0.018984	    0.060083	    0.004924	    0.007594	    0.012517	    0.018570	    0.014097	    0.032667	    0.027989	    0.004768	    0.032757	    0.020483	    0.007094	    0.027577	   -0.009853	    0.064267	    0.054415	    0.030027	    0.063857	    0.093884	    0.037229	    0.000738	    0.037967	   -0.015646	   -0.035307	   -0.050953	   -0.070002	   -0.159547	   -0.229549	    0.011817	    0.006790	    0.018607	   -0.014609	   -0.018173	   -0.032782	    0.064686	    0.082521	    0.147207	    0.041249	    0.026860	    0.068109	    0.029444	    0.013550	    0.042994	   -0.041166	   -0.065220	   -0.106386	   -0.081250	   -0.160610	   -0.241860	   -0.087151	   -0.247717	   -0.334868	   -0.010957	   -0.034926	   -0.045884	    0.038224	    0.021388	    0.059611	    0.043800	    0.031518	    0.075318	    0.001546	   -0.036585	   -0.035040
     1.350	0	0	    0	    0.041380	    0.028662	    0.070042	    0.017251	    0.005557	    0.022808	    0.001629	   -0.001682	   -0.000053	    0.019919	    0.022160	    0.042079	    0.026106	   -0.000565	    0.025542	    0.034414	    0.021403	    0.055817	    0.075825	    0.001064	    0.076889	    0.026466	    0.022624	    0.049090	    0.012092	   -0.052751	   -0.040659	   -0.020652	   -0.290135	   -0.310788	   -0.034334	   -0.006128	   -0.040462	   -0.000947	   -0.009859	   -0.010807	    0.092445	    0.074261	    0.166706	    0.037678	    0.026852	    0.064530	    0.033567	    0.020210	    0.053777	   -0.038947	   -0.083577	   -0.122524	   -0.063359	   -0.340505	   -0.403864	   -0.095080	   -0.318146	   -0.413226	   -0.027045	   -0.028417	   -0.055462	    0.051843	    0.028082	    0.079925	    0.039595	    0.046590	    0.086185	    0.022837	    0.002450	    0.025288
