 [File Information]      		 [Data Line]	36
Measured Date	2024/05/27 094845
ID		Version	11.0
Name	oceane_1	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     822
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   61.58	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.048217	    0.033073	    0.081290	    0.009549	   -0.010114	   -0.000565	    0.065553	    0.040980	    0.106533	    0.047074	    0.026797	    0.073871	   -0.000222	   -0.036516	   -0.036738	   -0.020952	   -0.001599	   -0.022551	    0.145483	    0.103373	    0.248856	    0.045525	    0.047614	    0.093139	   -0.057805	   -0.050813	   -0.108618	   -0.002680	   -0.039463	   -0.042143	    0.032609	    0.001305	    0.033914	    0.037075	   -0.010162	    0.026913	   -0.210512	   -0.249284	   -0.459796	    0.076100	    0.075012	    0.151112	    0.027888	    0.054778	    0.082666	   -0.011219	   -0.006385	   -0.017604	   -0.011898	   -0.036229	   -0.048127	    0.035862	   -0.009045	    0.026817	    0.008719	   -0.055580	   -0.046861	   -0.194340	   -0.213858	   -0.408199	   -0.130844	   -0.148948	   -0.279793	    0.068644	    0.075093	    0.143737
     0.750	0	0	    0	    0.034973	    0.031522	    0.066494	    0.003947	   -0.014939	   -0.010992	    0.057726	    0.037593	    0.095319	    0.019772	    0.009611	    0.029383	    0.009215	   -0.027664	   -0.018449	   -0.027621	    0.009728	   -0.017893	    0.095575	    0.135792	    0.231367	    0.035151	    0.042989	    0.078140	   -0.058409	   -0.050418	   -0.108827	    0.008495	   -0.036908	   -0.028414	    0.016826	   -0.000934	    0.015892	    0.044143	   -0.005504	    0.038639	   -0.188543	   -0.239956	   -0.428498	    0.072406	    0.054199	    0.126605	    0.055812	    0.014749	    0.070561	   -0.010057	   -0.002448	   -0.012504	   -0.005046	   -0.035305	   -0.040351	    0.019321	   -0.009284	    0.010038	    0.005319	   -0.047728	   -0.042408	   -0.169757	   -0.201625	   -0.371382	   -0.126963	   -0.142776	   -0.269739	    0.023421	    0.043968	    0.067389
     0.825	0	0	    0	    0.012407	    0.011505	    0.023911	    0.014622	   -0.019396	   -0.004775	    0.039594	    0.007690	    0.047284	    0.006708	   -0.018115	   -0.011407	    0.009740	   -0.026690	   -0.016950	   -0.003071	   -0.013271	   -0.016342	    0.088496	    0.067806	    0.156302	    0.019709	    0.016941	    0.036650	   -0.017736	   -0.045266	   -0.063002	    0.010653	   -0.031930	   -0.021277	    0.003900	   -0.013436	   -0.009536	    0.042363	    0.008963	    0.051326	   -0.163945	   -0.234416	   -0.398361	    0.060255	    0.032464	    0.092719	    0.055322	    0.007701	    0.063024	    0.007136	   -0.006270	    0.000867	    0.002229	   -0.025907	   -0.023677	   -0.004376	   -0.019006	   -0.023382	   -0.011163	   -0.033888	   -0.045051	   -0.151228	   -0.179610	   -0.330838	   -0.142681	   -0.150674	   -0.293355	    0.026699	    0.013815	    0.040514
     0.900	0	0	    0	    0.030543	   -0.004189	    0.026353	    0.014679	   -0.005889	    0.008790	    0.018360	    0.005705	    0.024065	    0.004798	   -0.020961	   -0.016163	    0.026954	   -0.032408	   -0.005454	    0.005435	   -0.006774	   -0.001340	    0.035385	    0.077321	    0.112705	    0.015697	    0.009101	    0.024798	    0.010572	   -0.019394	   -0.008822	    0.006945	   -0.023264	   -0.016319	   -0.000082	   -0.012342	   -0.012424	    0.018704	    0.022472	    0.041175	   -0.147983	   -0.202250	   -0.350234	    0.036738	    0.030394	    0.067132	    0.054095	    0.009231	    0.063326	    0.015482	   -0.002280	    0.013203	    0.005221	   -0.022281	   -0.017060	   -0.004558	   -0.019104	   -0.023662	   -0.016410	   -0.021473	   -0.037883	   -0.148410	   -0.152261	   -0.300671	   -0.152088	   -0.162475	   -0.314563	    0.027618	    0.010352	    0.037970
     0.975	0	0	    0	    0.042586	   -0.004586	    0.038000	    0.010112	   -0.007612	    0.002499	    0.043279	    0.009327	    0.052606	    0.033707	   -0.022482	    0.011225	   -0.047682	   -0.088285	   -0.135967	   -0.039992	    0.019875	   -0.020117	    0.109924	    0.068394	    0.178318	    0.024259	   -0.000565	    0.023693	   -0.035430	   -0.004553	   -0.039983	   -0.000398	   -0.025619	   -0.026017	    0.012117	   -0.022388	   -0.010271	    0.030092	   -0.021934	    0.008158	   -0.205708	   -0.185140	   -0.390848	    0.066034	    0.022284	    0.088318	    0.104287	    0.038154	    0.142441	   -0.006466	   -0.003126	   -0.009593	    0.003763	   -0.015689	   -0.011926	    0.028478	   -0.008237	    0.020240	   -0.013511	   -0.049413	   -0.062923	   -0.188072	   -0.147736	   -0.335808	   -0.142852	   -0.183744	   -0.326596	    0.104329	    0.043662	    0.147991
     1.050	0	0	    0	    0.027845	    0.042771	    0.070616	    0.025603	   -0.001807	    0.023797	    0.065453	    0.024167	    0.089620	    0.044848	    0.003373	    0.048221	   -0.043721	   -0.095417	   -0.139138	   -0.020578	   -0.028428	   -0.049006	    0.129157	    0.151623	    0.280780	    0.020405	    0.021519	    0.041924	   -0.050099	   -0.047574	   -0.097674	   -0.012245	   -0.044701	   -0.056946	    0.035058	   -0.002371	    0.032687	    0.037514	   -0.005225	    0.032290	   -0.229222	   -0.289032	   -0.518255	    0.093312	    0.058534	    0.151846	    0.130196	    0.050652	    0.180848	   -0.008671	   -0.005175	   -0.013846	   -0.018476	   -0.030474	   -0.048950	    0.028041	   -0.004965	    0.023076	    0.012091	   -0.041670	   -0.029579	   -0.189056	   -0.207797	   -0.396853	   -0.154979	   -0.157920	   -0.312899	    0.150269	    0.112770	    0.263040
     1.125	0	0	    0	    0.000028	    0.039656	    0.039683	    0.031593	   -0.000183	    0.031410	    0.061571	    0.040545	    0.102116	    0.026205	    0.014847	    0.041052	   -0.045930	   -0.098963	   -0.144893	   -0.021877	   -0.022502	   -0.044379	    0.123170	    0.162763	    0.285933	    0.008870	    0.020386	    0.029256	   -0.044643	   -0.049877	   -0.094519	   -0.010984	   -0.055263	   -0.066247	    0.032284	    0.005927	    0.038211	    0.035958	   -0.003077	    0.032881	   -0.216118	   -0.300587	   -0.516705	    0.077643	    0.071090	    0.148733	    0.129190	    0.063737	    0.192927	   -0.013614	    0.000888	   -0.012727	   -0.023844	   -0.047373	   -0.071217	    0.019772	   -0.012207	    0.007565	    0.012814	   -0.038380	   -0.025566	   -0.191387	   -0.210201	   -0.401588	   -0.160607	   -0.161279	   -0.321886	    0.145714	    0.142741	    0.288455
     1.200	0	0	    0	   -0.022178	   -0.018977	   -0.041154	    0.027532	   -0.002103	    0.025429	    0.026902	    0.034466	    0.061368	   -0.013535	   -0.027018	   -0.040553	   -0.058760	   -0.131677	   -0.190437	   -0.016948	   -0.044239	   -0.061187	    0.099075	    0.138639	    0.237714	   -0.011801	   -0.010621	   -0.022423	   -0.024818	   -0.045217	   -0.070035	   -0.011912	   -0.054542	   -0.066454	    0.007288	   -0.002630	    0.004658	    0.040632	   -0.008080	    0.032553	   -0.208771	   -0.306694	   -0.515465	    0.051093	    0.065622	    0.116715	    0.105996	    0.084397	    0.190393	   -0.023555	   -0.003074	   -0.026629	   -0.027676	   -0.054275	   -0.081951	   -0.011913	   -0.016700	   -0.028613	   -0.003932	   -0.033252	   -0.037184	   -0.194892	   -0.219678	   -0.414569	   -0.177609	   -0.158981	   -0.336590	    0.145830	    0.150869	    0.296700
     1.275	0	0	    0	   -0.010288	   -0.039396	   -0.049684	    0.032678	   -0.001958	    0.030720	    0.009844	    0.005665	    0.015509	   -0.023954	   -0.047238	   -0.071192	   -0.055773	   -0.136984	   -0.192757	   -0.019147	   -0.083200	   -0.102347	    0.062413	    0.106396	    0.168809	    0.005237	   -0.011388	   -0.006151	    0.005709	   -0.028828	   -0.023119	   -0.013327	   -0.047157	   -0.060484	    0.004143	   -0.011768	   -0.007624	    0.040172	    0.006562	    0.046734	   -0.199111	   -0.309496	   -0.508607	    0.026711	    0.044470	    0.071181	    0.124560	    0.062881	    0.187442	   -0.012549	   -0.006634	   -0.019183	   -0.027129	   -0.045489	   -0.072618	   -0.016619	   -0.023210	   -0.039829	   -0.013260	   -0.023180	   -0.036439	   -0.190373	   -0.190091	   -0.380464	   -0.182878	   -0.158422	   -0.341300	    0.140643	    0.150034	    0.290677
     1.350	0	0	    0	   -0.008599	   -0.018741	   -0.027340	    0.027807	    0.009670	    0.037477	   -0.004782	    0.005541	    0.000759	   -0.046514	   -0.053006	   -0.099520	   -0.032368	   -0.113096	   -0.145464	   -0.012442	   -0.092843	   -0.105286	    0.023728	    0.089115	    0.112843	    0.011328	    0.006606	    0.017934	    0.027006	   -0.002569	    0.024437	   -0.008155	   -0.036701	   -0.044856	   -0.012508	   -0.002838	   -0.015346	    0.039641	    0.016737	    0.056378	   -0.183731	   -0.293516	   -0.477247	    0.022779	    0.015924	    0.038703	    0.110193	    0.050953	    0.161147	   -0.005255	    0.004889	   -0.000365	   -0.023090	   -0.035977	   -0.059067	   -0.023628	   -0.017431	   -0.041059	   -0.025438	   -0.011383	   -0.036821	   -0.195543	   -0.173091	   -0.368633	   -0.199624	   -0.160229	   -0.359852	    0.060180	    0.113663	    0.173843
     1.425	0	0	    0	   -0.010058	   -0.001820	   -0.011878	    0.017490	    0.003691	    0.021181	   -0.010527	   -0.005424	   -0.015952	   -0.038709	   -0.061108	   -0.099817	   -0.021105	   -0.076072	   -0.097176	   -0.001286	   -0.065128	   -0.066414	    0.022740	    0.040446	    0.063186	    0.008568	    0.008646	    0.017214	    0.032252	    0.010557	    0.042809	    0.065899	   -0.009881	    0.056017	   -0.007995	   -0.015448	   -0.023442	    0.040221	    0.026800	    0.067020	   -0.182710	   -0.215962	   -0.398672	   -0.009348	    0.025304	    0.015956	    0.033890	    0.067771	    0.101662	    0.008553	    0.013201	    0.021755	    0.013721	   -0.025639	   -0.011919	    0.037600	   -0.002266	    0.035334	   -0.022906	   -0.012868	   -0.035774	   -0.158300	   -0.151224	   -0.309525	   -0.188690	   -0.149984	   -0.338674	    0.007978	    0.053715	    0.061693
     1.500	0	0	    0	   -0.001444	    0.011736	    0.010291	    0.003442	    0.005295	    0.008737	   -0.024097	    0.003946	   -0.020151	   -0.033119	   -0.059586	   -0.092705	   -0.013908	   -0.044759	   -0.058667	   -0.003818	   -0.009233	   -0.013051	   -0.023102	    0.080566	    0.057464	    0.004465	   -0.003959	    0.000505	    0.014379	    0.002137	    0.016516	    0.096621	    0.085796	    0.182417	   -0.007932	   -0.015400	   -0.023333	    0.041666	    0.028080	    0.069746	   -0.165984	   -0.209877	   -0.375861	   -0.010636	   -0.015348	   -0.025985	    0.077671	    0.013435	    0.091106	   -0.002699	   -0.002795	   -0.005493	    0.060422	    0.038303	    0.098725	    0.062491	    0.071077	    0.133568	   -0.015193	   -0.009217	   -0.024410	   -0.116948	   -0.124467	   -0.241416	   -0.168569	   -0.181897	   -0.350467	   -0.013508	   -0.002959	   -0.016467
     1.575	0	0	    0	    0.009100	    0.003421	    0.012521	    0.015597	   -0.005443	    0.010153	   -0.012924	   -0.006245	   -0.019169	   -0.026670	   -0.059621	   -0.086291	   -0.002486	   -0.043003	   -0.045489	    0.014520	   -0.010113	    0.004407	    0.021845	    0.042342	    0.064187	    0.010611	   -0.013704	   -0.003092	    0.024226	   -0.009900	    0.014327	    0.100914	    0.093891	    0.194805	   -0.006069	   -0.017390	   -0.023459	    0.046142	    0.028784	    0.074926	   -0.150781	   -0.193753	   -0.344534	   -0.005915	   -0.020994	   -0.026909	    0.078452	    0.018747	    0.097199	    0.004783	   -0.025054	   -0.020271	    0.070907	    0.061307	    0.132214	    0.065240	    0.077410	    0.142650	   -0.005791	   -0.004428	   -0.010219	   -0.097962	   -0.101176	   -0.199138	   -0.161475	   -0.174754	   -0.336229	   -0.003019	   -0.015396	   -0.018415
     1.650	0	0	    0	   -0.009570	    0.020014	    0.010444	    0.018064	   -0.002968	    0.015096	   -0.000286	   -0.012076	   -0.012362	   -0.025666	   -0.055878	   -0.081544	   -0.042768	   -0.033174	   -0.075942	    0.010079	   -0.009385	    0.000694	    0.026384	    0.033550	    0.059935	   -0.001484	    0.001323	   -0.000161	    0.031978	   -0.008857	    0.023121	    0.100608	    0.096543	    0.197150	   -0.007279	   -0.014978	   -0.022257	    0.024650	    0.032847	    0.057496	   -0.136441	   -0.192260	   -0.328701	   -0.002511	   -0.021008	   -0.023519	    0.072172	    0.029709	    0.101880	    0.012680	   -0.030925	   -0.018245	    0.078935	    0.063681	    0.142616	    0.068291	    0.076672	    0.144963	   -0.000425	   -0.001294	   -0.001719	   -0.086326	   -0.099415	   -0.185742	   -0.159891	   -0.176727	   -0.336618	    0.034137	    0.004697	    0.038835
     1.725	0	0	    0	    0.005032	   -0.000445	    0.004587	    0.010293	   -0.016005	   -0.005712	    0.037831	   -0.000029	    0.037801	   -0.008031	   -0.060905	   -0.068935	   -0.074692	   -0.145446	   -0.220138	   -0.032540	   -0.057461	   -0.090001	    0.105900	    0.067628	    0.173527	    0.011761	   -0.006940	    0.004821	   -0.025762	   -0.004291	   -0.030053	    0.057649	    0.083763	    0.141412	   -0.011386	   -0.030513	   -0.041899	    0.021062	   -0.026132	   -0.005070	   -0.218035	   -0.217753	   -0.435789	    0.030515	   -0.011796	    0.018719	    0.137312	    0.052753	    0.190066	    0.000911	   -0.030851	   -0.029940	    0.067037	    0.078941	    0.145977	    0.072588	    0.081624	    0.154211	   -0.006076	   -0.017182	   -0.023258	   -0.142435	   -0.088700	   -0.231135	   -0.159205	   -0.189519	   -0.348724	    0.102688	    0.057914	    0.160602
     1.800	0	0	    0	   -0.004885	    0.019107	    0.014222	    0.020067	   -0.017223	    0.002844	    0.063043	    0.013516	    0.076559	    0.012672	   -0.045837	   -0.033165	   -0.068009	   -0.167395	   -0.235404	   -0.011835	   -0.110214	   -0.122049	    0.141789	    0.122383	    0.264171	    0.022941	    0.016725	    0.039666	   -0.041916	   -0.056939	   -0.098855	    0.035610	    0.017858	    0.053468	    0.013451	   -0.022888	   -0.009437	    0.033967	   -0.020235	    0.013732	   -0.206456	   -0.343754	   -0.550210	    0.056752	    0.030582	    0.087333	    0.150744	    0.085774	    0.236518	    0.017088	   -0.017099	   -0.000012	    0.020515	    0.016727	    0.037243	    0.065978	    0.053580	    0.119558	    0.012598	   -0.031852	   -0.019254	   -0.163321	   -0.181834	   -0.345155	   -0.144447	   -0.146652	   -0.291098	    0.157258	    0.132136	    0.289394
