 [File Information]      		 [Data Line]	36
Measured Date	2024/05/21 101945
ID		Version	11.0
Name	tristan_5	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     841
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   63.00	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	   -0.010140	   -0.002524	   -0.012664	   -0.006190	   -0.004324	   -0.010514	   -0.005517	   -0.002761	   -0.008278	   -0.005745	   -0.001686	   -0.007430	   -0.006116	   -0.002285	   -0.008401	   -0.005203	   -0.004326	   -0.009529	   -0.004635	   -0.002610	   -0.007245	   -0.006502	   -0.001083	   -0.007585	   -0.012099	   -0.001576	   -0.013676	   -0.008279	   -0.004445	   -0.012723	   -0.006264	   -0.002438	   -0.008703	   -0.007100	   -0.002062	   -0.009161	   -0.009876	   -0.004720	   -0.014596	   -0.007728	   -0.003987	   -0.011714	    0.000819	   -0.003966	   -0.003147	   -0.005718	   -0.002086	   -0.007804	   -0.014423	   -0.005655	   -0.020077	   -0.005499	   -0.006362	   -0.011861	   -0.004912	   -0.004496	   -0.009408	   -0.013588	   -0.003765	   -0.017353	   -0.008574	   -0.004191	   -0.012765	   -0.003906	    0.000293	   -0.003613
     0.750	0	0	    0	   -0.002881	   -0.001889	   -0.004770	   -0.000070	   -0.000839	   -0.000909	   -0.004369	   -0.002910	   -0.007279	   -0.003750	   -0.001704	   -0.005454	   -0.002821	   -0.001822	   -0.004643	   -0.000801	   -0.002361	   -0.003162	   -0.004098	    0.003134	   -0.000964	   -0.003934	   -0.000728	   -0.004662	   -0.009007	    0.000207	   -0.008799	   -0.016512	   -0.003272	   -0.019784	   -0.004265	   -0.002739	   -0.007005	   -0.002778	   -0.002105	   -0.004884	   -0.004097	   -0.003384	   -0.007481	   -0.005064	    0.000420	   -0.004645	   -0.002489	    0.001454	   -0.001036	   -0.001076	   -0.000161	   -0.001237	   -0.015670	   -0.004720	   -0.020390	    0.007520	    0.001020	    0.008540	    0.001560	   -0.000067	    0.001493	   -0.006393	   -0.000339	   -0.006731	   -0.004429	   -0.001699	   -0.006129	   -0.004246	    0.003904	   -0.000342
     0.825	0	0	    0	    0.001566	    0.003118	    0.004684	    0.001826	    0.001567	    0.003393	   -0.003979	   -0.002725	   -0.006703	   -0.003522	   -0.001181	   -0.004703	   -0.001613	   -0.000933	   -0.002546	    0.000110	   -0.001465	   -0.001355	   -0.000750	    0.001092	    0.000342	   -0.004390	   -0.001081	   -0.005471	   -0.011420	   -0.005379	   -0.016798	   -0.022427	   -0.013164	   -0.035591	   -0.004569	   -0.003488	   -0.008056	   -0.002620	   -0.000768	   -0.003388	   -0.002435	   -0.003143	   -0.005578	   -0.003263	   -0.000485	   -0.003748	   -0.002090	    0.001314	   -0.000777	    0.001325	    0.001489	    0.002813	   -0.028395	   -0.018216	   -0.046611	    0.009873	    0.011280	    0.021153	    0.001363	    0.002916	    0.004280	   -0.004755	    0.000904	   -0.003850	   -0.003377	   -0.003202	   -0.006579	   -0.005935	    0.004959	   -0.000976
     0.900	0	0	    0	    0.001665	    0.006924	    0.008590	   -0.000376	    0.003239	    0.002862	   -0.004157	   -0.002456	   -0.006614	   -0.003474	   -0.001287	   -0.004761	   -0.001875	    0.000215	   -0.001660	   -0.000361	   -0.001161	   -0.001522	   -0.004700	    0.003266	   -0.001434	   -0.004418	   -0.002371	   -0.006789	   -0.011515	   -0.005407	   -0.016922	   -0.019318	   -0.014505	   -0.033823	   -0.004542	   -0.003435	   -0.007977	   -0.003386	   -0.000466	   -0.003852	   -0.003277	   -0.002447	   -0.005724	   -0.007028	    0.001605	   -0.005423	    0.000600	   -0.000697	   -0.000097	    0.001649	    0.002566	    0.004215	   -0.028541	   -0.024276	   -0.052817	    0.007206	    0.011135	    0.018341	   -0.000110	    0.002440	    0.002330	   -0.007478	    0.001786	   -0.005693	   -0.004534	   -0.003296	   -0.007830	   -0.004783	    0.002763	   -0.002020
     0.975	0	0	    0	    0.002612	    0.006238	    0.008850	    0.001445	    0.002410	    0.003856	   -0.003461	   -0.002206	   -0.005667	   -0.003832	   -0.001208	   -0.005040	   -0.001495	    0.000197	   -0.001299	    0.000181	   -0.001151	   -0.000970	   -0.004187	    0.002774	   -0.001412	   -0.004894	   -0.001306	   -0.006200	   -0.009998	   -0.004010	   -0.014008	   -0.016776	   -0.013758	   -0.030534	   -0.003828	   -0.003690	   -0.007518	   -0.003131	   -0.001084	   -0.004215	   -0.003393	   -0.002380	   -0.005773	   -0.003003	   -0.002656	   -0.005659	   -0.004203	    0.003589	   -0.000614	    0.002626	    0.002491	    0.005117	   -0.028472	   -0.022233	   -0.050705	    0.006083	    0.011034	    0.017117	   -0.000606	    0.002676	    0.002070	   -0.006956	    0.000387	   -0.006570	   -0.004994	   -0.003179	   -0.008173	   -0.005907	    0.003402	   -0.002505
     1.050	0	0	    0	    0.000675	    0.008690	    0.009365	    0.000352	    0.003541	    0.003893	   -0.003634	   -0.001597	   -0.005231	   -0.003875	   -0.001045	   -0.004920	   -0.000927	   -0.000303	   -0.001230	   -0.000075	   -0.001474	   -0.001549	   -0.003636	    0.002907	   -0.000729	   -0.006207	    0.000282	   -0.005925	   -0.009055	   -0.004420	   -0.013475	   -0.016581	   -0.011984	   -0.028565	   -0.004650	   -0.003527	   -0.008177	   -0.003956	   -0.000376	   -0.004332	   -0.003626	   -0.002249	   -0.005875	   -0.004664	   -0.000456	   -0.005120	    0.000727	   -0.000881	   -0.000154	    0.002046	    0.003552	    0.005599	   -0.029501	   -0.021326	   -0.050828	    0.003564	    0.010277	    0.013841	   -0.002639	    0.002400	   -0.000239	   -0.008219	    0.000776	   -0.007442	   -0.006521	   -0.001881	   -0.008402	   -0.008121	    0.003981	   -0.004141
     1.125	0	0	    0	    0.000355	    0.007068	    0.007423	   -0.000955	    0.003228	    0.002274	   -0.005317	   -0.001467	   -0.006783	   -0.004474	   -0.000851	   -0.005325	   -0.001769	   -0.000174	   -0.001943	   -0.001871	   -0.001376	   -0.003247	   -0.005194	    0.002867	   -0.002327	   -0.006478	    0.000112	   -0.006366	   -0.011252	   -0.003485	   -0.014737	   -0.017489	   -0.011588	   -0.029077	   -0.006565	   -0.003391	   -0.009956	   -0.004855	   -0.000668	   -0.005523	   -0.005163	   -0.002516	   -0.007679	   -0.008714	   -0.000021	   -0.008735	   -0.000488	    0.000424	   -0.000064	    0.001119	    0.003371	    0.004490	   -0.032001	   -0.019899	   -0.051900	    0.000551	    0.009651	    0.010202	   -0.005391	    0.001528	   -0.003863	   -0.010765	    0.000648	   -0.010117	   -0.005697	   -0.004797	   -0.010494	   -0.005261	   -0.001471	   -0.006732
     1.200	0	0	    0	   -0.002617	    0.007092	    0.004475	   -0.002993	    0.002358	   -0.000634	   -0.006103	   -0.001639	   -0.007742	   -0.005364	   -0.001053	   -0.006416	   -0.002954	   -0.000552	   -0.003506	   -0.003845	   -0.003156	   -0.007001	   -0.004577	   -0.004598	   -0.009174	   -0.007998	   -0.001722	   -0.009720	   -0.012251	   -0.004080	   -0.016331	   -0.016670	   -0.011382	   -0.028052	   -0.007378	   -0.003054	   -0.010432	   -0.006164	   -0.001312	   -0.007476	   -0.006708	   -0.003571	   -0.010279	   -0.009590	   -0.004482	   -0.014072	   -0.013481	    0.020202	    0.006722	    0.000257	    0.002224	    0.002481	   -0.032612	   -0.022047	   -0.054659	   -0.003199	    0.008811	    0.005612	   -0.008326	    0.000822	   -0.007503	   -0.014191	   -0.000758	   -0.014949	   -0.008318	   -0.004964	   -0.013282	   -0.006752	    0.005748	   -0.001004
     1.275	0	0	    0	   -0.003810	    0.007538	    0.003729	   -0.003911	    0.002156	   -0.001755	   -0.006419	   -0.001221	   -0.007639	   -0.004953	   -0.001529	   -0.006482	   -0.003909	    0.000249	   -0.003660	   -0.005891	   -0.001579	   -0.007470	   -0.009452	    0.001288	   -0.008164	   -0.007800	   -0.000130	   -0.007930	   -0.013710	   -0.001836	   -0.015546	   -0.017134	   -0.006733	   -0.023867	   -0.009118	   -0.002720	   -0.011839	   -0.006890	   -0.000018	   -0.006908	   -0.009187	   -0.001064	   -0.010251	   -0.013140	    0.000476	   -0.012664	   -0.006052	    0.004017	   -0.002035	   -0.001271	    0.003671	    0.002400	   -0.033772	   -0.019176	   -0.052948	   -0.008576	    0.005345	   -0.003231	   -0.012042	   -0.000882	   -0.012925	   -0.017745	   -0.000023	   -0.017769	   -0.011208	   -0.000603	   -0.011811	   -0.012705	    0.002036	   -0.010669
     1.350	0	0	    0	   -0.004974	    0.006317	    0.001343	   -0.006687	    0.002079	   -0.004608	   -0.008221	   -0.001298	   -0.009519	   -0.006094	   -0.001222	   -0.007316	   -0.004927	   -0.001024	   -0.005950	   -0.008215	   -0.002582	   -0.010798	   -0.010200	    0.000003	   -0.010196	   -0.008290	   -0.000538	   -0.008828	   -0.015948	   -0.002445	   -0.018393	   -0.017640	   -0.006401	   -0.024041	   -0.010742	   -0.003244	   -0.013986	   -0.007858	   -0.000929	   -0.008787	   -0.011700	   -0.001187	   -0.012887	   -0.013223	   -0.001543	   -0.014766	   -0.006879	    0.002728	   -0.004151	   -0.003370	    0.003469	    0.000099	   -0.035478	   -0.018741	   -0.054219	   -0.012239	    0.003615	   -0.008623	   -0.016642	   -0.002296	   -0.018938	   -0.020920	   -0.001610	   -0.022529	   -0.012055	   -0.002043	   -0.014098	   -0.013459	   -0.000792	   -0.014251
     1.425	0	0	    0	   -0.008328	    0.004953	   -0.003374	   -0.009764	    0.001434	   -0.008330	   -0.011348	   -0.000833	   -0.012181	   -0.006965	   -0.001241	   -0.008206	   -0.007048	   -0.000936	   -0.007984	   -0.011954	   -0.002732	   -0.014686	   -0.015920	    0.002211	   -0.013709	   -0.009400	    0.000341	   -0.009059	   -0.019091	   -0.003916	   -0.023007	   -0.020192	   -0.006420	   -0.026611	   -0.012991	   -0.003539	   -0.016531	   -0.008874	   -0.000405	   -0.009279	   -0.014797	   -0.001414	   -0.016211	   -0.018537	    0.000309	   -0.018228	   -0.005986	    0.000799	   -0.005187	   -0.005560	    0.002538	   -0.003022	   -0.040202	   -0.019735	   -0.059936	   -0.015069	    0.002081	   -0.012988	   -0.020680	   -0.005006	   -0.025686	   -0.024498	   -0.003746	   -0.028245	   -0.014736	   -0.000848	   -0.015584	   -0.010428	   -0.003128	   -0.013556
     1.500	0	0	    0	   -0.010632	    0.004466	   -0.006166	   -0.003947	   -0.001489	   -0.005436	   -0.008865	   -0.002946	   -0.011810	   -0.007595	   -0.002181	   -0.009776	   -0.007239	   -0.002161	   -0.009400	   -0.005380	   -0.006864	   -0.012244	   -0.007380	   -0.006174	   -0.013555	   -0.009641	    0.000952	   -0.008688	   -0.016116	   -0.006182	   -0.022298	   -0.012808	   -0.008064	   -0.020872	   -0.008576	   -0.004725	   -0.013302	   -0.008025	   -0.001132	   -0.009157	   -0.009553	   -0.003581	   -0.013135	   -0.011469	   -0.003045	   -0.014515	   -0.003677	   -0.001030	   -0.004706	   -0.002936	    0.000018	   -0.002919	   -0.035470	   -0.023911	   -0.059380	   -0.006126	    0.000651	   -0.005475	   -0.014056	   -0.006907	   -0.020962	   -0.020441	   -0.008143	   -0.028584	   -0.010196	   -0.003400	   -0.013596	   -0.009738	    0.002411	   -0.007327
     1.575	0	0	    0	   -0.005077	    0.002513	   -0.002563	    0.000938	    0.001982	    0.002920	   -0.005945	   -0.001195	   -0.007141	   -0.004867	   -0.002295	   -0.007162	   -0.002514	   -0.002033	   -0.004547	   -0.001745	   -0.003233	   -0.004978	   -0.007611	   -0.000835	   -0.008446	   -0.003597	   -0.001692	   -0.005289	   -0.011323	   -0.003720	   -0.015043	   -0.008887	   -0.004696	   -0.013584	   -0.005651	   -0.003189	   -0.008840	   -0.001502	   -0.000004	   -0.001505	   -0.001991	    0.000647	   -0.001344	   -0.008448	   -0.000109	   -0.008557	    0.003960	   -0.002255	    0.001705	    0.001800	    0.000373	    0.002173	   -0.030253	   -0.022622	   -0.052875	   -0.002072	    0.004675	    0.002603	   -0.012205	   -0.004701	   -0.016907	   -0.014663	   -0.003950	   -0.018612	   -0.004839	   -0.001602	   -0.006441	    0.000579	   -0.002249	   -0.001670
     1.650	0	0	    0	   -0.007008	    0.002718	   -0.004290	    0.000481	    0.002389	    0.002870	   -0.005851	   -0.001276	   -0.007126	   -0.004240	   -0.001411	   -0.005651	   -0.000026	   -0.001398	   -0.001425	   -0.000697	   -0.003125	   -0.003822	   -0.008318	    0.003590	   -0.004728	   -0.001671	    0.005487	    0.003816	   -0.008967	   -0.005014	   -0.013981	   -0.005640	   -0.002757	   -0.008397	   -0.006265	   -0.002352	   -0.008617	    0.000586	    0.001670	    0.002256	   -0.001158	    0.003077	    0.001919	   -0.004669	    0.002248	   -0.002420	   -0.005227	    0.026532	    0.021305	    0.018727	    0.005853	    0.024580	   -0.031140	   -0.022957	   -0.054097	   -0.002451	    0.003772	    0.001321	   -0.015590	   -0.006469	   -0.022059	   -0.014906	   -0.003298	   -0.018204	   -0.004680	   -0.001958	   -0.006637	    0.008754	    0.008724	    0.017479
     1.725	0	0	    0	   -0.008306	    0.003564	   -0.004742	    0.000835	   -0.000970	   -0.000135	   -0.005100	   -0.004729	   -0.009829	   -0.004629	   -0.001287	   -0.005916	    0.000638	   -0.000599	    0.000039	   -0.001107	   -0.008460	   -0.009567	    0.005087	   -0.020036	   -0.014949	   -0.006545	    0.018017	    0.011473	   -0.009818	   -0.002329	   -0.012147	   -0.003003	   -0.007496	   -0.010499	   -0.006148	   -0.003092	   -0.009240	    0.002204	    0.002875	    0.005079	   -0.001117	    0.004411	    0.003294	   -0.000941	   -0.004069	   -0.005010	   -0.009101	    0.032668	    0.023568	    0.021559	    0.019935	    0.041495	   -0.031478	   -0.023158	   -0.054636	   -0.006734	    0.002238	   -0.004497	   -0.020801	   -0.009406	   -0.030207	   -0.016247	   -0.005250	   -0.021497	   -0.003827	   -0.001355	   -0.005182	    0.014330	    0.008009	    0.022339
     1.800	0	0	    0	   -0.009277	    0.000960	   -0.008317	    0.001969	    0.000496	    0.002464	   -0.004210	   -0.001309	   -0.005519	   -0.004658	   -0.002539	   -0.007197	    0.002308	   -0.000915	    0.001393	   -0.002863	   -0.004209	   -0.007072	   -0.007200	    0.002179	   -0.005020	   -0.007024	    0.018304	    0.011280	   -0.010292	   -0.001611	   -0.011902	   -0.001027	   -0.000412	   -0.001438	   -0.005480	   -0.001899	   -0.007379	    0.004364	    0.004031	    0.008395	    0.001067	    0.004850	    0.005917	   -0.002393	    0.004812	    0.002419	   -0.008524	    0.033040	    0.024516	    0.019350	    0.020226	    0.039575	   -0.027350	   -0.020582	   -0.047931	   -0.009208	   -0.000322	   -0.009530	   -0.022146	   -0.012719	   -0.034865	   -0.017973	   -0.006845	   -0.024818	   -0.003426	   -0.000033	   -0.003459	    0.015211	    0.009174	    0.024385
