 [File Information]      		 [Data Line]	36
Measured Date	2024/05/21 102105
ID		Version	11.0
Name	tristan_5	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     838
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   62.78	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.002444	    0.011599	    0.014042	    0.001320	    0.002395	    0.003714	    0.003330	    0.000119	    0.003448	   -0.000864	    0.011486	    0.010623	   -0.002050	    0.003751	    0.001701	   -0.017477	    0.007045	   -0.010432	    0.030493	    0.037530	    0.068023	   -0.006473	    0.070844	    0.064371	   -0.000629	   -0.004703	   -0.005332	    0.014387	   -0.038280	   -0.023893	    0.024185	   -0.003926	    0.020259	   -0.022591	   -0.070028	   -0.092619	   -0.010406	   -0.085134	   -0.095540	    0.028667	    0.001306	    0.029973	    0.031587	    0.102365	    0.133952	    0.055162	    0.049034	    0.104196	   -0.015253	   -0.002863	   -0.018116	   -0.033646	    0.012059	   -0.021587	   -0.015582	    0.005940	   -0.009642	   -0.014138	    0.033445	    0.019307	    0.010949	   -0.041571	   -0.030622	    0.070702	    0.041712	    0.112415
     0.750	0	0	    0	    0.005152	    0.011357	    0.016509	   -0.001443	    0.007592	    0.006150	    0.004003	    0.001803	    0.005806	   -0.008250	   -0.000938	   -0.009187	    0.013145	    0.012311	    0.025456	   -0.016047	    0.011801	   -0.004246	    0.034809	    0.024271	    0.059080	   -0.003002	    0.063386	    0.060384	   -0.000290	    0.018099	    0.017809	   -0.013628	   -0.003158	   -0.016786	    0.007296	    0.013461	    0.020757	   -0.021463	   -0.025630	   -0.047093	   -0.009998	    0.004241	   -0.005757	    0.012896	    0.040966	    0.053861	    0.038923	    0.110687	    0.149610	    0.065464	    0.054451	    0.119914	   -0.022455	   -0.017032	   -0.039488	   -0.011168	   -0.010749	   -0.021917	    0.012229	   -0.017367	   -0.005138	   -0.003953	   -0.016906	   -0.020859	    0.006644	   -0.004944	    0.001700	    0.073409	    0.055303	    0.128712
     0.825	0	0	    0	   -0.000617	    0.009826	    0.009208	   -0.004642	    0.000587	   -0.004055	    0.012452	    0.006412	    0.018864	    0.005002	    0.009854	    0.014856	    0.004365	    0.009067	    0.013431	   -0.013841	    0.010342	   -0.003499	    0.055588	    0.039605	    0.095194	   -0.002682	    0.069782	    0.067100	   -0.025439	   -0.006687	   -0.032125	   -0.115067	   -0.067647	   -0.182713	   -0.014769	   -0.019107	   -0.033876	   -0.085004	   -0.031671	   -0.116675	   -0.128486	   -0.045905	   -0.174392	   -0.005350	    0.004732	   -0.000617	    0.042988	    0.121313	    0.164301	    0.056478	    0.057608	    0.114086	   -0.006241	   -0.011484	   -0.017725	    0.083371	    0.046046	    0.129417	    0.126032	    0.057638	    0.183670	    0.030360	    0.012292	    0.042652	   -0.048454	   -0.013760	   -0.062213	    0.084809	    0.050532	    0.135340
     0.900	0	0	    0	    0.011850	    0.012168	    0.024019	   -0.005238	    0.003232	   -0.002006	    0.010609	    0.010803	    0.021413	    0.002908	    0.013043	    0.015951	   -0.032326	    0.019843	   -0.012484	   -0.016581	    0.027756	    0.011175	    0.053617	    0.057883	    0.111500	   -0.007541	    0.063618	    0.056077	   -0.016908	   -0.019815	   -0.036723	   -0.114486	   -0.125678	   -0.240164	   -0.000706	   -0.024517	   -0.025223	   -0.115533	   -0.104266	   -0.219798	   -0.147437	   -0.133886	   -0.281323	   -0.009551	   -0.004611	   -0.014162	    0.035019	    0.120307	    0.155326	    0.048668	    0.058106	    0.106774	   -0.008492	    0.001030	   -0.007462	    0.060575	    0.090068	    0.150643	    0.081582	    0.112467	    0.194049	    0.032197	    0.063772	    0.095968	   -0.054675	   -0.053934	   -0.108609	    0.070153	    0.051331	    0.121484
     0.975	0	0	    0	   -0.001773	    0.011349	    0.009576	   -0.010787	   -0.000303	   -0.011089	    0.007919	    0.012736	    0.020655	    0.007135	    0.013682	    0.020817	   -0.014571	    0.019448	    0.004876	   -0.011603	    0.016357	    0.004754	    0.040646	    0.043019	    0.083665	   -0.016116	    0.064919	    0.048803	   -0.031457	   -0.020374	   -0.051831	   -0.086565	   -0.084869	   -0.171435	   -0.011070	   -0.013610	   -0.024680	   -0.063861	   -0.088868	   -0.152729	   -0.117578	   -0.125169	   -0.242747	   -0.008820	   -0.006386	   -0.015206	    0.027249	    0.112655	    0.139904	    0.038341	    0.051586	    0.089927	   -0.005267	    0.005078	   -0.000188	    0.062591	    0.053530	    0.116121	    0.090688	    0.048121	    0.138809	    0.017718	    0.063916	    0.081635	   -0.044003	   -0.048235	   -0.092238	    0.055438	    0.041793	    0.097231
     1.050	0	0	    0	    0.037452	   -0.004102	    0.033350	   -0.038070	    0.001639	   -0.036430	   -0.059789	    0.032300	   -0.027489	   -0.021159	    0.028212	    0.007053	   -0.119910	    0.050011	   -0.069898	   -0.130353	    0.079324	   -0.051029	    0.091777	    0.056806	    0.148584	   -0.026884	    0.055651	    0.028767	    0.000014	   -0.037727	   -0.037714	   -0.284657	   -0.133915	   -0.418571	   -0.115293	   -0.066318	   -0.181611	   -0.207522	   -0.046951	   -0.254472	   -0.227330	   -0.113912	   -0.341242	   -0.028952	   -0.008625	   -0.037577	    0.028485	    0.102260	    0.130745	    0.043183	    0.043605	    0.086788	   -0.050452	    0.009690	   -0.040762	    0.120932	    0.150899	    0.271830	    0.289607	    0.178284	    0.467891	    0.062148	    0.053227	    0.115376	   -0.064799	   -0.048920	   -0.113719	    0.060076	    0.034433	    0.094509
     1.125	0	0	    0	    0.069679	    0.070560	    0.140239	   -0.040615	   -0.001009	   -0.041623	   -0.066684	    0.047562	   -0.019122	   -0.023361	    0.075624	    0.052263	   -0.315734	   -0.103946	   -0.419680	   -0.260797	   -0.004145	   -0.264942	    0.110071	    0.112967	    0.223037	   -0.024648	    0.036997	    0.012349	    0.011346	   -0.016383	   -0.005037	   -0.233448	   -0.185644	   -0.419092	   -0.079010	   -0.083177	   -0.162187	   -0.220839	   -0.153674	   -0.374513	   -0.307791	   -0.193982	   -0.501772	   -0.020070	   -0.007846	   -0.027916	    0.038151	    0.103905	    0.142056	    0.052593	    0.060952	    0.113545	   -0.009597	   -0.019863	   -0.029460	    0.161320	    0.155872	    0.317193	    0.298434	    0.275095	    0.573529	    0.074318	    0.101365	    0.175683	   -0.065823	   -0.056504	   -0.122327	    0.085968	    0.026842	    0.112810
     1.200	0	0	    0	    0.067132	    0.078509	    0.145641	   -0.028189	    0.000687	   -0.027502	   -0.031798	    0.042925	    0.011127	   -0.022770	    0.095619	    0.072849	   -0.252744	   -0.222590	   -0.475334	   -0.201387	   -0.046268	   -0.247655	    0.111833	    0.123779	    0.235612	   -0.008630	    0.035154	    0.026524	    0.019621	   -0.012533	    0.007088	   -0.201485	   -0.167931	   -0.369416	   -0.029398	   -0.062764	   -0.092161	   -0.223858	   -0.182813	   -0.406671	   -0.256510	   -0.273676	   -0.530186	   -0.004560	   -0.011048	   -0.015609	    0.057602	    0.112683	    0.170285	    0.067116	    0.076522	    0.143638	    0.014576	    0.010487	    0.025063	    0.149539	    0.161709	    0.311248	    0.253500	    0.250859	    0.504359	    0.080658	    0.112189	    0.192847	   -0.061394	   -0.057388	   -0.118782	    0.092153	    0.050950	    0.143103
     1.275	0	0	    0	    0.074379	    0.061289	    0.135669	   -0.029892	    0.004854	   -0.025038	   -0.038531	    0.050902	    0.012371	   -0.002326	    0.096783	    0.094457	   -0.312455	   -0.118614	   -0.431070	   -0.253306	   -0.018715	   -0.272021	    0.129684	    0.116660	    0.246344	    0.001376	    0.037336	    0.038712	    0.021724	   -0.014928	    0.006796	   -0.234649	   -0.161274	   -0.395923	   -0.077029	   -0.066403	   -0.143433	   -0.223148	   -0.168623	   -0.391770	   -0.316376	   -0.197502	   -0.513878	   -0.004039	   -0.010580	   -0.014619	    0.056534	    0.115187	    0.171721	    0.074009	    0.084647	    0.158655	    0.011348	    0.018106	    0.029453	    0.189560	    0.170718	    0.360279	    0.311231	    0.260042	    0.571272	    0.083978	    0.112545	    0.196523	   -0.061356	   -0.060864	   -0.122220	    0.094203	    0.055186	    0.149389
     1.350	0	0	    0	    0.091379	    0.081756	    0.173135	   -0.039545	    0.011454	   -0.028090	   -0.074077	    0.073437	   -0.000640	   -0.034681	    0.108007	    0.073326	   -0.240780	   -0.258240	   -0.499019	   -0.303069	   -0.056094	   -0.359163	    0.125627	    0.136382	    0.262009	    0.002642	    0.040832	    0.043474	    0.016582	   -0.014795	    0.001787	   -0.255836	   -0.185893	   -0.441729	   -0.097069	   -0.083870	   -0.180939	   -0.245992	   -0.183663	   -0.429656	   -0.274518	   -0.329984	   -0.604502	   -0.011038	   -0.005723	   -0.016761	    0.048084	    0.115405	    0.163489	    0.074798	    0.092788	    0.167586	    0.019863	    0.014927	    0.034789	    0.203764	    0.201933	    0.405697	    0.321188	    0.299141	    0.620329	    0.091434	    0.120072	    0.211506	   -0.063951	   -0.058180	   -0.122131	    0.087970	    0.048750	    0.136719
     1.425	0	0	    0	    0.089285	    0.105806	    0.195091	   -0.046134	    0.011702	   -0.034433	   -0.040624	    0.052783	    0.012159	   -0.035640	    0.113062	    0.077422	   -0.256398	   -0.253240	   -0.509638	   -0.224635	   -0.092042	   -0.316677	    0.107196	    0.134530	    0.241726	   -0.002327	    0.045209	    0.042882	    0.009058	   -0.016241	   -0.007183	   -0.233742	   -0.193494	   -0.427236	   -0.034018	   -0.078010	   -0.112028	   -0.244131	   -0.185109	   -0.429240	   -0.245136	   -0.355445	   -0.600582	   -0.015146	   -0.006904	   -0.022050	    0.030178	    0.114827	    0.145005	    0.068058	    0.096707	    0.164764	    0.016578	    0.021475	    0.038053	    0.146554	    0.205096	    0.351650	    0.209896	    0.291605	    0.501501	    0.078266	    0.128103	    0.206369	   -0.068828	   -0.055729	   -0.124557	    0.068546	    0.042996	    0.111542
     1.500	0	0	    0	    0.032194	    0.088305	    0.120500	   -0.026750	    0.019180	   -0.007569	   -0.030242	   -0.011050	   -0.041292	   -0.009895	    0.078784	    0.068888	   -0.089734	   -0.141508	   -0.231242	   -0.056091	    0.004128	   -0.051963	    0.055443	    0.091283	    0.146726	   -0.027735	    0.046267	    0.018532	   -0.019453	   -0.024745	   -0.044198	    0.003054	   -0.124965	   -0.121912	   -0.030955	   -0.064733	   -0.095688	   -0.117811	   -0.180153	   -0.297964	   -0.150761	   -0.177692	   -0.328452	    0.008964	   -0.015193	   -0.006229	    0.029944	    0.093103	    0.123047	    0.050000	    0.077363	    0.127364	    0.002618	    0.028742	    0.031360	    0.019261	    0.113675	    0.132936	    0.037649	    0.135461	    0.173110	    0.003191	    0.117277	    0.120469	   -0.057006	   -0.052219	   -0.109225	    0.052415	    0.018704	    0.071119
     1.575	0	0	    0	   -0.005128	    0.006932	    0.001804	   -0.037775	   -0.003574	   -0.041349	   -0.036775	   -0.017731	   -0.054506	   -0.013396	    0.007883	   -0.005513	   -0.038072	   -0.019656	   -0.057728	   -0.029051	    0.007214	   -0.021837	    0.030635	    0.055905	    0.086541	   -0.014877	    0.036278	    0.021401	   -0.011464	   -0.004631	   -0.016095	    0.022053	    0.016117	    0.038170	   -0.006953	   -0.035523	   -0.042475	   -0.039957	   -0.059250	   -0.099207	   -0.009661	   -0.050095	   -0.059756	    0.024508	    0.028921	    0.053429	    0.033985	    0.096845	    0.130830	    0.048222	    0.059793	    0.108015	   -0.015101	    0.005621	   -0.009480	   -0.050060	    0.004595	   -0.045465	   -0.019097	    0.020412	    0.001315	   -0.032459	    0.038079	    0.005620	   -0.020590	   -0.027473	   -0.048063	    0.059546	    0.024605	    0.084150
     1.650	0	0	    0	   -0.005470	    0.000902	   -0.004568	   -0.035859	    0.007518	   -0.028340	   -0.035403	   -0.009033	   -0.044436	   -0.011561	   -0.007590	   -0.019152	   -0.021464	    0.002370	   -0.019094	   -0.026681	    0.020017	   -0.006664	    0.036456	    0.041384	    0.077840	   -0.013465	    0.048112	    0.034648	   -0.017963	    0.013751	   -0.004212	   -0.041265	    0.011046	   -0.030220	   -0.034714	   -0.017320	   -0.052034	   -0.030065	   -0.024440	   -0.054505	   -0.023650	    0.028044	    0.004395	    0.004051	    0.047940	    0.051990	    0.028418	    0.103740	    0.132158	    0.050134	    0.055766	    0.105901	   -0.027355	   -0.009002	   -0.036357	   -0.007121	   -0.022757	   -0.029878	    0.033789	   -0.015603	    0.018187	   -0.011947	   -0.007598	   -0.019545	   -0.023999	    0.005859	   -0.018141	    0.052721	    0.031670	    0.084391
     1.725	0	0	    0	    0.005097	   -0.003345	    0.001752	   -0.044489	    0.010010	   -0.034479	   -0.034956	    0.010199	   -0.024757	   -0.006044	    0.010181	    0.004137	   -0.047563	    0.003234	   -0.044329	   -0.029573	    0.030175	    0.000602	    0.066480	    0.057792	    0.124272	   -0.024833	    0.047925	    0.023092	   -0.037599	   -0.019448	   -0.057048	   -0.200177	   -0.070168	   -0.270345	   -0.060943	   -0.066358	   -0.127300	   -0.118660	   -0.036185	   -0.154845	   -0.145680	   -0.051800	   -0.197480	   -0.024376	    0.010057	   -0.014319	    0.026879	    0.097384	    0.124263	    0.035907	    0.052768	    0.088676	   -0.015700	   -0.005638	   -0.021338	    0.115874	    0.081026	    0.196901	    0.195136	    0.103002	    0.298139	    0.033469	    0.032701	    0.066170	   -0.070634	   -0.015452	   -0.086086	    0.046023	    0.024881	    0.070904
     1.800	0	0	    0	    0.037106	    0.033163	    0.070269	   -0.043551	    0.001887	   -0.041664	   -0.030621	    0.006696	   -0.023926	   -0.011635	    0.031864	    0.020229	   -0.135726	   -0.009716	   -0.145442	   -0.049561	    0.039564	   -0.009997	    0.065136	    0.081980	    0.147117	   -0.027680	    0.031313	    0.003634	   -0.013633	   -0.015344	   -0.028976	   -0.159527	   -0.160350	   -0.319878	   -0.029055	   -0.068084	   -0.097139	   -0.166115	   -0.132864	   -0.298979	   -0.178723	   -0.126707	   -0.305430	   -0.021724	   -0.010293	   -0.032017	    0.014362	    0.089630	    0.103992	    0.030418	    0.051890	    0.082307	   -0.019746	   -0.000444	   -0.020190	    0.051298	    0.127311	    0.178609	    0.095716	    0.180783	    0.276499	    0.041053	    0.091580	    0.132634	   -0.071253	   -0.045922	   -0.117175	    0.032882	    0.020863	    0.053745
     1.875	0	0	    0	   -0.007565	    0.026690	    0.019125	   -0.050450	    0.006691	   -0.043760	   -0.037245	    0.001108	   -0.036137	   -0.000152	    0.020892	    0.020741	   -0.053890	   -0.009864	   -0.063753	   -0.046043	    0.023680	   -0.022363	    0.030895	    0.057550	    0.088445	   -0.032647	    0.022481	   -0.010165	   -0.039084	   -0.016944	   -0.056028	   -0.043463	   -0.054672	   -0.098135	   -0.030774	   -0.043959	   -0.074733	   -0.059906	   -0.116297	   -0.176203	   -0.111302	   -0.112191	   -0.223493	   -0.023844	   -0.002641	   -0.026484	    0.005341	    0.085633	    0.090973	    0.021317	    0.037004	    0.058321	   -0.025420	    0.010239	   -0.015181	    0.007019	    0.039059	    0.046078	    0.030286	    0.052958	    0.083244	   -0.003736	    0.077039	    0.073303	   -0.055504	   -0.046956	   -0.102460	    0.026188	    0.014592	    0.040779
