 [File Information]      		 [Data Line]	36
Measured Date	2024/05/21 102931
ID		Version	11.0
Name	tristan_5	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     913
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   68.40	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	   -0.016875	    0.009924	   -0.006951	   -0.030808	   -0.021900	   -0.052708	   -0.036702	   -0.005142	   -0.041844	   -0.044944	    0.094632	    0.049688	   -0.037596	    0.001704	   -0.035891	   -0.023533	   -0.021538	   -0.045071	    0.028217	    0.067754	    0.095971	   -0.067142	   -0.034128	   -0.101270	    0.012806	   -0.009616	    0.003190	    0.045604	   -0.004218	    0.041386	   -0.029661	   -0.008510	   -0.038170	   -0.045201	    0.009720	   -0.035481	    0.002032	   -0.068320	   -0.066287	    0.009159	    0.011947	    0.021106	   -0.021255	    0.000144	   -0.021112	    0.018131	    0.027092	    0.045224	   -0.025696	   -0.028025	   -0.053721	   -0.086064	   -0.014648	   -0.100711	   -0.116847	   -0.017189	   -0.134036	   -0.080683	    0.006543	   -0.074140	   -0.030238	   -0.025686	   -0.055924	    0.014952	   -0.006295	    0.008657
     0.750	0	0	    0	   -0.015195	   -0.005406	   -0.020600	   -0.035578	   -0.004913	   -0.040492	   -0.036742	   -0.012834	   -0.049576	   -0.043190	   -0.018529	   -0.061719	   -0.028609	   -0.010883	   -0.039492	   -0.020421	   -0.012598	   -0.033019	    0.054419	    0.042489	    0.096907	   -0.066687	   -0.027793	   -0.094480	   -0.018562	    0.018198	   -0.000364	   -0.063744	    0.061949	   -0.001795	   -0.092236	    0.003251	   -0.088984	   -0.038582	   -0.002661	   -0.041243	   -0.064988	    0.054118	   -0.010869	   -0.006924	    0.017403	    0.010478	    0.026048	    0.024907	    0.050955	    0.048507	    0.015281	    0.063788	   -0.025284	   -0.005290	   -0.030573	    0.030643	   -0.066443	   -0.035800	    0.056879	   -0.089211	   -0.032332	   -0.055517	   -0.055104	   -0.110622	   -0.046288	    0.017097	   -0.029191	    0.070544	    0.011801	    0.082346
     0.825	0	0	    0	    0.024528	   -0.007269	    0.017259	   -0.085970	   -0.020445	   -0.106415	   -0.074037	    0.017695	   -0.056342	    0.018496	    0.006954	    0.025450	   -0.107355	    0.004148	   -0.103207	   -0.263331	    0.131465	   -0.131867	    0.132957	    0.085520	    0.218477	   -0.023956	    0.000700	   -0.023255	    0.012944	   -0.030727	   -0.017783	   -0.202376	   -0.082856	   -0.285232	   -0.123766	   -0.092905	   -0.216671	   -0.164094	   -0.018465	   -0.182559	   -0.198062	   -0.031661	   -0.229723	    0.014551	   -0.002888	    0.011663	    0.036653	    0.100338	    0.136990	    0.091069	    0.077385	    0.168454	   -0.055847	   -0.009840	   -0.065687	    0.058357	    0.066435	    0.124792	    0.209861	    0.129658	    0.339519	   -0.015553	    0.005321	   -0.010232	   -0.132211	   -0.034541	   -0.166751	    0.081092	    0.070566	    0.151659
     0.900	0	0	    0	    0.066253	    0.071646	    0.137899	   -0.120797	   -0.014087	   -0.134885	   -0.094677	    0.091252	   -0.003425	    0.017781	    0.197325	    0.215106	   -0.385111	   -0.118924	   -0.504035	   -0.404709	   -0.053317	   -0.458026	    0.144225	    0.152484	    0.296709	   -0.043472	    0.044031	    0.000559	    0.061142	    0.009966	    0.071108	   -0.237301	   -0.157282	   -0.394583	   -0.122362	   -0.061881	   -0.184243	   -0.238943	   -0.040704	   -0.279647	   -0.343226	   -0.206709	   -0.549935	    0.033698	    0.041466	    0.075164	   -0.005419	    0.077519	    0.072100	    0.064613	    0.093424	    0.158037	   -0.082114	   -0.052598	   -0.134713	    0.044169	    0.042723	    0.086892	    0.221130	    0.201801	    0.422931	    0.012120	    0.028227	    0.040346	   -0.115442	   -0.076713	   -0.192155	    0.040639	    0.042532	    0.083171
     0.975	0	0	    0	    0.070761	    0.096507	    0.167268	   -0.147669	   -0.017971	   -0.165640	   -0.121057	    0.153912	    0.032855	    0.030164	    0.294881	    0.325045	   -0.356056	   -0.166441	   -0.522496	   -0.481488	   -0.126366	   -0.607854	    0.145398	    0.168996	    0.314394	   -0.061484	    0.025944	   -0.035540	    0.055154	    0.025154	    0.080307	   -0.230564	   -0.162441	   -0.393005	   -0.130782	   -0.030504	   -0.161286	   -0.256500	   -0.046459	   -0.302959	   -0.352107	   -0.233205	   -0.585312	    0.017993	    0.048464	    0.066458	   -0.032250	    0.051089	    0.018840	    0.051421	    0.066895	    0.118316	   -0.063325	   -0.058531	   -0.121856	    0.035454	    0.034442	    0.069896	    0.228865	    0.222431	    0.451296	    0.014429	    0.039934	    0.054363	   -0.124493	   -0.067954	   -0.192447	    0.020713	    0.001720	    0.022433
     1.050	0	0	    0	    0.078639	    0.095578	    0.174217	   -0.150897	   -0.022262	   -0.173159	   -0.133833	    0.160635	    0.026802	    0.014832	    0.337483	    0.352315	   -0.362831	   -0.156861	   -0.519692	   -0.472859	   -0.192710	   -0.665569	    0.142241	    0.174959	    0.317200	   -0.100625	   -0.020429	   -0.121054	    0.028930	   -0.005626	    0.023304	   -0.236383	   -0.160870	   -0.397253	   -0.128724	   -0.036649	   -0.165373	   -0.269109	   -0.038582	   -0.307691	   -0.358984	   -0.242158	   -0.601142	    0.005916	    0.023048	    0.028964	   -0.025844	    0.012053	   -0.013791	    0.022419	    0.047312	    0.069731	   -0.052516	   -0.065085	   -0.117601	    0.019743	    0.030550	    0.050294	    0.216794	    0.228334	    0.445128	    0.000086	    0.036511	    0.036597	   -0.118043	   -0.073458	   -0.191501	    0.001748	   -0.023655	   -0.021908
     1.125	0	0	    0	    0.058114	    0.093799	    0.151914	   -0.127633	   -0.036832	   -0.164466	   -0.093458	    0.125088	    0.031630	    0.021327	    0.330932	    0.352258	   -0.374665	   -0.134539	   -0.509204	   -0.421338	   -0.143294	   -0.564632	    0.139495	    0.166272	    0.305767	   -0.091795	   -0.047961	   -0.139755	    0.021001	   -0.015147	    0.005854	   -0.224097	   -0.163176	   -0.387274	   -0.125425	   -0.034450	   -0.159875	   -0.266698	   -0.042979	   -0.309677	   -0.339824	   -0.235143	   -0.574967	    0.011879	    0.012430	    0.024309	   -0.010936	    0.006981	   -0.003955	    0.013990	    0.025754	    0.039744	   -0.042106	   -0.055725	   -0.097831	    0.015975	    0.015939	    0.031914	    0.211766	    0.208426	    0.420192	   -0.019292	    0.027198	    0.007907	   -0.124073	   -0.073489	   -0.197562	    0.021468	   -0.031263	   -0.009795
     1.200	0	0	    0	    0.072485	    0.070187	    0.142672	   -0.132268	   -0.029744	   -0.162012	   -0.104528	    0.141088	    0.036559	    0.027094	    0.317165	    0.344260	   -0.381958	   -0.121827	   -0.503785	   -0.452467	   -0.149819	   -0.602287	    0.156134	    0.165637	    0.321771	   -0.084394	   -0.051195	   -0.135589	    0.037956	   -0.018826	    0.019130	   -0.234280	   -0.164895	   -0.399175	   -0.131915	   -0.036646	   -0.168561	   -0.272692	   -0.047001	   -0.319693	   -0.364774	   -0.226493	   -0.591267	    0.021681	    0.015645	    0.037326	   -0.005380	    0.039608	    0.034227	    0.035792	    0.032213	    0.068005	   -0.049877	   -0.052640	   -0.102517	    0.014747	    0.019255	    0.034002	    0.205856	    0.217009	    0.422865	   -0.015199	    0.022433	    0.007234	   -0.133787	   -0.077572	   -0.211359	    0.044428	   -0.008560	    0.035869
     1.275	0	0	    0	    0.047585	    0.090305	    0.137891	   -0.035866	   -0.062111	   -0.097977	   -0.044419	    0.082122	    0.037703	    0.029877	    0.321198	    0.351075	   -0.369097	   -0.140340	   -0.509437	    0.095599	   -0.279342	   -0.183744	    0.077640	    0.191368	    0.269008	   -0.076138	   -0.037039	   -0.113177	    0.032333	   -0.001677	    0.030656	   -0.025782	   -0.207602	   -0.233384	   -0.053773	   -0.052208	   -0.105981	   -0.247902	   -0.063161	   -0.311062	   -0.212580	   -0.316005	   -0.528585	    0.016852	    0.029196	    0.046049	    0.001728	    0.060857	    0.062585	    0.039796	    0.049672	    0.089468	   -0.037573	   -0.046628	   -0.084201	   -0.083850	    0.004921	   -0.078929	   -0.058452	    0.188327	    0.129875	   -0.046590	    0.034049	   -0.012541	   -0.121665	   -0.088035	   -0.209700	    0.042212	    0.006217	    0.048429
     1.350	0	0	    0	   -0.006094	    0.007376	    0.001282	   -0.044564	   -0.009279	   -0.053843	   -0.043063	    0.011420	   -0.031643	   -0.025985	    0.101348	    0.075363	   -0.027920	    0.003213	   -0.024707	   -0.019044	   -0.012300	   -0.031344	    0.063810	    0.094288	    0.158098	   -0.053509	   -0.007186	   -0.060695	    0.038067	    0.038067	    0.076133	    0.010911	    0.023924	    0.034835	   -0.062961	   -0.010405	   -0.073365	   -0.033711	    0.006089	   -0.027622	   -0.023211	   -0.031934	   -0.055144	    0.025100	    0.067345	    0.092445	   -0.009867	    0.048481	    0.038613	    0.038068	    0.039167	    0.077235	   -0.032060	   -0.038089	   -0.070149	   -0.087880	   -0.070864	   -0.158745	   -0.040844	   -0.042816	   -0.083659	   -0.074539	   -0.023738	   -0.098276	   -0.058866	   -0.023911	   -0.082777	    0.044636	   -0.002157	    0.042479
     1.425	0	0	    0	    0.000616	   -0.002580	   -0.001964	   -0.074024	   -0.007728	   -0.081752	   -0.051348	    0.026813	   -0.024535	    0.006309	    0.043281	    0.049590	   -0.085978	    0.021540	   -0.064438	   -0.063687	    0.030721	   -0.032966	    0.118996	    0.095103	    0.214099	   -0.069512	    0.005824	   -0.063688	   -0.015828	    0.016464	    0.000636	   -0.211694	   -0.041426	   -0.253120	   -0.154141	   -0.067680	   -0.221820	   -0.132994	    0.028427	   -0.104567	   -0.190733	   -0.064948	   -0.255680	   -0.003331	    0.024902	    0.021571	   -0.013137	    0.048058	    0.034920	    0.036181	    0.035871	    0.072052	   -0.054697	   -0.008842	   -0.063539	    0.014614	   -0.011217	    0.003396	    0.197715	    0.098753	    0.296468	   -0.040636	   -0.011444	   -0.052080	   -0.126540	   -0.014926	   -0.141465	    0.046639	   -0.002294	    0.044345
     1.500	0	0	    0	    0.061116	    0.042770	    0.103886	   -0.096775	   -0.017101	   -0.113875	   -0.082498	    0.058071	   -0.024427	    0.028119	    0.150403	    0.178523	   -0.333547	   -0.006219	   -0.339767	   -0.295566	   -0.021368	   -0.316934	    0.146378	    0.160708	    0.307085	   -0.079261	   -0.010219	   -0.089480	    0.014471	   -0.009324	    0.005146	   -0.219856	   -0.157284	   -0.377141	   -0.119682	   -0.085798	   -0.205480	   -0.231314	   -0.064740	   -0.296053	   -0.321894	   -0.148740	   -0.470633	    0.004707	    0.019634	    0.024341	   -0.025936	    0.040044	    0.014107	    0.033016	    0.045471	    0.078487	   -0.067658	   -0.040396	   -0.108054	   -0.011190	    0.013184	    0.001994	    0.158110	    0.207226	    0.365337	   -0.040724	    0.025247	   -0.015478	   -0.153814	   -0.059128	   -0.212942	    0.022692	    0.001691	    0.024382
     1.575	0	0	    0	    0.035924	    0.072376	    0.108300	   -0.076369	   -0.010035	   -0.086403	   -0.045873	    0.055070	    0.009196	    0.022513	    0.208710	    0.231223	   -0.183499	   -0.097822	   -0.281321	   -0.207613	    0.005919	   -0.201694	    0.114856	    0.160186	    0.275042	   -0.080798	   -0.032710	   -0.113508	   -0.002105	   -0.004876	   -0.006980	   -0.164848	   -0.125552	   -0.290400	   -0.123711	   -0.039786	   -0.163498	   -0.179012	   -0.059630	   -0.238643	   -0.225983	   -0.152138	   -0.378122	   -0.014060	    0.013571	   -0.000489	   -0.035146	    0.010101	   -0.025046	    0.006849	    0.022541	    0.029390	   -0.049128	   -0.045388	   -0.094516	   -0.035928	   -0.016578	   -0.052505	    0.099776	    0.128519	    0.228294	   -0.056254	    0.015218	   -0.041036	   -0.140263	   -0.067880	   -0.208144	    0.005395	   -0.025416	   -0.020020
     1.650	0	0	    0	    0.068434	    0.061872	    0.130305	   -0.103560	   -0.007018	   -0.110578	   -0.079400	    0.087287	    0.007887	    0.034359	    0.228623	    0.262982	   -0.287569	    0.008806	   -0.278763	   -0.401522	    0.012578	   -0.388944	    0.158748	    0.157332	    0.316080	   -0.092321	   -0.049207	   -0.141528	   -0.003923	   -0.014959	   -0.018883	   -0.248901	   -0.142987	   -0.391887	   -0.148513	   -0.074175	   -0.222688	   -0.207829	   -0.015771	   -0.223600	   -0.319944	   -0.124916	   -0.444860	    0.002636	   -0.000537	    0.002099	   -0.028601	    0.010217	   -0.018384	    0.015694	    0.018115	    0.033809	   -0.051958	   -0.039711	   -0.091669	    0.002438	   -0.014831	   -0.012394	    0.192117	    0.150063	    0.342180	   -0.046490	    0.003981	   -0.042509	   -0.144647	   -0.062223	   -0.206869	    0.007375	   -0.028545	   -0.021170
     1.725	0	0	    0	    0.080405	    0.101518	    0.181923	   -0.146435	   -0.012230	   -0.158665	   -0.106395	    0.162889	    0.056494	    0.048687	    0.314398	    0.363085	   -0.383847	   -0.081912	   -0.465759	   -0.501788	   -0.155637	   -0.657425	    0.148245	    0.190171	    0.338416	   -0.090135	   -0.053110	   -0.143246	    0.001614	   -0.025143	   -0.023529	   -0.262322	   -0.178424	   -0.440746	   -0.163441	   -0.037022	   -0.200463	   -0.281366	   -0.020745	   -0.302111	   -0.393557	   -0.227523	   -0.621079	    0.001046	    0.015847	    0.016893	   -0.003528	    0.017251	    0.013723	    0.015424	    0.023872	    0.039296	   -0.042731	   -0.056893	   -0.099625	    0.012751	    0.018719	    0.031470	    0.209733	    0.223176	    0.432909	   -0.035511	    0.015781	   -0.019730	   -0.141546	   -0.073797	   -0.215343	    0.036250	   -0.028603	    0.007647
     1.800	0	0	    0	    0.086830	    0.107176	    0.194006	   -0.147648	   -0.016282	   -0.163930	   -0.117265	    0.178747	    0.061482	    0.014859	    0.366400	    0.381259	   -0.384867	   -0.118158	   -0.503025	   -0.495919	   -0.190465	   -0.686383	    0.167941	    0.192588	    0.360528	   -0.059165	   -0.055434	   -0.114599	    0.016527	   -0.030490	   -0.013963	   -0.269813	   -0.183039	   -0.452852	   -0.167773	   -0.037735	   -0.205509	   -0.317659	   -0.048522	   -0.366181	   -0.415155	   -0.249444	   -0.664600	    0.022134	    0.021042	    0.043176	    0.052445	    0.056328	    0.108772	    0.079727	    0.050415	    0.130142	   -0.034290	   -0.053028	   -0.087318	    0.010772	    0.025577	    0.036349	    0.200467	    0.230669	    0.431136	   -0.037944	    0.027149	   -0.010794	   -0.144148	   -0.076001	   -0.220150	    0.096771	    0.016759	    0.113530
     1.875	0	0	    0	    0.087330	    0.110662	    0.197992	   -0.134141	   -0.022873	   -0.157014	   -0.090026	    0.173064	    0.083037	    0.022793	    0.361041	    0.383835	   -0.375131	   -0.135856	   -0.510987	   -0.429807	   -0.184542	   -0.614349	    0.175078	    0.201972	    0.377050	   -0.001012	   -0.003860	   -0.004871	    0.024319	   -0.024196	    0.000123	   -0.268458	   -0.178379	   -0.446837	   -0.143758	   -0.039817	   -0.183575	   -0.315237	   -0.065389	   -0.380626	   -0.409341	   -0.261911	   -0.671252	    0.038335	    0.034365	    0.072700	    0.094493	    0.102468	    0.196961	    0.125547	    0.104478	    0.230026	   -0.040570	   -0.046610	   -0.087180	   -0.008873	    0.027276	    0.018403	    0.164325	    0.221269	    0.385594	   -0.052456	    0.028191	   -0.024265	   -0.151525	   -0.077725	   -0.229250	    0.127710	    0.081039	    0.208749
