 [File Information]      		 [Data Line]	36
Measured Date	2024/05/21 102443
ID		Version	11.0
Name	tristan_5	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     913
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   68.40	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.001507	   -0.001431	    0.000076	    0.013934	    0.013068	    0.027001	    0.012463	    0.008574	    0.021037	   -0.014555	   -0.010426	   -0.024981	    0.012422	    0.004719	    0.017141	   -0.003124	    0.001358	   -0.001767	    0.007832	    0.001099	    0.008931	    0.000500	   -0.009094	   -0.008594	    0.043163	    0.030907	    0.074070	    0.048184	    0.054361	    0.102545	    0.045109	    0.088755	    0.133864	   -0.038190	    0.015880	   -0.022310	    0.107655	    0.117766	    0.225421	    0.065220	    0.036928	    0.102148	   -0.000727	    0.020423	    0.019696	    0.023285	   -0.001333	    0.021953	   -0.042282	   -0.040598	   -0.082880	   -0.040193	   -0.049962	   -0.090155	   -0.075081	   -0.081660	   -0.156741	   -0.070759	   -0.069031	   -0.139790	    0.001489	    0.031875	    0.033365	    0.042886	    0.033215	    0.076100
     0.750	0	0	    0	    0.000370	   -0.002071	   -0.001701	    0.010509	    0.016098	    0.026606	    0.013831	    0.013135	    0.026966	   -0.015249	   -0.006524	   -0.021773	    0.007641	    0.004679	    0.012319	   -0.007900	    0.001049	   -0.006851	    0.012520	    0.008693	    0.021214	   -0.007485	   -0.009801	   -0.017286	    0.046787	    0.024385	    0.071172	    0.039887	    0.050748	    0.090634	    0.038273	    0.081654	    0.119927	   -0.050368	    0.006474	   -0.043893	    0.107005	    0.125474	    0.232480	    0.069157	    0.049973	    0.119129	   -0.011678	    0.040875	    0.029196	    0.030100	   -0.016662	    0.013438	   -0.042679	   -0.062473	   -0.105153	   -0.037258	   -0.047346	   -0.084604	   -0.071914	   -0.078207	   -0.150121	   -0.070980	   -0.069856	   -0.140837	   -0.009057	    0.023071	    0.014014	    0.046627	    0.042547	    0.089173
     0.825	0	0	    0	   -0.000960	   -0.002461	   -0.003421	    0.006672	    0.016020	    0.022692	    0.011280	    0.016283	    0.027564	   -0.015454	   -0.004521	   -0.019975	    0.006291	    0.004788	    0.011079	   -0.011215	   -0.001509	   -0.012724	    0.018695	    0.011696	    0.030391	   -0.013462	   -0.015521	   -0.028983	    0.039729	    0.021764	    0.061493	    0.028326	    0.049691	    0.078017	    0.023913	    0.085769	    0.109682	   -0.051690	    0.002944	   -0.048746	    0.096133	    0.128374	    0.224508	    0.067752	    0.048858	    0.116609	   -0.012667	    0.045596	    0.032929	    0.028813	   -0.018959	    0.009854	   -0.046713	   -0.064560	   -0.111273	   -0.027511	   -0.052406	   -0.079918	   -0.066869	   -0.080520	   -0.147389	   -0.070365	   -0.066556	   -0.136921	   -0.020545	    0.014144	   -0.006400	    0.045977	    0.047339	    0.093316
     0.900	0	0	    0	    0.002972	   -0.002450	    0.000522	    0.011168	    0.008065	    0.019233	    0.010334	    0.005494	    0.015828	   -0.000630	    0.000681	    0.000051	   -0.011204	   -0.000570	   -0.011774	    0.002185	   -0.005848	   -0.003664	    0.048324	    0.020378	    0.068702	   -0.020196	   -0.017747	   -0.037943	   -0.012166	    0.010784	   -0.001382	   -0.121462	    0.018557	   -0.102904	   -0.094709	    0.013267	   -0.081442	   -0.098093	    0.008225	   -0.089868	   -0.014155	    0.097703	    0.083549	    0.010796	    0.025415	    0.036211	   -0.014418	    0.046323	    0.031905	    0.016593	   -0.015471	    0.001122	   -0.032120	   -0.063963	   -0.096083	    0.073833	   -0.006952	    0.066881	    0.130973	   -0.034483	    0.096489	   -0.011121	   -0.056845	   -0.067966	   -0.025406	    0.000603	   -0.024802	    0.018366	    0.036117	    0.054483
     0.975	0	0	    0	    0.054486	    0.000423	    0.054908	   -0.003444	    0.002117	   -0.001327	   -0.016864	    0.023547	    0.006683	    0.013283	    0.055726	    0.069009	   -0.084978	    0.047749	   -0.037229	   -0.152305	    0.136112	   -0.016193	    0.105135	    0.045352	    0.150487	   -0.045225	   -0.025838	   -0.071063	    0.033848	   -0.056624	   -0.022777	   -0.227141	   -0.150486	   -0.377627	   -0.104784	   -0.073142	   -0.177927	   -0.206563	   -0.049433	   -0.255996	   -0.123773	    0.013124	   -0.110649	    0.014030	   -0.036932	   -0.022902	   -0.013298	    0.047745	    0.034447	    0.019678	   -0.019965	   -0.000288	   -0.054939	   -0.076792	   -0.131731	    0.118706	    0.068039	    0.186745	    0.305468	    0.160365	    0.465833	    0.060951	    0.011148	    0.072100	   -0.060399	   -0.027621	   -0.088020	    0.024398	    0.021683	    0.046081
     1.050	0	0	    0	    0.084220	    0.064443	    0.148663	   -0.016309	    0.003287	   -0.013022	   -0.063865	    0.099261	    0.035396	    0.027677	    0.194735	    0.222412	   -0.319897	   -0.046555	   -0.366453	   -0.316308	    0.003699	   -0.312609	    0.120774	    0.092523	    0.213297	   -0.045813	   -0.043847	   -0.089660	    0.054665	   -0.044919	    0.009747	   -0.210882	   -0.185554	   -0.396436	   -0.112549	   -0.045097	   -0.157646	   -0.229020	   -0.077513	   -0.306533	   -0.222376	   -0.113726	   -0.336102	    0.028076	   -0.026997	    0.001079	   -0.011201	    0.045609	    0.034408	    0.018671	   -0.016876	    0.001795	   -0.011082	   -0.078953	   -0.090035	    0.126670	    0.063901	    0.190572	    0.307044	    0.239527	    0.546571	    0.080295	    0.053388	    0.133682	   -0.053017	   -0.055778	   -0.108795	    0.019592	    0.022203	    0.041794
     1.125	0	0	    0	    0.067248	    0.081057	    0.148306	    0.001721	    0.000001	    0.001722	   -0.009032	    0.070884	    0.061852	    0.021217	    0.215710	    0.236927	   -0.278939	   -0.122681	   -0.401621	   -0.067041	   -0.073660	   -0.140702	    0.081463	    0.094456	    0.175919	   -0.054267	   -0.046469	   -0.100737	    0.041578	   -0.039440	    0.002138	   -0.085841	   -0.160764	   -0.246606	   -0.076359	   -0.039028	   -0.115387	   -0.235479	   -0.091465	   -0.326944	   -0.140169	   -0.160259	   -0.300428	    0.013349	   -0.027421	   -0.014072	   -0.011587	    0.039776	    0.028190	    0.010103	   -0.020734	   -0.010632	    0.001342	   -0.053165	   -0.051823	    0.031177	    0.048202	    0.079379	    0.059964	    0.197966	    0.257930	    0.035629	    0.065596	    0.101225	   -0.060849	   -0.052318	   -0.113168	    0.009284	    0.017667	    0.026952
     1.200	0	0	    0	    0.000390	    0.022210	    0.022600	   -0.009914	   -0.003229	   -0.013143	   -0.015975	    0.001415	   -0.014560	   -0.017768	    0.105062	    0.087294	   -0.038840	    0.006681	   -0.032159	   -0.026317	    0.002136	   -0.024181	    0.042843	    0.037889	    0.080731	   -0.042413	   -0.056080	   -0.098493	    0.020236	   -0.049464	   -0.029228	    0.054059	   -0.004910	    0.049150	   -0.018239	    0.001564	   -0.016676	   -0.073530	   -0.047605	   -0.121135	    0.039782	   -0.073686	   -0.033904	    0.047318	   -0.017502	    0.029815	   -0.002828	    0.036208	    0.033380	    0.017981	   -0.037212	   -0.019231	   -0.014565	   -0.048205	   -0.062770	   -0.043256	   -0.029146	   -0.072402	   -0.051578	   -0.023512	   -0.075091	   -0.029771	    0.005163	   -0.024608	    0.001685	   -0.043020	   -0.041334	    0.030612	    0.005484	    0.036096
     1.275	0	0	    0	   -0.003745	   -0.004813	   -0.008558	   -0.007328	    0.000899	   -0.006430	    0.001132	    0.002344	    0.003475	   -0.011764	    0.022736	    0.010972	   -0.010665	    0.004281	   -0.006384	   -0.014979	    0.002824	   -0.012154	    0.045458	    0.031462	    0.076920	   -0.028361	   -0.045109	   -0.073470	    0.041312	   -0.009970	    0.031343	    0.035810	    0.046053	    0.081863	   -0.023189	    0.047885	    0.024696	   -0.080489	    0.011384	   -0.069105	    0.073781	    0.105387	    0.179168	    0.083268	    0.039957	    0.123224	    0.009935	    0.050077	    0.060012	    0.041096	   -0.030334	    0.010762	   -0.036824	   -0.057299	   -0.094123	   -0.026327	   -0.047058	   -0.073385	   -0.046194	   -0.063422	   -0.109616	   -0.058662	   -0.040415	   -0.099078	   -0.014707	    0.019342	    0.004635	    0.077635	    0.046050	    0.123685
     1.350	0	0	    0	    0.000037	   -0.002481	   -0.002443	   -0.002037	    0.005665	    0.003627	    0.004061	    0.012921	    0.016982	   -0.010083	    0.018550	    0.008467	   -0.007302	    0.013914	    0.006611	   -0.013990	    0.005770	   -0.008220	    0.052783	    0.030407	    0.083190	   -0.027999	   -0.031977	   -0.059976	    0.043275	    0.015866	    0.059141	    0.015248	    0.042043	    0.057290	   -0.038622	    0.042911	    0.004289	   -0.097586	   -0.011222	   -0.108809	    0.086834	    0.119159	    0.205993	    0.077144	    0.062423	    0.139567	    0.013225	    0.059038	    0.072263	    0.053448	   -0.004010	    0.049438	   -0.053540	   -0.065475	   -0.119015	   -0.011479	   -0.049669	   -0.061148	   -0.034350	   -0.068356	   -0.102705	   -0.047364	   -0.054449	   -0.101814	   -0.017868	    0.012940	   -0.004928	    0.076884	    0.072817	    0.149701
     1.425	0	0	    0	    0.005657	   -0.001539	    0.004119	   -0.015089	    0.009926	   -0.005163	    0.004466	    0.011428	    0.015895	    0.003193	    0.030578	    0.033770	   -0.029735	    0.010149	   -0.019586	   -0.009478	    0.003166	   -0.006312	    0.080160	    0.043922	    0.124082	   -0.031096	   -0.027399	   -0.058495	   -0.003786	   -0.003380	   -0.007166	   -0.139682	   -0.006757	   -0.146439	   -0.115268	   -0.033223	   -0.148491	   -0.146905	   -0.013386	   -0.160291	   -0.040275	    0.083950	    0.043674	    0.024041	    0.032595	    0.056635	    0.037495	    0.094012	    0.131506	    0.072841	    0.008867	    0.081708	   -0.040317	   -0.066777	   -0.107094	    0.082468	    0.000781	    0.083249	    0.154274	    0.003375	    0.157649	    0.001938	   -0.044549	   -0.042610	   -0.044499	    0.004629	   -0.039870	    0.093024	    0.078667	    0.171691
     1.500	0	0	    0	    0.051445	    0.007838	    0.059283	   -0.016845	   -0.000438	   -0.017283	   -0.009664	    0.031456	    0.021792	    0.003980	    0.085005	    0.088986	   -0.102374	    0.037739	   -0.064635	   -0.020381	    0.055938	    0.035557	    0.093610	    0.074481	    0.168091	   -0.031108	   -0.008400	   -0.039509	    0.040925	   -0.040662	    0.000263	   -0.189964	   -0.149577	   -0.339541	   -0.107212	   -0.077747	   -0.184958	   -0.226882	   -0.075562	   -0.302444	   -0.081549	   -0.030097	   -0.111647	    0.036768	   -0.007080	    0.029688	   -0.013516	    0.125230	    0.111714	    0.074041	    0.040996	    0.115037	   -0.065019	   -0.070659	   -0.135678	    0.056449	    0.065026	    0.121474	    0.097505	    0.163522	    0.261027	    0.029782	    0.023318	    0.053100	   -0.072569	   -0.040577	   -0.113145	    0.044800	    0.094060	    0.138860
     1.575	0	0	    0	    0.011193	    0.039930	    0.051123	   -0.016274	    0.014084	   -0.002190	   -0.010394	    0.031195	    0.020801	   -0.006366	    0.116119	    0.109752	   -0.039287	    0.029087	   -0.010200	   -0.026286	    0.011405	   -0.014881	    0.052705	    0.054606	    0.107311	   -0.070700	   -0.014849	   -0.085549	    0.009141	   -0.019425	   -0.010284	   -0.037715	   -0.086310	   -0.124024	   -0.060594	   -0.010005	   -0.070599	   -0.111020	   -0.101801	   -0.212821	   -0.014372	   -0.047003	   -0.061374	    0.041310	    0.014659	    0.055970	   -0.018938	    0.045885	    0.026946	    0.012037	   -0.006091	    0.005947	   -0.035799	   -0.066326	   -0.102125	   -0.001567	    0.011877	    0.010309	   -0.040172	    0.009333	   -0.030839	   -0.021293	    0.011450	   -0.009842	   -0.024424	   -0.044198	   -0.068622	    0.035870	    0.039765	    0.075634
     1.650	0	0	    0	    0.003860	    0.006472	    0.010332	   -0.004039	    0.006598	    0.002559	    0.000555	    0.011712	    0.012267	    0.013851	    0.041575	    0.055427	   -0.010351	    0.016731	    0.006379	   -0.012092	    0.006797	   -0.005295	    0.065231	    0.035262	    0.100493	   -0.061919	   -0.056557	   -0.118476	    0.005612	   -0.015596	   -0.009984	   -0.048375	   -0.009504	   -0.057879	   -0.083561	    0.018338	   -0.065222	   -0.076679	   -0.007557	   -0.084236	    0.031261	    0.050568	    0.081829	    0.032228	    0.029240	    0.061468	   -0.014518	    0.043340	    0.028822	    0.026046	   -0.029121	   -0.003075	   -0.021077	   -0.050607	   -0.071684	    0.051756	   -0.020128	    0.031628	    0.055445	   -0.041695	    0.013750	   -0.004562	   -0.032266	   -0.036828	   -0.006341	    0.001333	   -0.005009	    0.029794	    0.035547	    0.065341
     1.725	0	0	    0	    0.030446	   -0.000403	    0.030043	   -0.010874	    0.013466	    0.002591	   -0.020198	    0.041560	    0.021362	    0.019162	    0.062737	    0.081900	   -0.052538	    0.024455	   -0.028083	   -0.018674	    0.052950	    0.034276	    0.110307	    0.053894	    0.164201	   -0.049964	   -0.061138	   -0.111102	    0.017659	   -0.043447	   -0.025789	   -0.173879	   -0.071862	   -0.245741	   -0.154282	   -0.046007	   -0.200290	   -0.182531	    0.002374	   -0.180157	   -0.036995	   -0.011367	   -0.048362	    0.032302	    0.000922	    0.033225	    0.032762	    0.060556	    0.093317	    0.062247	   -0.021538	    0.040709	   -0.020344	   -0.051950	   -0.072294	    0.124999	    0.045873	    0.170871	    0.252464	    0.097067	    0.349532	    0.046653	   -0.006410	    0.040243	   -0.042194	   -0.017821	   -0.060015	    0.098419	    0.043696	    0.142114
     1.800	0	0	    0	    0.072436	    0.046173	    0.118609	   -0.015734	    0.008501	   -0.007233	   -0.025479	    0.073923	    0.048444	    0.027267	    0.158410	    0.185677	   -0.267082	    0.044744	   -0.222339	   -0.154915	    0.015339	   -0.139576	    0.135793	    0.099376	    0.235169	   -0.012844	   -0.039547	   -0.052391	    0.060868	   -0.033400	    0.027468	   -0.189536	   -0.159751	   -0.349287	   -0.096827	   -0.065970	   -0.162796	   -0.243975	   -0.084736	   -0.328712	   -0.151686	   -0.080390	   -0.232076	    0.054809	   -0.000193	    0.054616	    0.020386	    0.127902	    0.148288	    0.092838	    0.043138	    0.135976	   -0.031335	   -0.076154	   -0.107489	    0.088150	    0.068599	    0.156749	    0.200674	    0.213560	    0.414234	    0.060340	    0.041857	    0.102197	   -0.046410	   -0.052174	   -0.098583	    0.089908	    0.109869	    0.199777
     1.875	0	0	    0	    0.021529	    0.056741	    0.078270	   -0.003045	    0.024469	    0.021423	   -0.017788	    0.048182	    0.030395	    0.026779	    0.164657	    0.191436	   -0.048264	   -0.060584	   -0.108848	   -0.029126	    0.036537	    0.007411	    0.068703	    0.072583	    0.141286	   -0.036300	    0.004803	   -0.031497	    0.038830	   -0.009514	    0.029316	   -0.016406	   -0.076314	   -0.092720	   -0.066975	   -0.019899	   -0.086875	   -0.166315	   -0.113276	   -0.279591	   -0.038462	   -0.055554	   -0.094016	    0.046833	    0.009235	    0.056068	   -0.038411	    0.070581	    0.032170	    0.043426	    0.023478	    0.066904	   -0.023646	   -0.054576	   -0.078222	    0.005761	    0.011242	    0.017003	   -0.008663	    0.046090	    0.037428	    0.000697	    0.034808	    0.035504	   -0.023060	   -0.043323	   -0.066383	    0.015322	    0.053080	    0.068402
