 [File Information]      		 [Data Line]	36
Measured Date	2024/05/21 102306
ID		Version	11.0
Name	tristan_5	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     822
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   61.58	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	   -0.044478	   -0.051906	   -0.096384	    0.011580	    0.013877	    0.025456	   -0.000251	    0.002010	    0.001759	   -0.047402	   -0.042704	   -0.090106	    0.032345	    0.029265	    0.061610	    0.178765	    0.061232	    0.239997	    0.007839	   -0.014513	   -0.006674	   -0.003889	    0.025887	    0.021998	   -0.024957	    0.005134	   -0.019823	    0.072299	    0.100598	    0.172897	   -0.024279	   -0.007093	   -0.031372	   -0.025884	    0.012032	   -0.013851	    0.059650	    0.047251	    0.106900	    0.001677	    0.013976	    0.015652	    0.001563	    0.042058	    0.043621	    0.030880	    0.001845	    0.032725	    0.012513	    0.033357	    0.045869	   -0.028796	   -0.017612	   -0.046408	   -0.058568	   -0.038429	   -0.096997	   -0.023438	   -0.051038	   -0.074477	    0.003249	    0.034035	    0.037284	    0.043265	    0.015030	    0.058294
     0.750	0	0	    0	   -0.021626	   -0.006690	   -0.028316	    0.010592	    0.006831	    0.017424	    0.013020	    0.005786	    0.018806	   -0.055600	    0.012100	   -0.043501	   -0.062963	   -0.015585	   -0.078548	    0.202471	   -0.008370	    0.194100	    0.022999	    0.008963	    0.031962	   -0.005834	    0.017147	    0.011313	   -0.002426	    0.015224	    0.012797	    0.086513	    0.026715	    0.113228	    0.032209	   -0.018100	    0.014108	   -0.059599	   -0.016403	   -0.076002	    0.032266	   -0.011617	    0.020648	    0.026497	    0.010840	    0.037337	    0.040255	    0.060790	    0.101046	    0.077697	    0.030021	    0.107718	   -0.005014	    0.031871	    0.026856	   -0.115532	    0.024730	   -0.090802	   -0.168279	    0.018953	   -0.149326	   -0.024207	   -0.014413	   -0.038620	   -0.005703	    0.019313	    0.013610	    0.109121	    0.047063	    0.156184
     0.825	0	0	    0	   -0.073780	   -0.027334	   -0.101114	   -0.003682	   -0.005074	   -0.008755	   -0.023842	   -0.047512	   -0.071354	   -0.067202	   -0.027496	   -0.094697	    0.144490	   -0.022488	    0.122002	    0.295484	    0.013247	    0.308731	   -0.011612	    0.005213	   -0.006399	    0.020904	    0.057255	    0.078159	    0.014005	    0.038066	    0.052071	    0.314255	    0.143519	    0.457774	    0.048623	    0.043860	    0.092483	    0.089898	   -0.034715	    0.055182	    0.128550	    0.005371	    0.133921	    0.055069	    0.049694	    0.104763	    0.007692	    0.116051	    0.123743	    0.094168	    0.083177	    0.177346	   -0.056844	    0.023990	   -0.032855	   -0.248786	   -0.080225	   -0.329011	   -0.355891	   -0.165345	   -0.521236	   -0.104488	   -0.009028	   -0.113516	   -0.036836	    0.017895	   -0.018941	    0.072804	    0.088142	    0.160946
     0.900	0	0	    0	   -0.083245	   -0.042361	   -0.125606	   -0.014344	    0.000644	   -0.013700	   -0.017852	   -0.074261	   -0.092114	   -0.067187	   -0.134470	   -0.201657	    0.197181	    0.040746	    0.237927	    0.295612	    0.020359	    0.315970	   -0.016612	   -0.015633	   -0.032246	   -0.021814	    0.047485	    0.025671	   -0.021539	    0.087474	    0.065935	    0.213377	    0.252113	    0.465489	    0.005049	    0.048124	    0.053173	    0.127437	    0.098660	    0.226097	    0.172147	    0.178477	    0.350624	    0.023246	    0.087076	    0.110322	    0.013959	    0.078535	    0.092494	    0.046767	    0.028910	    0.075677	   -0.057347	    0.007618	   -0.049729	   -0.160800	   -0.162514	   -0.323315	   -0.241798	   -0.245923	   -0.487721	   -0.117461	   -0.074381	   -0.191841	   -0.023988	    0.043483	    0.019495	    0.072220	    0.050488	    0.122707
     0.975	0	0	    0	   -0.063442	   -0.049512	   -0.112954	   -0.007372	   -0.011652	   -0.019024	   -0.030908	   -0.038115	   -0.069023	   -0.050150	   -0.123141	   -0.173291	    0.130020	    0.048191	    0.178211	    0.274180	    0.033755	    0.307935	    0.018814	   -0.007330	    0.011484	   -0.019340	    0.042768	    0.023428	   -0.036858	    0.016935	   -0.019922	    0.042696	    0.119631	    0.162326	   -0.057513	   -0.032536	   -0.090049	    0.030624	    0.073617	    0.104240	    0.054193	    0.112032	    0.166224	    0.014368	    0.048082	    0.062450	    0.035143	    0.105269	    0.140413	    0.080629	    0.029010	    0.109639	   -0.022233	    0.005712	   -0.016522	   -0.056188	   -0.040947	   -0.097135	   -0.064572	   -0.080885	   -0.145457	   -0.053108	   -0.060853	   -0.113961	   -0.030355	    0.037162	    0.006808	    0.091541	    0.064684	    0.156225
     1.050	0	0	    0	   -0.012932	   -0.002593	   -0.015525	   -0.014132	    0.003945	   -0.010187	   -0.031358	    0.010291	   -0.021067	   -0.036569	   -0.042382	   -0.078950	    0.002096	    0.056548	    0.058645	    0.138184	    0.060711	    0.198895	    0.043935	    0.022339	    0.066274	   -0.006483	    0.045002	    0.038518	   -0.004329	    0.018295	    0.013967	   -0.029290	    0.029314	    0.000024	   -0.030024	   -0.034320	   -0.064344	   -0.045378	   -0.008796	   -0.054174	    0.006241	    0.046739	    0.052980	    0.024464	    0.029777	    0.054241	    0.059277	    0.105418	    0.164695	    0.083867	    0.060158	    0.144025	   -0.030926	    0.014179	   -0.016747	   -0.028297	    0.012029	   -0.016268	   -0.035074	    0.024035	   -0.011039	   -0.023771	   -0.008263	   -0.032035	   -0.032865	    0.016867	   -0.015999	    0.104225	    0.076780	    0.181005
     1.125	0	0	    0	    0.002307	    0.029648	    0.031955	   -0.011202	    0.010422	   -0.000780	   -0.034095	    0.028840	   -0.005255	   -0.064888	    0.037903	   -0.026985	   -0.089177	   -0.010820	   -0.099996	    0.145596	   -0.004091	    0.141505	    0.048184	    0.043266	    0.091450	    0.005000	    0.056325	    0.061325	    0.018265	    0.035405	    0.053670	   -0.042103	   -0.020618	   -0.062721	    0.000844	   -0.031648	   -0.030803	   -0.080299	   -0.020573	   -0.100872	   -0.021613	   -0.020046	   -0.041660	    0.043357	    0.042169	    0.085527	    0.070076	    0.114906	    0.184982	    0.082989	    0.082560	    0.165550	   -0.052257	    0.013545	   -0.038712	   -0.070504	    0.035826	   -0.034678	   -0.107315	    0.049449	   -0.057867	   -0.028176	    0.013688	   -0.014488	   -0.039885	    0.012102	   -0.027783	    0.114025	    0.092808	    0.206833
     1.200	0	0	    0	   -0.026694	    0.035405	    0.008711	   -0.005068	    0.003708	   -0.001360	   -0.026632	   -0.023878	   -0.050510	   -0.041029	    0.021202	   -0.019827	    0.079961	   -0.038344	    0.041617	    0.287029	    0.025304	    0.312333	    0.011741	    0.033295	    0.045036	   -0.015838	    0.051135	    0.035297	   -0.021664	    0.038167	    0.016503	    0.120335	    0.004576	    0.124911	    0.036430	    0.002511	    0.038941	    0.007692	   -0.045676	   -0.037984	    0.067953	    0.006884	    0.074836	    0.030985	    0.050989	    0.081974	    0.008458	    0.115359	    0.123817	    0.059427	    0.047889	    0.107316	   -0.065142	   -0.003728	   -0.068870	   -0.180486	   -0.009808	   -0.190295	   -0.293306	   -0.076655	   -0.369961	   -0.078426	    0.013840	   -0.064586	   -0.042902	    0.011384	   -0.031518	    0.072087	    0.071243	    0.143331
     1.275	0	0	    0	   -0.068453	   -0.010258	   -0.078711	   -0.021856	    0.002228	   -0.019628	   -0.032980	   -0.076574	   -0.109554	   -0.063964	   -0.095935	   -0.159900	    0.176572	    0.020335	    0.196907	    0.306491	    0.017822	    0.324313	   -0.029467	    0.005374	   -0.024093	   -0.051852	    0.019587	   -0.032265	   -0.049269	    0.014359	   -0.034910	    0.282745	    0.152004	    0.434749	    0.060104	    0.025628	    0.085732	    0.123019	    0.054167	    0.177186	    0.216127	    0.064026	    0.280153	    0.045627	    0.064110	    0.109737	   -0.030609	    0.061412	    0.030803	    0.033129	    0.008113	    0.041242	   -0.062166	   -0.006324	   -0.068490	   -0.255773	   -0.092238	   -0.348011	   -0.366127	   -0.197577	   -0.563705	   -0.128506	   -0.026089	   -0.154595	   -0.021522	    0.023668	    0.002146	    0.051883	    0.027531	    0.079413
     1.350	0	0	    0	   -0.084062	   -0.036859	   -0.120921	   -0.015519	    0.001137	   -0.014382	   -0.015643	   -0.061269	   -0.076912	   -0.072795	   -0.144983	   -0.217778	    0.196357	    0.034394	    0.230751	    0.322134	    0.025723	    0.347857	   -0.041192	   -0.016960	   -0.058153	   -0.051850	   -0.021787	   -0.073637	   -0.042812	    0.041670	   -0.001142	    0.223521	    0.228930	    0.452451	    0.061256	    0.062936	    0.124192	    0.130109	    0.113179	    0.243288	    0.270729	    0.241693	    0.512421	    0.038772	    0.095891	    0.134663	   -0.017661	    0.026476	    0.008815	    0.015970	   -0.026129	   -0.010159	   -0.082430	    0.000703	   -0.081728	   -0.252967	   -0.148849	   -0.401816	   -0.363404	   -0.249403	   -0.612806	   -0.154407	   -0.081315	   -0.235722	    0.003955	    0.074371	    0.078326	    0.035832	    0.033822	    0.069654
     1.425	0	0	    0	   -0.077890	   -0.046441	   -0.124331	   -0.014149	    0.000317	   -0.013832	   -0.000624	   -0.058244	   -0.058869	   -0.055192	   -0.144059	   -0.199251	    0.182176	    0.041413	    0.223588	    0.317943	    0.028187	    0.346130	   -0.009630	   -0.029764	   -0.039394	   -0.057416	   -0.027769	   -0.085185	   -0.080617	    0.025207	   -0.055410	    0.055125	    0.161212	    0.216336	   -0.022420	   -0.008837	   -0.031257	    0.086398	    0.121942	    0.208340	    0.117586	    0.221393	    0.338978	   -0.008237	    0.050612	    0.042375	   -0.012357	    0.023381	    0.011024	    0.007484	   -0.042117	   -0.034633	   -0.071050	   -0.012266	   -0.083316	   -0.099301	   -0.099548	   -0.198850	   -0.144207	   -0.184526	   -0.328733	   -0.100104	   -0.085904	   -0.186009	   -0.014769	    0.063216	    0.048446	    0.029694	    0.005020	    0.034715
     1.500	0	0	    0	   -0.017397	   -0.018936	   -0.036334	   -0.021739	    0.005352	   -0.016387	   -0.025914	   -0.042255	   -0.068169	   -0.058774	   -0.099990	   -0.158764	    0.108945	    0.055538	    0.164483	    0.250939	    0.076539	    0.327478	    0.027005	    0.009789	    0.036794	   -0.056478	   -0.039600	   -0.096078	   -0.018857	    0.003121	   -0.015737	   -0.017118	    0.034975	    0.017857	   -0.007188	   -0.053776	   -0.060964	   -0.010813	    0.025551	    0.014737	    0.054022	    0.089651	    0.143673	    0.014788	    0.021167	    0.035955	    0.004336	    0.042920	    0.047256	    0.029718	   -0.031811	   -0.002093	   -0.056993	   -0.000492	   -0.057485	   -0.083996	   -0.005724	   -0.089720	   -0.085813	   -0.006025	   -0.091838	   -0.044791	   -0.015712	   -0.060503	   -0.045515	    0.027159	   -0.018356	    0.058015	    0.026446	    0.084461
     1.575	0	0	    0	   -0.036088	    0.020621	   -0.015467	   -0.008894	   -0.006406	   -0.015300	   -0.009438	   -0.037437	   -0.046874	   -0.036705	   -0.041366	   -0.078071	    0.105624	    0.013620	    0.119244	    0.299221	    0.053327	    0.352548	   -0.010095	    0.022043	    0.011947	   -0.053903	   -0.028227	   -0.082130	   -0.041603	    0.024649	   -0.016954	    0.151192	    0.008237	    0.159430	    0.046798	    0.003173	    0.049971	    0.036844	   -0.025553	    0.011291	    0.091365	    0.049653	    0.141017	    0.012623	    0.032510	    0.045134	   -0.008835	    0.055297	    0.046462	    0.026790	   -0.012768	    0.014021	   -0.051322	    0.005028	   -0.046293	   -0.217408	   -0.023808	   -0.241216	   -0.336427	   -0.069154	   -0.405581	   -0.075127	    0.017399	   -0.057728	   -0.045102	    0.019600	   -0.025502	    0.054907	    0.033063	    0.087970
     1.650	0	0	    0	   -0.085992	   -0.034626	   -0.120618	   -0.020902	    0.015366	   -0.005536	   -0.019904	   -0.052541	   -0.072445	   -0.067592	   -0.110261	   -0.177854	    0.198306	    0.038784	    0.237090	    0.308591	    0.023746	    0.332337	   -0.034904	   -0.007640	   -0.042544	   -0.051155	   -0.024061	   -0.075217	   -0.049813	    0.019374	   -0.030439	    0.233023	    0.196672	    0.429695	    0.070288	    0.055762	    0.126050	    0.146302	    0.082721	    0.229023	    0.229992	    0.130238	    0.360230	    0.041961	    0.072508	    0.114469	   -0.009671	    0.045741	    0.036069	    0.028235	   -0.019814	    0.008421	   -0.062265	   -0.001572	   -0.063838	   -0.267967	   -0.124496	   -0.392463	   -0.376446	   -0.229731	   -0.606177	   -0.146622	   -0.029397	   -0.176019	    0.005628	    0.032596	    0.038224	    0.056310	    0.026929	    0.083238
     1.725	0	0	    0	   -0.088497	   -0.043548	   -0.132045	   -0.021157	    0.012259	   -0.008898	   -0.019778	   -0.049553	   -0.069331	   -0.058884	   -0.148716	   -0.207600	    0.203943	    0.060830	    0.264773	    0.308983	    0.030253	    0.339235	   -0.033199	   -0.018251	   -0.051450	   -0.050265	   -0.015627	   -0.065891	   -0.058122	    0.046215	   -0.011907	    0.178960	    0.212477	    0.391437	    0.045223	    0.065116	    0.110339	    0.151995	    0.113494	    0.265489	    0.194458	    0.238130	    0.432588	    0.014552	    0.084743	    0.099295	   -0.007901	    0.045986	    0.038085	    0.025617	   -0.022940	    0.002677	   -0.080487	   -0.007070	   -0.087557	   -0.221492	   -0.147584	   -0.369076	   -0.322513	   -0.254226	   -0.576739	   -0.127958	   -0.082499	   -0.210457	   -0.012443	    0.079473	    0.067030	    0.047093	    0.028974	    0.076066
     1.800	0	0	    0	   -0.086691	   -0.049329	   -0.136020	   -0.014379	    0.005201	   -0.009177	   -0.005863	   -0.050713	   -0.056576	   -0.051013	   -0.136466	   -0.187479	    0.179644	    0.054322	    0.233966	    0.305589	    0.027909	    0.333498	   -0.009308	   -0.016428	   -0.025736	   -0.055361	   -0.013157	   -0.068517	   -0.074133	    0.019827	   -0.054306	    0.095787	    0.130621	    0.226408	    0.043266	    0.009326	    0.052593	    0.092244	    0.098239	    0.190483	    0.098078	    0.147394	    0.245473	    0.014742	    0.051748	    0.066489	   -0.002131	    0.052188	    0.050057	    0.022842	   -0.026508	   -0.003666	   -0.066109	   -0.011496	   -0.077605	   -0.167417	   -0.072726	   -0.240142	   -0.258440	   -0.143087	   -0.401526	   -0.087281	   -0.052185	   -0.139466	   -0.036316	    0.049963	    0.013647	    0.056461	    0.023454	    0.079915
     1.875	0	0	    0	   -0.083191	   -0.043806	   -0.126996	   -0.004241	    0.010102	    0.005861	   -0.012802	   -0.041010	   -0.053812	   -0.043201	   -0.125408	   -0.168609	    0.188055	    0.045747	    0.233802	    0.320886	    0.029262	    0.350148	   -0.032077	   -0.004571	   -0.036648	   -0.048429	   -0.013498	   -0.061927	   -0.046448	    0.016184	   -0.030264	    0.227517	    0.130350	    0.357867	    0.082878	    0.032950	    0.115829	    0.142301	    0.052190	    0.194491	    0.186965	    0.101469	    0.288434	    0.022318	    0.058329	    0.080647	   -0.009483	    0.041634	    0.032152	    0.025767	   -0.021608	    0.004160	   -0.060345	    0.000607	   -0.059738	   -0.261553	   -0.100662	   -0.362215	   -0.373449	   -0.207431	   -0.580880	   -0.111522	   -0.012988	   -0.124510	   -0.004353	    0.027918	    0.023564	    0.040093	    0.021059	    0.061152
