 [File Information]      		 [Data Line]	36
Measured Date	2024/05/21 103628
ID		Version	11.0
Name	tristan_6	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     834
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   62.48	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.060373	    0.081249	    0.141622	   -0.067980	    0.012198	   -0.055782	   -0.039014	    0.110564	    0.071550	    0.045055	    0.237888	    0.282944	   -0.235165	   -0.006016	   -0.241181	   -0.300880	   -0.046308	   -0.347188	    0.056718	    0.062550	    0.119268	   -0.011474	   -0.007408	   -0.018882	    0.012133	   -0.002980	    0.009153	   -0.157262	   -0.098027	   -0.255289	   -0.066956	    0.003566	   -0.063390	   -0.165170	   -0.017551	   -0.182721	   -0.109572	   -0.061094	   -0.170666	    0.006555	    0.009622	    0.016176	    0.005824	    0.003892	    0.009716	    0.010976	    0.012572	    0.023548	    0.000942	   -0.027929	   -0.026987	    0.087380	    0.083378	    0.170758	    0.159547	    0.148308	    0.307855	    0.037321	    0.016954	    0.054276	    0.000261	   -0.021396	   -0.021135	    0.004127	    0.001173	    0.005300
     0.750	0	0	    0	    0.059048	    0.076827	    0.135875	   -0.069188	    0.012666	   -0.056522	   -0.037864	    0.108917	    0.071053	    0.043769	    0.236446	    0.280215	   -0.236652	   -0.006409	   -0.243061	   -0.291764	   -0.038529	   -0.330292	    0.053500	    0.058155	    0.111655	   -0.011551	   -0.009403	   -0.020954	    0.009012	   -0.004403	    0.004609	   -0.157866	   -0.093719	   -0.251586	   -0.068996	    0.003069	   -0.065928	   -0.170241	   -0.019566	   -0.189807	   -0.110714	   -0.059807	   -0.170520	    0.005449	    0.007268	    0.012717	    0.006465	    0.001413	    0.007877	    0.008294	    0.012201	    0.020494	   -0.002763	   -0.025408	   -0.028171	    0.078367	    0.078287	    0.156654	    0.149227	    0.139569	    0.288797	    0.024805	    0.010258	    0.035062	   -0.005888	   -0.022472	   -0.028360	    0.003065	   -0.001382	    0.001682
     0.825	0	0	    0	    0.053970	    0.077710	    0.131680	   -0.073021	    0.013492	   -0.059529	   -0.040313	    0.110610	    0.070297	    0.042552	    0.235123	    0.277675	   -0.231775	   -0.006118	   -0.237893	   -0.293410	   -0.036256	   -0.329666	    0.050083	    0.059363	    0.109445	   -0.014247	   -0.008458	   -0.022705	    0.005600	   -0.003649	    0.001950	   -0.164628	   -0.090774	   -0.255402	   -0.072275	    0.001368	   -0.070907	   -0.171735	   -0.020268	   -0.192002	   -0.115719	   -0.060441	   -0.176160	    0.002455	    0.010148	    0.012603	    0.002813	    0.004287	    0.007100	    0.006477	    0.011032	    0.017509	   -0.005369	   -0.025265	   -0.030634	    0.069656	    0.078207	    0.147863	    0.137037	    0.139066	    0.276104	    0.012633	    0.009664	    0.022297	   -0.011404	   -0.019947	   -0.031351	    0.000414	    0.000446	    0.000860
     0.900	0	0	    0	    0.051479	    0.075239	    0.126717	   -0.076749	    0.014893	   -0.061856	   -0.040798	    0.109334	    0.068536	    0.041288	    0.233608	    0.274896	   -0.225173	   -0.003276	   -0.228449	   -0.280527	   -0.036798	   -0.317325	    0.050773	    0.054750	    0.105523	   -0.015888	   -0.009781	   -0.025669	    0.002975	   -0.004372	   -0.001397	   -0.167503	   -0.088647	   -0.256150	   -0.074808	    0.000525	   -0.074284	   -0.170712	   -0.020694	   -0.191406	   -0.116257	   -0.059401	   -0.175659	    0.000911	    0.007979	    0.008891	    0.002867	    0.004466	    0.007333	    0.004636	    0.010294	    0.014930	   -0.009565	   -0.023426	   -0.032991	    0.059468	    0.077618	    0.137086	    0.127559	    0.134951	    0.262511	    0.003116	    0.006916	    0.010032	   -0.015438	   -0.020889	   -0.036327	   -0.002286	    0.000248	   -0.002039
     0.975	0	0	    0	    0.056052	    0.071141	    0.127194	   -0.076089	    0.014131	   -0.061958	   -0.041171	    0.107510	    0.066339	    0.045114	    0.228439	    0.273553	   -0.221031	    0.004415	   -0.216616	   -0.271963	   -0.029602	   -0.301565	    0.054321	    0.050726	    0.105047	   -0.012361	   -0.009985	   -0.022346	   -0.000046	   -0.004996	   -0.005041	   -0.166316	   -0.086437	   -0.252752	   -0.074613	   -0.000267	   -0.074879	   -0.168801	   -0.020190	   -0.188991	   -0.115647	   -0.057814	   -0.173461	    0.006891	    0.001810	    0.008701	    0.006122	    0.001047	    0.007169	    0.002613	    0.009342	    0.011955	   -0.010185	   -0.025827	   -0.036013	    0.056110	    0.073605	    0.129715	    0.118903	    0.129711	    0.248615	   -0.008177	    0.005072	   -0.003105	   -0.018695	   -0.021272	   -0.039967	    0.000475	   -0.003158	   -0.002683
     1.050	0	0	    0	    0.058069	    0.072520	    0.130589	   -0.066187	    0.016118	   -0.050069	   -0.037058	    0.106706	    0.069648	    0.047549	    0.228871	    0.276420	   -0.218055	    0.004788	   -0.213267	   -0.265523	   -0.022199	   -0.287722	    0.057752	    0.053973	    0.111725	   -0.009608	   -0.010000	   -0.019608	    0.006997	   -0.003874	    0.003123	   -0.151501	   -0.081709	   -0.233210	   -0.069067	    0.000724	   -0.068342	   -0.160513	   -0.018081	   -0.178594	   -0.098936	   -0.053520	   -0.152455	    0.009601	    0.010448	    0.020049	    0.004882	    0.005081	    0.009963	    0.006288	    0.008673	    0.014961	   -0.001031	   -0.020066	   -0.021097	    0.072023	    0.077443	    0.149467	    0.138458	    0.130997	    0.269455	    0.008505	    0.003755	    0.012260	   -0.005024	   -0.018272	   -0.023296	    0.003948	   -0.003536	    0.000412
     1.125	0	0	    0	    0.057264	    0.073677	    0.130941	   -0.064962	    0.020627	   -0.044335	   -0.035797	    0.109406	    0.073609	    0.048954	    0.228272	    0.277226	   -0.222062	    0.008362	   -0.213700	   -0.261233	   -0.018428	   -0.279660	    0.052544	    0.059092	    0.111637	   -0.010787	   -0.009420	   -0.020207	    0.009426	   -0.002975	    0.006451	   -0.148590	   -0.073603	   -0.222193	   -0.066225	    0.002805	   -0.063421	   -0.163434	   -0.015015	   -0.178449	   -0.092794	   -0.047080	   -0.139875	    0.012474	    0.011342	    0.023817	    0.005855	    0.004895	    0.010750	    0.007248	    0.008945	    0.016194	    0.006483	   -0.015574	   -0.009091	    0.075554	    0.081906	    0.157460	    0.143944	    0.135326	    0.279271	    0.018340	    0.013007	    0.031348	    0.000562	   -0.012939	   -0.012377	    0.001728	   -0.000648	    0.001080
     1.200	0	0	    0	    0.056837	    0.073738	    0.130575	   -0.065268	    0.021743	   -0.043525	   -0.034883	    0.110353	    0.075470	    0.047972	    0.229688	    0.277660	   -0.225568	    0.006086	   -0.219481	   -0.263085	   -0.022084	   -0.285169	    0.057245	    0.053476	    0.110721	   -0.011372	   -0.009765	   -0.021137	    0.008047	   -0.000598	    0.007449	   -0.149994	   -0.071749	   -0.221743	   -0.069013	    0.004028	   -0.064985	   -0.167694	   -0.016284	   -0.183978	   -0.095780	   -0.044570	   -0.140350	    0.009801	    0.011141	    0.020942	    0.006216	    0.003128	    0.009344	    0.006826	    0.008875	    0.015701	    0.006322	   -0.014786	   -0.008464	    0.071550	    0.084177	    0.155728	    0.140152	    0.138256	    0.278407	    0.017699	    0.016894	    0.034593	   -0.000328	   -0.011196	   -0.011524	    0.000513	   -0.002003	   -0.001490
     1.275	0	0	    0	    0.057335	    0.072565	    0.129899	   -0.066762	    0.022890	   -0.043872	   -0.036824	    0.113409	    0.076585	    0.047902	    0.230363	    0.278264	   -0.224939	    0.005264	   -0.219676	   -0.266297	   -0.023227	   -0.289524	    0.055778	    0.057490	    0.113268	   -0.011261	   -0.009688	   -0.020949	    0.008809	   -0.002281	    0.006528	   -0.150186	   -0.071521	   -0.221707	   -0.069110	    0.002900	   -0.066210	   -0.167933	   -0.016799	   -0.184731	   -0.097479	   -0.046393	   -0.143872	    0.010293	    0.010018	    0.020311	    0.005182	    0.004860	    0.010042	    0.006187	    0.008104	    0.014291	    0.005709	   -0.014213	   -0.008504	    0.069299	    0.084233	    0.153532	    0.137337	    0.138945	    0.276283	    0.017687	    0.014369	    0.032056	   -0.001690	   -0.010091	   -0.011780	    0.000499	   -0.002491	   -0.001992
     1.350	0	0	    0	    0.054490	    0.072707	    0.127197	   -0.066967	    0.023826	   -0.043141	   -0.036615	    0.114648	    0.078033	    0.046377	    0.230275	    0.276652	   -0.221290	    0.005320	   -0.215971	   -0.260694	   -0.025357	   -0.286050	    0.059432	    0.056651	    0.116083	   -0.012626	   -0.008997	   -0.021622	    0.007573	    0.000099	    0.007672	   -0.149159	   -0.070707	   -0.219867	   -0.068643	    0.003585	   -0.065058	   -0.167281	   -0.016743	   -0.184023	   -0.098341	   -0.044998	   -0.143339	    0.012880	    0.011972	    0.024852	    0.003414	    0.006787	    0.010201	    0.006062	    0.007512	    0.013574	    0.005008	   -0.011471	   -0.006463	    0.065950	    0.087317	    0.153267	    0.132722	    0.141752	    0.274474	    0.014586	    0.018840	    0.033426	   -0.000437	   -0.009008	   -0.009445	   -0.000958	   -0.000169	   -0.001128
     1.425	0	0	    0	    0.052417	    0.071492	    0.123909	   -0.068545	    0.025189	   -0.043356	   -0.035411	    0.112241	    0.076830	    0.046408	    0.227969	    0.274377	   -0.218974	    0.006302	   -0.212672	   -0.259862	   -0.017568	   -0.277430	    0.059849	    0.052047	    0.111896	   -0.014030	   -0.009945	   -0.023976	    0.006144	   -0.000388	    0.005756	   -0.151803	   -0.067252	   -0.219055	   -0.070647	    0.003940	   -0.066707	   -0.168049	   -0.016751	   -0.184800	   -0.097874	   -0.043245	   -0.141119	    0.010768	    0.009827	    0.020595	    0.005975	    0.003123	    0.009098	    0.004402	    0.007394	    0.011796	    0.002616	   -0.009649	   -0.007033	    0.060034	    0.086776	    0.146810	    0.127549	    0.140012	    0.267560	    0.009135	    0.019921	    0.029056	   -0.002344	   -0.009191	   -0.011534	    0.001166	   -0.004784	   -0.003617
     1.500	0	0	    0	    0.049693	    0.071789	    0.121482	   -0.072401	    0.026123	   -0.046277	   -0.039364	    0.114776	    0.075412	    0.047410	    0.225941	    0.273351	   -0.219148	    0.008903	   -0.210245	   -0.256760	   -0.017684	   -0.274444	    0.051307	    0.055769	    0.107077	   -0.014518	   -0.011397	   -0.025915	    0.003338	   -0.000298	    0.003039	   -0.157986	   -0.065955	   -0.223941	   -0.072162	    0.003733	   -0.068429	   -0.170238	   -0.015726	   -0.185964	   -0.101478	   -0.042134	   -0.143612	    0.008013	    0.009660	    0.017673	    0.004700	    0.002423	    0.007123	    0.003248	    0.006634	    0.009882	   -0.002047	   -0.009508	   -0.011555	    0.053368	    0.086127	    0.139495	    0.120072	    0.139733	    0.259805	    0.002212	    0.020605	    0.022817	   -0.007014	   -0.007824	   -0.014838	   -0.001658	   -0.003694	   -0.005352
     1.575	0	0	    0	    0.048343	    0.071374	    0.119717	   -0.077239	    0.027395	   -0.049844	   -0.042251	    0.116376	    0.074125	    0.047042	    0.225665	    0.272708	   -0.218909	    0.008947	   -0.209962	   -0.261052	   -0.016332	   -0.277385	    0.051244	    0.056573	    0.107817	   -0.016546	   -0.011181	   -0.027726	    0.001179	   -0.000823	    0.000355	   -0.164891	   -0.063949	   -0.228839	   -0.076589	    0.004774	   -0.071815	   -0.173416	   -0.015991	   -0.189407	   -0.107090	   -0.040944	   -0.148035	    0.005634	    0.010142	    0.015776	    0.000749	    0.005718	    0.006468	    0.002410	    0.006207	    0.008617	   -0.004835	   -0.011083	   -0.015918	    0.046137	    0.087956	    0.134093	    0.112186	    0.141422	    0.253607	   -0.005517	    0.021846	    0.016329	   -0.010711	   -0.008292	   -0.019003	   -0.004675	   -0.003507	   -0.008182
     1.650	0	0	    0	    0.045976	    0.070458	    0.116434	   -0.080579	    0.027787	   -0.052792	   -0.042901	    0.115603	    0.072702	    0.045923	    0.224743	    0.270666	   -0.215614	    0.010439	   -0.205175	   -0.255101	   -0.017457	   -0.272558	    0.042949	    0.060490	    0.103439	   -0.017276	   -0.012431	   -0.029707	   -0.002490	    0.000719	   -0.001770	   -0.167834	   -0.064406	   -0.232240	   -0.078134	    0.004779	   -0.073356	   -0.174338	   -0.015788	   -0.190126	   -0.110009	   -0.041625	   -0.151634	   -0.002019	    0.014085	    0.012066	    0.001278	    0.003892	    0.005170	    0.001233	    0.005947	    0.007180	   -0.010633	   -0.009693	   -0.020326	    0.038202	    0.088103	    0.126304	    0.104228	    0.139663	    0.243892	   -0.013997	    0.022071	    0.008074	   -0.014556	   -0.007785	   -0.022341	   -0.004191	   -0.005706	   -0.009898
     1.725	0	0	    0	    0.044264	    0.069076	    0.113340	   -0.083578	    0.028586	   -0.054992	   -0.043793	    0.114434	    0.070641	    0.044263	    0.223868	    0.268131	   -0.215497	    0.015868	   -0.199628	   -0.250567	   -0.014888	   -0.265455	    0.049404	    0.049042	    0.098445	   -0.018954	   -0.012645	   -0.031598	   -0.004309	   -0.000636	   -0.004946	   -0.172588	   -0.062957	   -0.235544	   -0.080581	    0.005005	   -0.075576	   -0.177525	   -0.013752	   -0.191276	   -0.111694	   -0.040602	   -0.152296	    0.001279	    0.008139	    0.009418	    0.002525	    0.001886	    0.004410	   -0.000646	    0.006126	    0.005480	   -0.013676	   -0.009985	   -0.023661	    0.031141	    0.087016	    0.118156	    0.095957	    0.138439	    0.234397	   -0.022159	    0.022721	    0.000562	   -0.019656	   -0.007307	   -0.026963	   -0.005137	   -0.005315	   -0.010452
     1.800	0	0	    0	    0.049375	    0.068671	    0.118046	   -0.082968	    0.027492	   -0.055476	   -0.046390	    0.115816	    0.069426	    0.047489	    0.221604	    0.269093	   -0.212591	    0.015606	   -0.196985	   -0.250237	   -0.013402	   -0.263638	    0.047259	    0.053391	    0.100649	   -0.013503	   -0.013195	   -0.026698	   -0.005472	   -0.001197	   -0.006669	   -0.172738	   -0.062763	   -0.235502	   -0.081459	    0.004452	   -0.077007	   -0.170690	   -0.015971	   -0.186661	   -0.113772	   -0.040330	   -0.154103	    0.006090	    0.006559	    0.012649	    0.002315	    0.002873	    0.005189	   -0.000904	    0.004552	    0.003648	   -0.015714	   -0.009789	   -0.025503	    0.035121	    0.084573	    0.119694	    0.097741	    0.136014	    0.233755	   -0.026986	    0.021153	   -0.005833	   -0.021368	   -0.007472	   -0.028840	   -0.005444	   -0.003494	   -0.008938
     1.875	0	0	    0	    0.050563	    0.069228	    0.119791	   -0.074312	    0.030517	   -0.043795	   -0.040566	    0.115407	    0.074841	    0.049163	    0.221559	    0.270722	   -0.210027	    0.018931	   -0.191097	   -0.241918	   -0.011315	   -0.253233	    0.054332	    0.056115	    0.110446	   -0.012176	   -0.011992	   -0.024168	    0.001316	    0.000541	    0.001857	   -0.159147	   -0.057978	   -0.217125	   -0.073606	    0.006120	   -0.067485	   -0.165922	   -0.011257	   -0.177179	   -0.098433	   -0.036233	   -0.134665	    0.014645	    0.009541	    0.024185	    0.006112	    0.002967	    0.009079	    0.002851	    0.004945	    0.007796	   -0.001627	   -0.008449	   -0.010076	    0.049798	    0.090186	    0.139984	    0.117507	    0.140896	    0.258403	   -0.004781	    0.023685	    0.018904	   -0.006298	   -0.005100	   -0.011398	   -0.000380	   -0.005130	   -0.005510
