         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
Time(sec)	Task	Mark	Count	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb
     0.675	0	0	    0	   -0.019286	    0.008344	   -0.010942	   -0.006453	   -0.017961	   -0.024414	    0.017860	    0.000349	    0.018209	   -0.004166	   -0.007864	   -0.012030	   -0.015033	   -0.010266	   -0.025298	   -0.014814	   -0.015419	   -0.030233	    0.019661	    0.041466	    0.061127	   -0.017582	   -0.006608	   -0.024190	   -0.023010	   -0.026778	   -0.049788	    0.005819	   -0.007423	   -0.001603	   -0.002084	   -0.011986	   -0.014070	   -0.009122	   -0.015743	   -0.024866	   -0.003751	   -0.018482	   -0.022233	    0.012366	    0.019452	    0.031819	    0.045594	    0.018693	    0.064287	   -0.012418	   -0.012672	   -0.025090	    0.005108	   -0.006848	   -0.001740	    0.002913	   -0.002473	    0.000441	   -0.005105	   -0.010068	   -0.015173	   -0.006062	   -0.016552	   -0.022614	    0.016938	    0.007028	    0.023966	    0.084449	    0.073507	    0.157956
     0.750	0	0	    0	    0.006409	   -0.022035	   -0.015626	   -0.020783	   -0.015579	   -0.036362	    0.034599	    0.005594	    0.040192	   -0.000779	   -0.005847	   -0.006626	   -0.011552	   -0.019320	   -0.030872	   -0.027277	   -0.005940	   -0.033216	    0.072018	    0.022567	    0.094585	   -0.010805	   -0.009894	   -0.020699	   -0.053039	   -0.008194	   -0.061233	   -0.002690	   -0.007283	   -0.009973	   -0.010625	   -0.013994	   -0.024619	   -0.009669	   -0.008656	   -0.018326	   -0.038312	   -0.005219	   -0.043530	    0.022344	    0.010647	    0.032990	    0.056716	    0.013624	    0.070340	   -0.019067	   -0.007810	   -0.026876	   -0.002146	    0.000957	   -0.001189	    0.021400	    0.002667	    0.024067	   -0.016174	   -0.013596	   -0.029770	   -0.019530	   -0.005439	   -0.024969	    0.010728	    0.007129	    0.017857	    0.091656	    0.087916	    0.179572
     0.825	0	0	    0	    0.005467	    0.006278	    0.011745	   -0.011690	   -0.028552	   -0.040242	    0.053421	    0.014803	    0.068224	    0.009942	   -0.011914	   -0.001972	   -0.095190	   -0.087284	   -0.182475	   -0.030085	   -0.098386	   -0.128471	    0.134798	    0.072335	    0.207132	    0.001088	    0.005398	    0.006486	   -0.089116	   -0.061883	   -0.150999	   -0.015191	   -0.041799	   -0.056991	    0.016469	   -0.015053	    0.001416	   -0.037080	   -0.041186	   -0.078267	   -0.101411	   -0.145210	   -0.246621	    0.051529	    0.028207	    0.079735	    0.072067	    0.021738	    0.093806	   -0.018033	   -0.015028	   -0.033061	   -0.025963	   -0.031966	   -0.057929	    0.039246	   -0.005476	    0.033770	    0.012911	   -0.043504	   -0.030593	   -0.033256	   -0.049243	   -0.082499	    0.033269	    0.001145	    0.034414	    0.117506	    0.096280	    0.213786
     0.900	0	0	    0	    0.040138	    0.036059	    0.076197	   -0.008300	   -0.031946	   -0.040246	    0.061729	    0.020658	    0.082388	    0.030504	    0.014729	    0.045233	   -0.077901	   -0.136568	   -0.214468	   -0.031234	   -0.092520	   -0.123754	    0.159029	    0.098898	    0.257927	    0.023390	    0.040369	    0.063758	   -0.085961	   -0.076810	   -0.162771	   -0.005145	   -0.059709	   -0.064854	    0.002053	    0.001442	    0.003495	   -0.030630	   -0.053230	   -0.083860	   -0.091574	   -0.180088	   -0.271662	    0.063775	    0.053911	    0.117685	    0.085487	    0.029933	    0.115420	   -0.013090	   -0.012396	   -0.025486	   -0.023242	   -0.052212	   -0.075454	    0.028514	   -0.000173	    0.028341	    0.005965	   -0.034883	   -0.028919	   -0.027836	   -0.060392	   -0.088228	    0.039206	    0.014396	    0.053602	    0.081656	    0.105321	    0.186977
     0.975	0	0	    0	    0.010333	    0.063714	    0.074047	    0.001115	   -0.038483	   -0.037369	    0.043220	    0.009214	    0.052434	    0.005949	    0.018622	    0.024571	   -0.065058	   -0.125541	   -0.190599	   -0.015877	   -0.093219	   -0.109096	    0.096195	    0.093633	    0.189829	    0.003941	    0.053896	    0.057837	   -0.065011	   -0.071982	   -0.136992	    0.008375	   -0.053783	   -0.045408	   -0.013196	   -0.020449	   -0.033644	   -0.025117	   -0.045249	   -0.070366	   -0.061925	   -0.173819	   -0.235744	    0.022636	    0.051968	    0.074603	   -0.007787	    0.056902	    0.049115	   -0.017595	   -0.014623	   -0.032218	   -0.006699	   -0.044419	   -0.051118	   -0.005011	   -0.010525	   -0.015536	   -0.017546	   -0.030983	   -0.048529	   -0.020844	   -0.057752	   -0.078596	    0.042559	    0.012165	    0.054724	    0.037945	    0.047616	    0.085562
     1.050	0	0	    0	    0.011179	    0.017240	    0.028419	    0.000534	   -0.026254	   -0.025721	    0.016793	    0.006045	    0.022838	   -0.003607	   -0.007243	   -0.010849	   -0.052185	   -0.120594	   -0.172779	   -0.019526	   -0.082799	   -0.102326	    0.044064	    0.047135	    0.091199	    0.008137	    0.030082	    0.038218	   -0.011190	   -0.037155	   -0.048345	    0.007838	   -0.028843	   -0.021006	   -0.015954	   -0.019966	   -0.035920	   -0.017340	   -0.033210	   -0.050551	   -0.024905	   -0.138427	   -0.163332	    0.014047	    0.037599	    0.051645	   -0.007632	    0.033849	    0.026217	    0.004868	    0.001855	    0.006723	   -0.008651	   -0.015806	   -0.024457	   -0.012570	   -0.012647	   -0.025218	   -0.017790	   -0.022132	   -0.039922	   -0.017224	   -0.027571	   -0.044794	    0.034673	    0.017854	    0.052527	    0.031302	    0.034987	    0.066290
     1.125	0	0	    0	    0.003191	    0.009190	    0.012381	    0.007133	   -0.023110	   -0.015977	    0.010977	   -0.007904	    0.003073	   -0.004509	   -0.015586	   -0.020095	   -0.036735	   -0.088875	   -0.125610	   -0.005849	   -0.058361	   -0.064210	    0.025160	    0.028336	    0.053496	   -0.005032	    0.021675	    0.016643	   -0.029203	   -0.014773	   -0.043976	    0.019526	   -0.009209	    0.010317	   -0.010234	   -0.015608	   -0.025842	   -0.012384	   -0.021300	   -0.033684	    0.001629	   -0.075475	   -0.073846	    0.001953	    0.028192	    0.030145	    0.004387	    0.004620	    0.009006	   -0.040498	   -0.003389	   -0.043887	    0.005331	   -0.007155	   -0.001824	   -0.008057	   -0.009614	   -0.017671	   -0.016134	   -0.015671	   -0.031805	    0.005319	   -0.007453	   -0.002134	    0.037204	    0.021809	    0.059013	    0.021233	    0.024423	    0.045657
     1.200	0	0	    0	    0.005643	    0.006030	    0.011672	    0.001108	   -0.012605	   -0.011497	    0.007036	   -0.008044	   -0.001008	   -0.002343	   -0.010770	   -0.013113	   -0.015677	   -0.071659	   -0.087336	    0.003368	   -0.026772	   -0.023404	    0.006852	    0.030052	    0.036904	   -0.011326	   -0.011076	   -0.022401	   -0.027318	   -0.040707	   -0.068025	    0.014177	    0.006045	    0.020223	   -0.010987	   -0.009620	   -0.020607	   -0.009167	   -0.011811	   -0.020977	    0.000715	   -0.048197	   -0.047482	   -0.009334	    0.022042	    0.012708	   -0.001412	   -0.003814	   -0.005226	   -0.047578	   -0.054116	   -0.101695	    0.010723	    0.003451	    0.014174	   -0.006378	   -0.003003	   -0.009381	   -0.017764	   -0.008900	   -0.026663	    0.013595	    0.018187	    0.031782	    0.031795	    0.019043	    0.050839	    0.007679	    0.020909	    0.028587
     1.275	0	0	    0	    0.002712	    0.008643	    0.011355	   -0.023567	   -0.014376	   -0.037943	    0.021149	   -0.001341	    0.019809	   -0.006527	   -0.004449	   -0.010975	   -0.015146	   -0.040822	   -0.055968	   -0.025083	   -0.015261	   -0.040344	    0.061137	    0.014880	    0.076017	   -0.023513	   -0.009058	   -0.032571	   -0.062958	   -0.025508	   -0.088465	   -0.006494	    0.005410	   -0.001085	   -0.026600	   -0.016897	   -0.043497	   -0.022865	   -0.001181	   -0.024046	   -0.033926	   -0.032415	   -0.066342	   -0.006702	    0.012701	    0.006000	    0.021835	    0.027189	    0.049025	   -0.069092	   -0.056210	   -0.125302	    0.014476	    0.011772	    0.026249	    0.020031	    0.003439	    0.023470	   -0.026938	   -0.021255	   -0.048193	   -0.009915	    0.024537	    0.014622	    0.004734	    0.009373	    0.014108	    0.051328	    0.033243	    0.084571
     1.350	0	0	    0	    0.005789	    0.008179	    0.013968	   -0.017764	   -0.037349	   -0.055113	    0.045238	    0.012749	    0.057988	   -0.001730	   -0.017777	   -0.019507	   -0.107793	   -0.107869	   -0.215662	   -0.063732	   -0.100991	   -0.164723	    0.095951	    0.078562	    0.174513	   -0.043209	   -0.021088	   -0.064297	   -0.143833	   -0.084453	   -0.228286	   -0.032522	   -0.039172	   -0.071694	    0.002306	   -0.025322	   -0.023016	   -0.062570	   -0.046097	   -0.108667	   -0.135445	   -0.166365	   -0.301810	    0.023391	    0.031552	    0.054943	    0.061142	    0.032277	    0.093419	   -0.090607	   -0.073757	   -0.164364	   -0.009421	   -0.003682	   -0.013103	    0.027206	    0.001877	    0.029083	   -0.001331	   -0.044671	   -0.046001	   -0.059438	   -0.026275	   -0.085713	    0.010777	    0.009053	    0.019830	    0.100108	    0.080459	    0.180568
