 [File Information]      		 [Data Line]	36
Measured Date	2024/05/27 094203
ID		Version	11.0
Name	oceane_1	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     865
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   64.80	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.011529	   -0.017761	   -0.006232	   -0.024034	    0.003467	   -0.020567	    0.024060	    0.003612	    0.027673	    0.007223	   -0.015763	   -0.008540	   -0.094951	   -0.057534	   -0.152484	   -0.036427	    0.000453	   -0.035974	    0.058121	    0.031177	    0.089298	    0.007761	   -0.010143	   -0.002383	   -0.052915	    0.002098	   -0.050817	   -0.042443	    0.009676	   -0.032766	   -0.008593	   -0.003560	   -0.012153	   -0.021733	   -0.027300	   -0.049033	   -0.082071	    0.009492	   -0.072579	    0.004853	   -0.000343	    0.004510	   -0.035339	   -0.031208	   -0.066547	   -0.042915	    0.013027	   -0.029888	   -0.032704	   -0.015498	   -0.048203	   -0.020966	   -0.000468	   -0.021434	   -0.007010	   -0.007906	   -0.014916	   -0.074062	    0.005183	   -0.068879	   -0.030199	   -0.012816	   -0.043015	   -0.045614	   -0.007763	   -0.053377
     0.750	0	0	    0	    0.019754	   -0.023745	   -0.003992	   -0.017386	   -0.015841	   -0.033227	    0.037495	    0.014386	    0.051881	    0.029020	    0.001234	    0.030254	   -0.087017	   -0.128796	   -0.215812	   -0.065198	   -0.078792	   -0.143991	    0.067820	    0.070724	    0.138544	    0.021682	    0.000802	    0.022483	   -0.110046	   -0.038139	   -0.148185	   -0.072207	   -0.160199	   -0.232406	    0.019405	   -0.005539	    0.013866	   -0.012714	   -0.037238	   -0.049952	   -0.148951	   -0.135912	   -0.284864	    0.038439	    0.028646	    0.067085	   -0.035495	    0.008122	   -0.027373	   -0.065745	   -0.007040	   -0.072785	   -0.111259	   -0.100129	   -0.211388	   -0.047969	   -0.171865	   -0.219833	    0.015399	   -0.018549	   -0.003150	   -0.090471	   -0.041726	   -0.132197	   -0.007891	   -0.012598	   -0.020488	   -0.002465	    0.023831	    0.021366
     0.825	0	0	    0	    0.013853	   -0.010420	    0.003433	   -0.010899	   -0.004877	   -0.015776	    0.044679	    0.035624	    0.080303	    0.030070	    0.018855	    0.048925	   -0.077593	   -0.138819	   -0.216412	   -0.081071	   -0.087434	   -0.168504	    0.023976	    0.141101	    0.165077	    0.010463	    0.004376	    0.014839	   -0.113440	   -0.053773	   -0.167213	   -0.073919	   -0.305893	   -0.379811	    0.029777	    0.016152	    0.045929	   -0.001082	   -0.032372	   -0.033454	   -0.152012	   -0.175044	   -0.327057	    0.049141	    0.062024	    0.111165	   -0.048966	   -0.011914	   -0.060880	   -0.069824	    0.002738	   -0.067086	   -0.125369	   -0.298440	   -0.423808	   -0.039842	   -0.321140	   -0.360981	    0.028307	   -0.011374	    0.016932	   -0.072663	   -0.048663	   -0.121326	    0.012242	    0.027175	    0.039417	   -0.006921	    0.036416	    0.029495
     0.900	0	0	    0	    0.014518	   -0.033394	   -0.018875	   -0.003428	   -0.008175	   -0.011602	    0.046880	    0.028503	    0.075382	    0.014199	    0.006979	    0.021179	   -0.043783	   -0.132410	   -0.176193	   -0.053999	   -0.117999	   -0.171998	    0.068305	    0.098785	    0.167090	    0.011063	   -0.018480	   -0.007417	   -0.097861	   -0.057862	   -0.155723	   -0.038998	   -0.363362	   -0.402360	    0.018494	    0.014814	    0.033309	    0.015274	   -0.024775	   -0.009500	   -0.141032	   -0.179057	   -0.320089	    0.059916	    0.064620	    0.124536	   -0.049393	   -0.026044	   -0.075436	   -0.061768	    0.003476	   -0.058292	   -0.105803	   -0.372319	   -0.478121	   -0.048899	   -0.350916	   -0.399815	    0.019943	   -0.006577	    0.013367	   -0.065195	   -0.039411	   -0.104606	    0.019145	    0.032648	    0.051793	   -0.025009	    0.040129	    0.015120
     0.975	0	0	    0	    0.010210	   -0.025672	   -0.015463	    0.006000	   -0.005764	    0.000236	    0.029779	    0.014118	    0.043896	    0.000208	   -0.013143	   -0.012934	   -0.000093	   -0.077989	   -0.078082	   -0.024803	   -0.096379	   -0.121182	    0.073567	    0.063565	    0.137131	    0.013835	   -0.013719	    0.000115	   -0.060828	   -0.046713	   -0.107541	   -0.024300	   -0.360067	   -0.384367	    0.000189	   -0.003738	   -0.003549	    0.030386	   -0.002758	    0.027629	   -0.076368	   -0.160850	   -0.237218	    0.044685	    0.042299	    0.086984	   -0.028876	   -0.053112	   -0.081988	   -0.030522	    0.006964	   -0.023558	   -0.091998	   -0.372226	   -0.464223	   -0.057466	   -0.369529	   -0.426995	    0.000504	   -0.009445	   -0.008941	   -0.045882	   -0.036273	   -0.082155	    0.022172	    0.033218	    0.055389	   -0.030431	    0.012975	   -0.017456
     1.050	0	0	    0	    0.016827	   -0.025964	   -0.009137	    0.004844	   -0.001541	    0.003303	    0.027890	   -0.000365	    0.027525	   -0.000242	   -0.019632	   -0.019874	    0.009081	   -0.033385	   -0.024304	   -0.012110	   -0.050478	   -0.062588	    0.067319	    0.010551	    0.077870	    0.024141	   -0.009422	    0.014720	   -0.043807	   -0.028969	   -0.072775	    0.050992	   -0.301297	   -0.250304	   -0.002146	   -0.006446	   -0.008592	    0.027899	    0.011682	    0.039581	   -0.018972	   -0.073642	   -0.092613	    0.035895	    0.026491	    0.062386	   -0.037410	   -0.015521	   -0.052931	   -0.011246	    0.026270	    0.015024	   -0.032017	   -0.341642	   -0.373658	    0.054422	   -0.280143	   -0.225721	   -0.001209	   -0.000206	   -0.001415	   -0.024010	   -0.005453	   -0.029463	    0.012474	    0.025249	    0.037722	   -0.013407	    0.021737	    0.008330
     1.125	0	0	    0	    0.016413	   -0.007659	    0.008754	    0.006476	    0.006396	    0.012872	    0.014926	    0.002172	    0.017097	   -0.001547	   -0.014549	   -0.016096	    0.012773	    0.002383	    0.015157	   -0.002324	   -0.024691	   -0.027015	    0.036702	    0.033526	    0.070227	    0.022002	    0.000779	    0.022781	   -0.046435	   -0.002889	   -0.049323	    0.001010	   -0.077691	   -0.076681	   -0.003370	   -0.006302	   -0.009672	    0.024592	    0.014554	    0.039146	   -0.011411	   -0.015368	   -0.026779	    0.016128	    0.034293	    0.050421	   -0.024507	    0.025015	    0.000508	   -0.014879	    0.045686	    0.030806	   -0.053276	   -0.094293	   -0.147569	   -0.013939	   -0.074316	   -0.088255	   -0.001433	    0.002785	    0.001352	   -0.015556	    0.009968	   -0.005588	   -0.000735	    0.023246	    0.022511	    0.003458	    0.048602	    0.052060
     1.200	0	0	    0	    0.013618	    0.000748	    0.014366	    0.002883	    0.006731	    0.009613	    0.012614	    0.000448	    0.013062	   -0.003757	   -0.013416	   -0.017173	    0.006651	    0.009125	    0.015775	   -0.003877	   -0.007074	   -0.010951	    0.030618	    0.017350	    0.047968	    0.021467	    0.005041	    0.026507	   -0.035101	   -0.001188	   -0.036289	   -0.003896	   -0.065969	   -0.069865	   -0.006094	   -0.006600	   -0.012695	    0.017276	    0.009032	    0.026307	   -0.018316	    0.003103	   -0.015213	    0.021578	    0.026666	    0.048244	    0.024999	   -0.001008	    0.023991	   -0.004178	    0.043906	    0.039727	   -0.054640	   -0.067823	   -0.122463	   -0.018276	   -0.074806	   -0.093082	   -0.002486	    0.001931	   -0.000555	   -0.009631	    0.014032	    0.004401	   -0.004977	    0.002826	   -0.002151	    0.018791	    0.059656	    0.078447
     1.275	0	0	    0	    0.019814	   -0.007088	    0.012725	   -0.000877	    0.004281	    0.003404	    0.014637	    0.000235	    0.014871	   -0.010474	   -0.013423	   -0.023898	   -0.029559	    0.011333	   -0.018226	   -0.017077	   -0.005337	   -0.022414	    0.026195	    0.037369	    0.063564	    0.018898	    0.003929	    0.022827	   -0.035951	   -0.002008	   -0.037959	   -0.020911	   -0.066271	   -0.087183	   -0.007463	   -0.007201	   -0.014664	   -0.000854	   -0.002170	   -0.003024	   -0.034829	    0.004014	   -0.030815	    0.023469	    0.011499	    0.034968	    0.024598	   -0.008670	    0.015928	   -0.009638	    0.038757	    0.029119	   -0.047650	   -0.078382	   -0.126032	   -0.000756	   -0.081894	   -0.082650	   -0.008876	   -0.003354	   -0.012230	   -0.011329	    0.012717	    0.001388	   -0.014822	   -0.000209	   -0.015031	    0.035738	    0.068595	    0.104332
     1.350	0	0	    0	   -0.000119	   -0.002161	   -0.002280	   -0.021049	   -0.009905	   -0.030954	    0.016328	    0.015609	    0.031937	   -0.003037	   -0.026920	   -0.029957	   -0.040825	   -0.054970	   -0.095796	   -0.051343	   -0.021515	   -0.072858	    0.064594	    0.047307	    0.111901	    0.009293	   -0.004161	    0.005132	   -0.090542	   -0.005152	   -0.095694	   -0.044120	   -0.101297	   -0.145417	   -0.004925	   -0.018305	   -0.023230	   -0.003107	   -0.023125	   -0.026232	   -0.103547	   -0.036779	   -0.140325	    0.032616	    0.001848	    0.034464	    0.009095	   -0.009451	   -0.000357	   -0.037456	    0.031315	   -0.006141	   -0.057808	   -0.076711	   -0.134518	   -0.029365	   -0.100525	   -0.129890	    0.004160	   -0.020735	   -0.016575	   -0.037596	    0.001013	   -0.036583	   -0.011082	   -0.012744	   -0.023826	   -0.002224	    0.073935	    0.071710
     1.425	0	0	    0	    0.007834	   -0.008669	   -0.000836	   -0.011306	   -0.013577	   -0.024883	    0.043335	    0.011664	    0.054999	    0.016358	   -0.007626	    0.008732	   -0.042790	   -0.090330	   -0.133120	   -0.055090	   -0.043139	   -0.098229	    0.071342	    0.090284	    0.161626	    0.021820	    0.005804	    0.027624	   -0.129645	   -0.052212	   -0.181857	   -0.083406	   -0.260675	   -0.344081	    0.024064	   -0.006057	    0.018006	    0.004619	   -0.024324	   -0.019705	   -0.123671	   -0.104537	   -0.228208	    0.044240	    0.030215	    0.074456	   -0.041506	    0.026508	   -0.014997	   -0.062769	    0.015513	   -0.047256	   -0.124665	   -0.199662	   -0.324327	   -0.058838	   -0.284670	   -0.343508	    0.019401	   -0.014527	    0.004874	   -0.057587	   -0.016897	   -0.074485	   -0.006974	    0.014348	    0.007374	   -0.000306	    0.066931	    0.066625
     1.500	0	0	    0	    0.012085	   -0.008153	    0.003932	   -0.005339	   -0.009338	   -0.014676	    0.049298	    0.028986	    0.078284	    0.013318	    0.002764	    0.016082	   -0.043700	   -0.090956	   -0.134656	   -0.053464	   -0.083588	   -0.137052	    0.066721	    0.113831	    0.180552	    0.017385	    0.015023	    0.032408	   -0.123688	   -0.089137	   -0.212825	   -0.061267	   -0.389925	   -0.451192	    0.025297	    0.012993	    0.038289	    0.010604	   -0.016848	   -0.006243	   -0.128150	   -0.143054	   -0.271204	    0.041846	    0.052669	    0.094515	   -0.051867	    0.035295	   -0.016572	   -0.057411	   -0.002827	   -0.060238	   -0.131853	   -0.382676	   -0.514529	   -0.061643	   -0.375886	   -0.437528	    0.018999	   -0.010200	    0.008799	   -0.067108	   -0.025270	   -0.092378	   -0.018785	    0.027788	    0.009003	    0.008885	    0.062488	    0.071373
     1.575	0	0	    0	    0.012989	   -0.025735	   -0.012746	   -0.011365	   -0.007173	   -0.018538	    0.034053	    0.022805	    0.056858	   -0.003253	   -0.011638	   -0.014891	   -0.025935	   -0.091451	   -0.117386	   -0.063330	   -0.085908	   -0.149238	    0.068411	    0.080814	    0.149225	    0.002052	    0.000062	    0.002114	   -0.103972	   -0.088378	   -0.192350	   -0.061112	   -0.398079	   -0.459191	    0.002418	    0.005614	    0.008033	    0.016506	   -0.009149	    0.007357	   -0.118868	   -0.143219	   -0.262087	    0.019921	    0.051638	    0.071560	   -0.048100	   -0.023700	   -0.071800	   -0.053665	   -0.007461	   -0.061126	   -0.124932	   -0.422232	   -0.547164	   -0.086913	   -0.391636	   -0.478549	   -0.002343	   -0.006852	   -0.009195	   -0.071976	   -0.025536	   -0.097512	   -0.026300	    0.027078	    0.000778	   -0.043973	    0.041668	   -0.002305
     1.650	0	0	    0	   -0.007336	   -0.011483	   -0.018818	   -0.015841	   -0.004045	   -0.019886	    0.004685	    0.009959	    0.014644	   -0.009628	   -0.018603	   -0.028230	   -0.016819	   -0.048744	   -0.065563	   -0.048106	   -0.068281	   -0.116386	    0.012872	    0.061920	    0.074792	    0.007979	   -0.000594	    0.007385	   -0.082013	   -0.064069	   -0.146083	   -0.059757	   -0.385955	   -0.445712	   -0.009198	   -0.009815	   -0.019013	    0.016234	    0.006241	    0.022475	   -0.065023	   -0.112610	   -0.177633	    0.024105	    0.021658	    0.045763	   -0.034940	   -0.044722	   -0.079662	   -0.031818	   -0.003101	   -0.034919	   -0.126766	   -0.414318	   -0.541084	   -0.086798	   -0.410556	   -0.497354	   -0.013713	   -0.005730	   -0.019443	   -0.051123	   -0.013840	   -0.064963	   -0.025383	    0.023474	   -0.001909	   -0.054374	    0.021693	   -0.032682
     1.725	0	0	    0	    0.018489	   -0.026854	   -0.008365	   -0.012263	   -0.000452	   -0.012715	   -0.004451	    0.006311	    0.001861	   -0.001538	   -0.016068	   -0.017606	    0.002214	   -0.026115	   -0.023901	   -0.018648	   -0.046950	   -0.065597	   -0.004024	    0.047423	    0.043400	    0.023875	   -0.003958	    0.019917	   -0.055421	   -0.045733	   -0.101153	   -0.025792	   -0.362273	   -0.388065	   -0.006666	   -0.008256	   -0.014922	    0.016727	    0.008043	    0.024770	   -0.035325	   -0.048195	   -0.083521	    0.016425	    0.011085	    0.027510	   -0.024687	   -0.041203	   -0.065890	   -0.021546	    0.009664	   -0.011882	   -0.093859	   -0.404096	   -0.497955	   -0.058120	   -0.372081	   -0.430201	   -0.010341	   -0.001303	   -0.011643	   -0.044689	    0.009233	   -0.035456	   -0.010413	    0.018561	    0.008148	   -0.036605	    0.003369	   -0.033235
     1.800	0	0	    0	    0.035845	   -0.020060	    0.015785	    0.003678	    0.001651	    0.005329	    0.017053	   -0.010002	    0.007051	    0.006911	   -0.011357	   -0.004446	    0.010006	   -0.017278	   -0.007272	    0.002556	   -0.029721	   -0.027165	    0.046100	    0.002212	    0.048312	    0.041085	   -0.003160	    0.037925	   -0.046318	   -0.022576	   -0.068894	   -0.000577	   -0.304478	   -0.305055	    0.000677	   -0.005833	   -0.005156	    0.022317	    0.009607	    0.031924	   -0.019288	   -0.022834	   -0.042122	    0.022202	    0.001485	    0.023686	   -0.009972	   -0.020584	   -0.030556	   -0.004522	    0.028267	    0.023745	   -0.066214	   -0.330837	   -0.397051	   -0.038461	   -0.313625	   -0.352086	   -0.004401	    0.002612	   -0.001790	   -0.011857	    0.010568	   -0.001289	    0.001904	    0.009940	    0.011844	   -0.009548	    0.012731	    0.003182
