 [File Information]      		 [Data Line]	36
Measured Date	2024/05/21 103741
ID		Version	11.0
Name	tristan_6	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     819
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   61.35	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	   -0.008451	   -0.007803	   -0.016255	   -0.001886	    0.010096	    0.008210	   -0.001738	    0.004118	    0.002379	    0.001489	   -0.003623	   -0.002133	    0.003203	    0.006874	    0.010077	    0.009931	    0.013195	    0.023126	   -0.003537	   -0.001480	   -0.005017	   -0.007484	   -0.009579	   -0.017062	   -0.006927	    0.001952	   -0.004974	   -0.006413	    0.018129	    0.011717	   -0.000876	    0.006365	    0.005489	   -0.003729	    0.007571	    0.003842	    0.001587	    0.012562	    0.014149	   -0.003079	    0.000403	   -0.002676	   -0.000087	   -0.003445	   -0.003532	   -0.003457	   -0.003671	   -0.007128	   -0.001699	    0.010764	    0.009065	   -0.023222	    0.009799	   -0.013423	   -0.022486	    0.008050	   -0.014436	   -0.018106	    0.014062	   -0.004044	   -0.006445	    0.010849	    0.004404	    0.000460	   -0.010836	   -0.010375
     0.750	0	0	    0	   -0.009218	   -0.008223	   -0.017441	   -0.004770	    0.010668	    0.005898	   -0.001828	    0.003354	    0.001527	    0.000348	   -0.004178	   -0.003830	    0.002952	    0.006743	    0.009695	    0.011607	    0.011283	    0.022889	    0.003273	   -0.011751	   -0.008478	   -0.008314	   -0.009242	   -0.017556	   -0.008100	    0.001015	   -0.007084	   -0.009544	    0.018684	    0.009140	   -0.002599	    0.007774	    0.005175	   -0.004156	    0.006850	    0.002694	   -0.002895	    0.014747	    0.011852	   -0.002193	   -0.005012	   -0.007206	    0.000625	   -0.004675	   -0.004049	   -0.004428	   -0.003922	   -0.008350	   -0.005069	    0.012691	    0.007621	   -0.026812	    0.009398	   -0.017414	   -0.025840	    0.006424	   -0.019416	   -0.023378	    0.014215	   -0.009164	   -0.008772	    0.009965	    0.001193	   -0.002798	   -0.009786	   -0.012584
     0.825	0	0	    0	   -0.008697	   -0.008955	   -0.017653	   -0.005205	    0.011515	    0.006310	   -0.002330	    0.003700	    0.001370	    0.001449	   -0.005998	   -0.004549	    0.001862	    0.007474	    0.009336	    0.011477	    0.008870	    0.020348	    0.005112	   -0.012574	   -0.007461	   -0.009057	   -0.008791	   -0.017848	   -0.007862	    0.000409	   -0.007453	   -0.009804	    0.020239	    0.010435	   -0.001592	    0.007152	    0.005560	   -0.006024	    0.008474	    0.002449	   -0.004745	    0.015293	    0.010549	   -0.002068	   -0.003762	   -0.005831	   -0.000078	   -0.004173	   -0.004251	   -0.004365	   -0.004786	   -0.009152	   -0.005128	    0.013983	    0.008854	   -0.029738	    0.011596	   -0.018142	   -0.029227	    0.009425	   -0.019802	   -0.024211	    0.015180	   -0.009031	   -0.009748	    0.010441	    0.000693	   -0.003638	   -0.009420	   -0.013058
     0.900	0	0	    0	   -0.017856	   -0.008442	   -0.026297	   -0.007600	    0.012917	    0.005317	   -0.003524	    0.004518	    0.000993	    0.001890	   -0.007871	   -0.005980	    0.018247	    0.003537	    0.021784	    0.010297	    0.009332	    0.019629	    0.002968	   -0.011386	   -0.008418	   -0.011095	   -0.009102	   -0.020197	   -0.008697	    0.000453	   -0.008244	   -0.013848	    0.022422	    0.008574	   -0.001675	    0.007886	    0.006211	    0.001092	    0.006050	    0.007141	   -0.007177	    0.015419	    0.008242	   -0.006870	    0.000112	   -0.006758	   -0.001067	   -0.004515	   -0.005582	   -0.005421	   -0.004403	   -0.009824	   -0.005784	    0.013102	    0.007318	   -0.037900	    0.013936	   -0.023964	   -0.035884	    0.011205	   -0.024679	   -0.027076	    0.015649	   -0.011427	   -0.012091	    0.011129	   -0.000961	   -0.004871	   -0.007492	   -0.012363
     0.975	0	0	    0	   -0.051054	   -0.025873	   -0.076927	   -0.003738	    0.009807	    0.006069	    0.014028	   -0.012626	    0.001402	   -0.009711	   -0.037898	   -0.047608	    0.197691	    0.055089	    0.252780	    0.097970	   -0.000016	    0.097955	   -0.006922	   -0.011178	   -0.018100	   -0.013663	   -0.012117	   -0.025779	   -0.014879	    0.002296	   -0.012583	    0.003373	    0.017441	    0.020814	    0.016119	    0.004105	    0.020224	    0.066342	    0.021570	    0.087912	    0.016421	    0.007596	    0.024017	   -0.006479	   -0.001351	   -0.007830	   -0.002951	   -0.005306	   -0.008257	   -0.008977	   -0.004582	   -0.013559	   -0.009074	    0.015636	    0.006562	   -0.068583	    0.011035	   -0.057548	   -0.075995	    0.007556	   -0.068439	   -0.041572	    0.019056	   -0.022516	   -0.020225	    0.013782	   -0.006443	   -0.005354	   -0.010396	   -0.015750
     1.050	0	0	    0	   -0.055666	   -0.056782	   -0.112449	    0.021487	    0.010537	    0.032024	    0.039253	   -0.050316	   -0.011063	   -0.000305	   -0.105751	   -0.106056	    0.206776	    0.132731	    0.339507	    0.303852	    0.124946	    0.428798	   -0.037458	   -0.028631	   -0.066089	   -0.015446	   -0.013661	   -0.029107	   -0.019080	    0.004412	   -0.014669	    0.059346	    0.059220	    0.118566	    0.023652	    0.004505	    0.028158	    0.074638	    0.048221	    0.122860	    0.101665	    0.058216	    0.159881	   -0.022461	   -0.000502	   -0.022963	   -0.010157	   -0.004867	   -0.015024	   -0.011779	   -0.010463	   -0.022242	   -0.013814	    0.028087	    0.014274	   -0.094112	   -0.024868	   -0.118980	   -0.121632	   -0.052063	   -0.173695	   -0.073989	    0.017526	   -0.056463	   -0.033139	    0.016066	   -0.017074	   -0.011261	   -0.011252	   -0.022512
     1.125	0	0	    0	   -0.019757	   -0.037508	   -0.057265	    0.008256	    0.017066	    0.025322	    0.034974	   -0.058068	   -0.023094	    0.011626	   -0.054664	   -0.043038	    0.021001	    0.111265	    0.132266	    0.221584	    0.185387	    0.406971	   -0.017103	   -0.041584	   -0.058688	   -0.016642	   -0.015099	   -0.031741	   -0.024163	    0.003628	   -0.020534	   -0.006975	    0.084841	    0.077866	   -0.010466	   -0.009046	   -0.019512	    0.002052	    0.025885	    0.027937	    0.061852	    0.090339	    0.152190	   -0.024252	   -0.004541	   -0.028793	   -0.009328	   -0.007976	   -0.017304	   -0.010484	   -0.011887	   -0.022371	   -0.029846	    0.031442	    0.001596	   -0.065235	   -0.022897	   -0.088132	   -0.052834	   -0.040821	   -0.093656	   -0.073861	    0.009282	   -0.064579	   -0.042767	    0.014823	   -0.027943	   -0.008480	   -0.014556	   -0.023036
     1.200	0	0	    0	   -0.000821	    0.005301	    0.004480	   -0.025842	    0.016868	   -0.008974	   -0.003642	   -0.009813	   -0.013455	   -0.004862	   -0.002246	   -0.007108	   -0.009399	    0.023338	    0.013939	   -0.012857	    0.090775	    0.077919	   -0.002475	   -0.002803	   -0.005278	   -0.011962	   -0.012159	   -0.024121	   -0.023999	   -0.001412	   -0.025410	   -0.060995	    0.019811	   -0.041184	   -0.017335	   -0.000242	   -0.017577	   -0.020876	    0.013590	   -0.007286	   -0.032776	    0.041427	    0.008650	   -0.020925	    0.003548	   -0.017378	   -0.003930	   -0.007600	   -0.011530	   -0.007041	   -0.007439	   -0.014480	   -0.035779	    0.005475	   -0.030305	   -0.044102	    0.013201	   -0.030901	   -0.032500	    0.018868	   -0.013633	   -0.052996	    0.021155	   -0.031841	   -0.043450	    0.004160	   -0.039289	   -0.002501	   -0.011415	   -0.013916
     1.275	0	0	    0	   -0.000583	    0.023901	    0.023318	   -0.031702	    0.025706	   -0.005996	   -0.024989	    0.017033	   -0.007957	   -0.005302	    0.006474	    0.001171	   -0.013700	    0.009228	   -0.004471	   -0.032394	   -0.004624	   -0.037018	    0.005970	   -0.004620	    0.001350	   -0.010811	   -0.006262	   -0.017074	   -0.010827	    0.003074	   -0.007753	   -0.059154	    0.012219	   -0.046934	   -0.020028	    0.006461	   -0.013567	   -0.024804	    0.006557	   -0.018247	   -0.047913	    0.003393	   -0.044520	   -0.008744	    0.000528	   -0.008216	   -0.002498	   -0.004236	   -0.006734	   -0.000496	   -0.004479	   -0.004975	   -0.023900	    0.001212	   -0.022688	   -0.031340	    0.028475	   -0.002865	   -0.020937	    0.035711	    0.014774	   -0.033258	    0.028615	   -0.004643	   -0.029288	    0.005880	   -0.023409	   -0.000105	   -0.007056	   -0.007161
     1.350	0	0	    0	   -0.000844	    0.025582	    0.024738	   -0.036368	    0.030360	   -0.006008	   -0.026319	    0.020983	   -0.005336	   -0.007634	    0.009951	    0.002317	   -0.016646	    0.007890	   -0.008756	   -0.039215	   -0.019335	   -0.058550	    0.005600	   -0.003400	    0.002200	   -0.010524	   -0.005596	   -0.016120	   -0.010748	    0.009970	   -0.000778	   -0.063767	    0.012591	   -0.051176	   -0.019032	    0.008400	   -0.010633	   -0.029693	    0.005791	   -0.023902	   -0.055011	   -0.002811	   -0.057822	   -0.005725	   -0.001653	   -0.007378	   -0.002032	   -0.004011	   -0.006043	    0.000996	   -0.001467	   -0.000470	   -0.024870	    0.002829	   -0.022041	   -0.038222	    0.034643	   -0.003579	   -0.028536	    0.040666	    0.012131	   -0.031404	    0.037000	    0.005596	   -0.027785	    0.010632	   -0.017153	   -0.002034	   -0.004857	   -0.006891
     1.425	0	0	    0	   -0.002514	    0.021853	    0.019339	   -0.040284	    0.030374	   -0.009910	   -0.027107	    0.021952	   -0.005156	   -0.005481	    0.006358	    0.000878	   -0.016444	    0.005337	   -0.011108	   -0.035191	   -0.020179	   -0.055370	    0.002406	    0.000191	    0.002598	   -0.010097	   -0.006987	   -0.017084	   -0.013706	    0.011180	   -0.002526	   -0.070135	    0.012591	   -0.057544	   -0.021972	    0.011370	   -0.010602	   -0.031551	    0.003810	   -0.027741	   -0.058362	   -0.005300	   -0.063662	   -0.011813	    0.004685	   -0.007129	   -0.005386	   -0.001502	   -0.006889	   -0.000806	    0.000430	   -0.000377	   -0.030374	    0.002229	   -0.028146	   -0.046285	    0.032591	   -0.013693	   -0.036678	    0.038462	    0.001784	   -0.040878	    0.039736	   -0.001142	   -0.031289	    0.012047	   -0.019242	   -0.004019	   -0.003656	   -0.007676
     1.500	0	0	    0	   -0.004431	    0.019438	    0.015007	   -0.041321	    0.029350	   -0.011970	   -0.025875	    0.019938	   -0.005937	   -0.006536	    0.006307	   -0.000229	   -0.018469	    0.006102	   -0.012367	   -0.031977	   -0.019120	   -0.051096	    0.000478	   -0.001022	   -0.000544	   -0.010415	   -0.006940	   -0.017354	   -0.016299	    0.009413	   -0.006886	   -0.072150	    0.013629	   -0.058521	   -0.020601	    0.010727	   -0.009874	   -0.033410	    0.004436	   -0.028974	   -0.060550	   -0.006581	   -0.067130	   -0.013560	    0.003742	   -0.009818	   -0.001053	   -0.006706	   -0.007758	   -0.001220	   -0.000490	   -0.001710	   -0.033114	    0.001630	   -0.031484	   -0.050132	    0.030510	   -0.019622	   -0.042593	    0.035389	   -0.007203	   -0.046781	    0.037537	   -0.009244	   -0.029946	    0.009723	   -0.020223	    0.001182	   -0.009690	   -0.008508
     1.575	0	0	    0	   -0.006977	    0.015698	    0.008721	   -0.041497	    0.029636	   -0.011862	   -0.025917	    0.019823	   -0.006094	   -0.004625	    0.003697	   -0.000929	   -0.020165	    0.007288	   -0.012877	   -0.029039	   -0.017673	   -0.046711	   -0.000139	   -0.000283	   -0.000422	   -0.013461	   -0.006331	   -0.019792	   -0.016755	    0.008542	   -0.008212	   -0.070488	    0.015616	   -0.054872	   -0.021400	    0.012113	   -0.009287	   -0.035937	    0.005959	   -0.029978	   -0.060793	   -0.005008	   -0.065802	   -0.012578	    0.000259	   -0.012319	   -0.003114	   -0.003994	   -0.007108	   -0.001894	   -0.000754	   -0.002648	   -0.034528	    0.002966	   -0.031561	   -0.056353	    0.030887	   -0.025466	   -0.047584	    0.035693	   -0.011891	   -0.049292	    0.038882	   -0.010410	   -0.032702	    0.013278	   -0.019424	   -0.001300	   -0.009541	   -0.010842
     1.650	0	0	    0	   -0.008602	    0.014387	    0.005785	   -0.047275	    0.032666	   -0.014609	   -0.027860	    0.021518	   -0.006341	   -0.005860	    0.004926	   -0.000934	   -0.021008	    0.006361	   -0.014647	   -0.033121	   -0.016557	   -0.049678	   -0.006928	    0.007052	    0.000124	   -0.013128	   -0.008612	   -0.021740	   -0.020002	    0.009546	   -0.010456	   -0.079013	    0.020672	   -0.058340	   -0.023933	    0.012331	   -0.011602	   -0.038656	    0.006382	   -0.032274	   -0.066930	   -0.001378	   -0.068308	   -0.020989	    0.004548	   -0.016441	   -0.002154	   -0.006460	   -0.008614	   -0.003250	   -0.001259	   -0.004509	   -0.039269	    0.005433	   -0.033836	   -0.063004	    0.032030	   -0.030974	   -0.053192	    0.035230	   -0.017962	   -0.056387	    0.040156	   -0.016231	   -0.037528	    0.015036	   -0.022492	   -0.002013	   -0.010235	   -0.012248
     1.725	0	0	    0	   -0.012571	    0.014620	    0.002050	   -0.050547	    0.032047	   -0.018500	   -0.029073	    0.021013	   -0.008060	   -0.006691	    0.003643	   -0.003049	   -0.022319	    0.006189	   -0.016130	   -0.029416	   -0.017563	   -0.046979	   -0.008342	    0.001242	   -0.007099	   -0.015478	   -0.008062	   -0.023540	   -0.023583	    0.009477	   -0.014106	   -0.083439	    0.021837	   -0.061602	   -0.026223	    0.013867	   -0.012355	   -0.041147	    0.006980	   -0.034167	   -0.072102	   -0.001386	   -0.073488	   -0.020848	    0.003036	   -0.017812	   -0.002927	   -0.007907	   -0.010834	   -0.004601	   -0.002398	   -0.006998	   -0.044092	    0.004529	   -0.039562	   -0.071627	    0.031568	   -0.040059	   -0.061568	    0.033796	   -0.027772	   -0.064551	    0.040258	   -0.024292	   -0.040932	    0.013779	   -0.027153	   -0.004229	   -0.009953	   -0.014182
     1.800	0	0	    0	   -0.015783	    0.013939	   -0.001844	   -0.055276	    0.032183	   -0.023093	   -0.031941	    0.022635	   -0.009306	   -0.008756	    0.004361	   -0.004395	   -0.023721	    0.005848	   -0.017873	   -0.035128	   -0.016954	   -0.052082	   -0.004863	   -0.003077	   -0.007940	   -0.018193	   -0.007124	   -0.025316	   -0.025625	    0.008788	   -0.016837	   -0.090279	    0.023228	   -0.067051	   -0.028850	    0.013237	   -0.015613	   -0.044196	    0.006654	   -0.037541	   -0.078946	    0.000440	   -0.078506	   -0.024166	    0.002886	   -0.021280	   -0.003236	   -0.007973	   -0.011209	   -0.006332	   -0.003011	   -0.009343	   -0.048746	    0.004677	   -0.044069	   -0.079774	    0.032214	   -0.047559	   -0.069069	    0.033951	   -0.035118	   -0.072967	    0.040423	   -0.032544	   -0.045720	    0.013595	   -0.032125	   -0.005532	   -0.009558	   -0.015090
