 [File Information]      		 [Data Line]	36
Measured Date	2024/05/21 103503
ID		Version	11.0
Name	tristan_6	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     833
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   62.40	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.071200	    0.081499	    0.152699	   -0.087929	   -0.004319	   -0.092247	   -0.040461	    0.124705	    0.084244	    0.066234	    0.279336	    0.345570	   -0.266754	   -0.040757	   -0.307512	   -0.349038	   -0.125067	   -0.474105	    0.068644	    0.049627	    0.118272	   -0.013111	   -0.015223	   -0.028334	    0.006763	   -0.005893	    0.000870	   -0.163324	   -0.114176	   -0.277500	   -0.067657	    0.007061	   -0.060596	   -0.165896	   -0.019787	   -0.185683	   -0.191957	   -0.131084	   -0.323040	    0.010565	   -0.017993	   -0.007428	    0.004170	    0.001247	    0.005417	    0.006427	    0.017493	    0.023920	   -0.007263	   -0.054725	   -0.061989	    0.089477	    0.076087	    0.165564	    0.191313	    0.164719	    0.356032	    0.024820	    0.012341	    0.037161	   -0.031920	   -0.048900	   -0.080820	    0.002288	    0.001228	    0.003516
     0.750	0	0	    0	    0.073401	    0.079296	    0.152697	   -0.082794	   -0.003366	   -0.086160	   -0.036228	    0.125301	    0.089073	    0.067503	    0.278889	    0.346392	   -0.269612	   -0.042389	   -0.312001	   -0.341377	   -0.108789	   -0.450166	    0.066353	    0.050779	    0.117132	   -0.012105	   -0.016070	   -0.028176	    0.009709	   -0.006933	    0.002776	   -0.156347	   -0.104926	   -0.261273	   -0.065924	    0.009369	   -0.056556	   -0.167199	   -0.019947	   -0.187146	   -0.184477	   -0.118050	   -0.302527	    0.013334	   -0.017954	   -0.004620	    0.004326	    0.001577	    0.005903	    0.007976	    0.016724	    0.024699	   -0.000541	   -0.042555	   -0.043095	    0.091573	    0.079162	    0.170735	    0.193645	    0.166286	    0.359931	    0.030616	    0.012355	    0.042970	   -0.026897	   -0.044025	   -0.070923	    0.004489	   -0.000576	    0.003912
     0.825	0	0	    0	    0.072017	    0.077375	    0.149392	   -0.082747	    0.000238	   -0.082509	   -0.034040	    0.126942	    0.092902	    0.065713	    0.279416	    0.345129	   -0.265777	   -0.042747	   -0.308523	   -0.345398	   -0.114785	   -0.460183	    0.069310	    0.053344	    0.122655	   -0.012846	   -0.015218	   -0.028064	    0.011087	   -0.005428	    0.005660	   -0.152722	   -0.100450	   -0.253172	   -0.064162	    0.009515	   -0.054647	   -0.165346	   -0.020432	   -0.185778	   -0.189035	   -0.115864	   -0.304898	    0.012552	   -0.015127	   -0.002574	    0.001941	    0.004400	    0.006341	    0.007675	    0.017593	    0.025268	    0.002924	   -0.038852	   -0.035928	    0.088278	    0.080724	    0.169001	    0.187308	    0.167681	    0.354990	    0.030871	    0.015227	    0.046099	   -0.025728	   -0.042541	   -0.068269	    0.005221	   -0.001421	    0.003799
     0.900	0	0	    0	    0.067892	    0.076994	    0.144886	   -0.080048	    0.000596	   -0.079452	   -0.030971	    0.126499	    0.095528	    0.067241	    0.275822	    0.343063	   -0.259603	   -0.040624	   -0.300227	   -0.341373	   -0.105915	   -0.447289	    0.065668	    0.056151	    0.121819	   -0.013557	   -0.014405	   -0.027962	    0.011938	   -0.006086	    0.005852	   -0.148533	   -0.094527	   -0.243060	   -0.061991	    0.009243	   -0.052749	   -0.162436	   -0.019274	   -0.181709	   -0.185216	   -0.115530	   -0.300746	    0.019124	   -0.019732	   -0.000609	    0.004817	    0.002656	    0.007474	    0.006669	    0.016839	    0.023509	    0.003832	   -0.036533	   -0.032701	    0.085389	    0.078942	    0.164332	    0.183829	    0.163662	    0.347491	    0.025288	    0.014196	    0.039484	   -0.027415	   -0.041692	   -0.069107	    0.005420	   -0.001019	    0.004400
     0.975	0	0	    0	    0.068308	    0.072207	    0.140515	   -0.077509	    0.001241	   -0.076268	   -0.028743	    0.124932	    0.096189	    0.067785	    0.272904	    0.340689	   -0.259503	   -0.035499	   -0.295001	   -0.325490	   -0.097684	   -0.423174	    0.065397	    0.048872	    0.114269	   -0.014286	   -0.015145	   -0.029431	    0.012055	   -0.005337	    0.006718	   -0.144536	   -0.087629	   -0.232165	   -0.061763	    0.010349	   -0.051414	   -0.164315	   -0.018670	   -0.182985	   -0.177465	   -0.112258	   -0.289723	    0.019385	   -0.019685	   -0.000300	    0.002978	    0.003689	    0.006667	    0.005488	    0.016202	    0.021690	    0.005955	   -0.032528	   -0.026573	    0.082251	    0.076985	    0.159236	    0.180058	    0.159634	    0.339692	    0.020307	    0.014594	    0.034901	   -0.030260	   -0.038442	   -0.068702	    0.004837	   -0.001198	    0.003639
     1.050	0	0	    0	    0.067837	    0.070621	    0.138457	   -0.078295	    0.001395	   -0.076900	   -0.028603	    0.126136	    0.097533	    0.067865	    0.272310	    0.340175	   -0.259090	   -0.035275	   -0.294365	   -0.320825	   -0.097568	   -0.418393	    0.064971	    0.048020	    0.112991	   -0.013994	   -0.016064	   -0.030058	    0.011032	   -0.004406	    0.006626	   -0.144652	   -0.087377	   -0.232029	   -0.064060	    0.011085	   -0.052975	   -0.167525	   -0.018914	   -0.186439	   -0.180550	   -0.108972	   -0.289522	    0.016682	   -0.019099	   -0.002418	    0.001200	    0.004500	    0.005701	    0.004819	    0.015738	    0.020557	    0.002708	   -0.029400	   -0.026693	    0.076302	    0.077700	    0.154003	    0.173341	    0.159223	    0.332564	    0.015775	    0.014487	    0.030262	   -0.032440	   -0.037720	   -0.070160	    0.001675	   -0.000204	    0.001470
     1.125	0	0	    0	    0.063195	    0.071527	    0.134723	   -0.081852	    0.003180	   -0.078672	   -0.029265	    0.127126	    0.097861	    0.066939	    0.271677	    0.338615	   -0.254840	   -0.032747	   -0.287586	   -0.319966	   -0.093436	   -0.413403	    0.065163	    0.047480	    0.112643	   -0.017713	   -0.014370	   -0.032083	    0.009748	   -0.003972	    0.005776	   -0.149299	   -0.084988	   -0.234287	   -0.064936	    0.010175	   -0.054762	   -0.167880	   -0.019035	   -0.186916	   -0.181726	   -0.109542	   -0.291268	    0.015234	   -0.019636	   -0.004402	   -0.000507	    0.006168	    0.005661	    0.004302	    0.015705	    0.020007	    0.000213	   -0.029863	   -0.029650	    0.069584	    0.077315	    0.146898	    0.164655	    0.159562	    0.324217	    0.006723	    0.015102	    0.021825	   -0.035428	   -0.037542	   -0.072970	    0.000859	   -0.001780	   -0.000921
     1.200	0	0	    0	    0.060406	    0.068243	    0.128648	   -0.082610	    0.002229	   -0.080381	   -0.029408	    0.125524	    0.096116	    0.067597	    0.266504	    0.334101	   -0.247011	   -0.025573	   -0.272584	   -0.307619	   -0.089262	   -0.396881	    0.068475	    0.039259	    0.107733	   -0.018179	   -0.016019	   -0.034198	    0.007291	   -0.003641	    0.003649	   -0.150228	   -0.084536	   -0.234764	   -0.065980	    0.009320	   -0.056660	   -0.167317	   -0.017796	   -0.185113	   -0.180261	   -0.107250	   -0.287511	    0.012828	   -0.020895	   -0.008067	    0.002671	    0.001361	    0.004032	    0.002905	    0.015432	    0.018337	   -0.004941	   -0.027360	   -0.032301	    0.061910	    0.075929	    0.137839	    0.155193	    0.156231	    0.311424	   -0.002595	    0.014527	    0.011932	   -0.041093	   -0.035579	   -0.076672	   -0.000077	   -0.002236	   -0.002313
     1.275	0	0	    0	    0.058584	    0.069177	    0.127761	   -0.085443	    0.004093	   -0.081350	   -0.030388	    0.124985	    0.094597	    0.066390	    0.267562	    0.333952	   -0.249449	   -0.025635	   -0.275084	   -0.305811	   -0.079124	   -0.384935	    0.059960	    0.044114	    0.104074	   -0.020367	   -0.015012	   -0.035379	    0.005394	   -0.003282	    0.002112	   -0.154071	   -0.081748	   -0.235819	   -0.069674	    0.009515	   -0.060159	   -0.171575	   -0.018841	   -0.190417	   -0.182955	   -0.100981	   -0.283936	    0.007266	   -0.018892	   -0.011626	   -0.002303	    0.005115	    0.002811	    0.001986	    0.014770	    0.016756	   -0.007552	   -0.027309	   -0.034861	    0.055716	    0.074940	    0.130657	    0.148570	    0.155954	    0.304523	   -0.011164	    0.012968	    0.001803	   -0.043868	   -0.036917	   -0.080786	   -0.000696	   -0.003279	   -0.003975
     1.350	0	0	    0	    0.057442	    0.067873	    0.125315	   -0.088751	    0.004128	   -0.084624	   -0.032594	    0.126575	    0.093981	    0.065058	    0.268677	    0.333735	   -0.250930	   -0.023148	   -0.274078	   -0.303726	   -0.079963	   -0.383688	    0.060349	    0.042569	    0.102918	   -0.021387	   -0.015691	   -0.037078	    0.003082	   -0.002877	    0.000204	   -0.157970	   -0.082894	   -0.240864	   -0.072927	    0.010327	   -0.062600	   -0.175511	   -0.018050	   -0.193561	   -0.186660	   -0.102144	   -0.288804	    0.004588	   -0.018185	   -0.013597	   -0.004731	    0.006869	    0.002137	    0.001128	    0.014924	    0.016053	   -0.011363	   -0.027699	   -0.039062	    0.048153	    0.076383	    0.124536	    0.140354	    0.156262	    0.296616	   -0.019164	    0.013138	   -0.006027	   -0.048831	   -0.036388	   -0.085219	   -0.007020	    0.000183	   -0.006837
     1.425	0	0	    0	    0.057192	    0.067448	    0.124640	   -0.092156	    0.004605	   -0.087551	   -0.033415	    0.126424	    0.093009	    0.064697	    0.266300	    0.330997	   -0.247361	   -0.023710	   -0.271071	   -0.301250	   -0.082229	   -0.383479	    0.062051	    0.035138	    0.097189	   -0.019880	   -0.016891	   -0.036771	    0.001553	   -0.003290	   -0.001737	   -0.162329	   -0.083176	   -0.245505	   -0.075303	    0.010080	   -0.065222	   -0.175592	   -0.019315	   -0.194907	   -0.191587	   -0.102612	   -0.294199	    0.005118	   -0.022431	   -0.017312	   -0.002821	    0.002781	   -0.000040	    0.000358	    0.014350	    0.014708	   -0.015368	   -0.028812	   -0.044180	    0.041737	    0.075152	    0.116889	    0.133599	    0.155275	    0.288873	   -0.025881	    0.012590	   -0.013292	   -0.053796	   -0.036705	   -0.090500	   -0.004012	   -0.003048	   -0.007060
     1.500	0	0	    0	    0.062804	    0.067972	    0.130775	   -0.086453	    0.003924	   -0.082529	   -0.032627	    0.125216	    0.092590	    0.067447	    0.263777	    0.331224	   -0.245162	   -0.020588	   -0.265750	   -0.297201	   -0.077375	   -0.374576	    0.070624	    0.037937	    0.108561	   -0.014904	   -0.015469	   -0.030373	    0.005608	   -0.004496	    0.001112	   -0.155389	   -0.083077	   -0.238466	   -0.070882	    0.008409	   -0.062474	   -0.167371	   -0.018392	   -0.185763	   -0.182623	   -0.104229	   -0.286852	    0.017442	   -0.024261	   -0.006820	    0.000945	    0.004013	    0.004958	    0.002409	    0.013128	    0.015538	   -0.010090	   -0.030629	   -0.040719	    0.053706	    0.074107	    0.127813	    0.145048	    0.150518	    0.295566	   -0.022828	    0.008462	   -0.014366	   -0.046350	   -0.039133	   -0.085483	    0.001148	   -0.004521	   -0.003373
     1.575	0	0	    0	    0.063172	    0.068266	    0.131439	   -0.082489	    0.007936	   -0.074553	   -0.029745	    0.126336	    0.096591	    0.068584	    0.264052	    0.332636	   -0.240462	   -0.020363	   -0.260824	   -0.292404	   -0.073426	   -0.365830	    0.071824	    0.040151	    0.111975	   -0.013253	   -0.015083	   -0.028336	    0.011613	   -0.002231	    0.009382	   -0.146871	   -0.077179	   -0.224050	   -0.065890	    0.011543	   -0.054347	   -0.162579	   -0.016542	   -0.179121	   -0.170874	   -0.095925	   -0.266799	    0.016969	   -0.018427	   -0.001458	    0.000283	    0.006940	    0.007223	    0.005296	    0.014913	    0.020210	    0.001661	   -0.025127	   -0.023466	    0.063632	    0.081354	    0.144986	    0.157594	    0.160931	    0.318525	   -0.002237	    0.016597	    0.014360	   -0.035592	   -0.033209	   -0.068801	   -0.001330	   -0.001012	   -0.002342
     1.650	0	0	    0	    0.062813	    0.068463	    0.131277	   -0.081580	    0.009577	   -0.072002	   -0.028898	    0.127428	    0.098530	    0.071392	    0.261061	    0.332454	   -0.239760	   -0.017408	   -0.257168	   -0.285801	   -0.068844	   -0.354644	    0.065709	    0.044375	    0.110084	   -0.014502	   -0.014655	   -0.029157	    0.012180	   -0.000710	    0.011471	   -0.145690	   -0.073008	   -0.218699	   -0.063449	    0.011860	   -0.051589	   -0.162904	   -0.014978	   -0.177882	   -0.165681	   -0.092811	   -0.258491	    0.016916	   -0.016810	    0.000106	    0.004185	    0.002320	    0.006506	    0.005471	    0.015402	    0.020873	    0.005089	   -0.023336	   -0.018247	    0.064995	    0.081954	    0.146949	    0.159826	    0.161362	    0.321189	   -0.002286	    0.024018	    0.021732	   -0.035258	   -0.028735	   -0.063993	    0.002902	   -0.006470	   -0.003567
     1.725	0	0	    0	    0.062913	    0.067773	    0.130686	   -0.082303	    0.010076	   -0.072228	   -0.029029	    0.128128	    0.099099	    0.070130	    0.262337	    0.332467	   -0.240572	   -0.014063	   -0.254635	   -0.285339	   -0.066985	   -0.352323	    0.069842	    0.038250	    0.108093	   -0.014852	   -0.014683	   -0.029535	    0.012013	   -0.000821	    0.011192	   -0.146607	   -0.072216	   -0.218823	   -0.064122	    0.012672	   -0.051450	   -0.163553	   -0.013843	   -0.177396	   -0.167163	   -0.090423	   -0.257586	    0.015177	   -0.018511	   -0.003334	    0.001871	    0.005217	    0.007088	    0.005357	    0.015302	    0.020659	    0.004655	   -0.023799	   -0.019144	    0.059513	    0.084270	    0.143783	    0.154631	    0.163441	    0.318073	   -0.001377	    0.020792	    0.019415	   -0.035269	   -0.029765	   -0.065034	    0.000389	   -0.004500	   -0.004111
     1.800	0	0	    0	    0.062024	    0.067890	    0.129913	   -0.081990	    0.010248	   -0.071742	   -0.028537	    0.128252	    0.099715	    0.071309	    0.260600	    0.331909	   -0.235660	   -0.012598	   -0.248258	   -0.280524	   -0.067791	   -0.348315	    0.069434	    0.039719	    0.109153	   -0.014868	   -0.014784	   -0.029652	    0.012676	   -0.001252	    0.011424	   -0.145728	   -0.071515	   -0.217244	   -0.062984	    0.012740	   -0.050244	   -0.161141	   -0.013045	   -0.174187	   -0.166513	   -0.090850	   -0.257363	    0.015119	   -0.017382	   -0.002263	   -0.000027	    0.006865	    0.006838	    0.005596	    0.015313	    0.020909	    0.004578	   -0.023291	   -0.018713	    0.058737	    0.085364	    0.144101	    0.153218	    0.164704	    0.317922	   -0.005179	    0.025042	    0.019863	   -0.035447	   -0.029868	   -0.065315	   -0.001792	   -0.003611	   -0.005403
