 [File Information]      		 [Data Line]	36
Measured Date	2024/05/28 095658
ID		Version	11.0
Name	oceane_12	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     881
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   66.00	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.021048	   -0.002145	    0.018904	    0.016166	    0.006447	    0.022613	    0.050196	    0.044091	    0.094286	    0.117438	    0.081455	    0.198893	    0.120712	    0.087583	    0.208295	    0.089412	    0.090111	    0.179523	    0.045354	    0.063072	    0.108426	    0.016928	    0.034753	    0.051682	   -0.022561	   -0.045094	   -0.067655	   -0.007958	   -0.030391	   -0.038348	    0.038329	    0.021658	    0.059987	    0.081272	    0.023869	    0.105141	    0.044187	    0.047947	    0.092134	    0.026729	    0.019709	    0.046438	    0.013090	   -0.012682	    0.000408	    0.020036	    0.054935	    0.074970	    0.011029	   -0.018672	   -0.007644	   -0.008723	   -0.022264	   -0.030987	    0.027514	    0.022355	    0.049869	    0.019037	   -0.006531	    0.012506	   -0.005889	   -0.009558	   -0.015447	    0.068869	    0.117652	    0.186521
     0.750	0	0	    0	    0.013457	    0.001557	    0.015015	    0.015820	    0.008733	    0.024553	    0.046984	    0.041921	    0.088906	    0.113699	    0.079484	    0.193183	    0.117899	    0.086615	    0.204513	    0.090726	    0.089895	    0.180621	    0.039124	    0.062236	    0.101360	    0.013376	    0.035838	    0.049215	   -0.025147	   -0.040482	   -0.065629	   -0.009603	   -0.027890	   -0.037492	    0.036436	    0.022010	    0.058447	    0.079185	    0.024461	    0.103646	    0.043310	    0.048871	    0.092180	    0.022641	    0.026226	    0.048867	    0.012125	   -0.016115	   -0.003991	    0.015954	    0.056139	    0.072094	    0.008099	   -0.019098	   -0.010999	   -0.012793	   -0.021948	   -0.034741	    0.023578	    0.021042	    0.044620	    0.017018	   -0.006066	    0.010952	   -0.007887	   -0.009331	   -0.017218	    0.069630	    0.118313	    0.187943
     0.825	0	0	    0	    0.007225	    0.002316	    0.009541	    0.015986	    0.009318	    0.025303	    0.040307	    0.043601	    0.083908	    0.106910	    0.079215	    0.186125	    0.111341	    0.085618	    0.196959	    0.084422	    0.090316	    0.174738	    0.035947	    0.053283	    0.089230	    0.007484	    0.038349	    0.045833	   -0.021478	   -0.042946	   -0.064424	   -0.010904	   -0.026833	   -0.037737	    0.034476	    0.022024	    0.056500	    0.078193	    0.024598	    0.102791	    0.042118	    0.046471	    0.088589	    0.022182	    0.017936	    0.040118	    0.008008	   -0.018907	   -0.010899	    0.014958	    0.052026	    0.066984	    0.004462	   -0.018909	   -0.014447	   -0.017732	   -0.022802	   -0.040534	    0.017301	    0.019565	    0.036865	    0.014013	   -0.004961	    0.009052	   -0.006683	   -0.010798	   -0.017481	    0.062178	    0.115713	    0.177892
     0.900	0	0	    0	   -0.000049	    0.007693	    0.007644	    0.020520	    0.010971	    0.031491	    0.046987	    0.039396	    0.086383	    0.104374	    0.074958	    0.179331	    0.110204	    0.080955	    0.191159	    0.085260	    0.086389	    0.171649	    0.036023	    0.046936	    0.082960	    0.011336	    0.035034	    0.046370	   -0.018670	   -0.041259	   -0.059929	   -0.008279	   -0.026900	   -0.035179	    0.037815	    0.022092	    0.059907	    0.077462	    0.025037	    0.102499	    0.043972	    0.043389	    0.087362	    0.025025	    0.012409	    0.037434	    0.008726	   -0.013637	   -0.004911	    0.015542	    0.050937	    0.066479	    0.008262	   -0.019861	   -0.011599	   -0.012660	   -0.023012	   -0.035673	    0.019188	    0.018695	    0.037882	    0.018577	   -0.006127	    0.012450	   -0.003110	   -0.010058	   -0.013168	    0.060599	    0.123274	    0.183872
     0.975	0	0	    0	    0.014963	   -0.010042	    0.004921	    0.026019	    0.014979	    0.040998	    0.041074	    0.042944	    0.084018	    0.102806	    0.075520	    0.178326	    0.107956	    0.079755	    0.187711	    0.079106	    0.083323	    0.162429	    0.021094	    0.046015	    0.067109	    0.017215	    0.028904	    0.046119	   -0.011525	   -0.040803	   -0.052328	   -0.005993	   -0.023686	   -0.029679	    0.038746	    0.022956	    0.061702	    0.080077	    0.027269	    0.107346	    0.045916	    0.044719	    0.090636	    0.020615	    0.013088	    0.033703	    0.017080	   -0.023211	   -0.006131	    0.014606	    0.046824	    0.061430	    0.009492	   -0.018123	   -0.008632	   -0.008819	   -0.020924	   -0.029743	    0.015780	    0.018035	    0.033815	    0.020480	   -0.002108	    0.018372	    0.000023	   -0.008975	   -0.008952	    0.069995	    0.110369	    0.180364
     1.050	0	0	    0	    0.010760	   -0.011062	   -0.000301	    0.026211	    0.018531	    0.044742	    0.038187	    0.039219	    0.077407	    0.094219	    0.072967	    0.167186	    0.096131	    0.075508	    0.171639	    0.071856	    0.072406	    0.144263	    0.021882	    0.022387	    0.044270	    0.017870	    0.027288	    0.045159	   -0.007048	   -0.036202	   -0.043250	   -0.006814	   -0.021359	   -0.028172	    0.038723	    0.023199	    0.061921	    0.075149	    0.031934	    0.107083	    0.045526	    0.043716	    0.089242	    0.011672	    0.007097	    0.018769	    0.015582	   -0.026668	   -0.011087	    0.016697	    0.042584	    0.059281	    0.010565	   -0.019376	   -0.008811	   -0.006957	   -0.018418	   -0.025375	    0.015162	    0.015417	    0.030579	    0.021326	   -0.000868	    0.020458	   -0.000753	   -0.009180	   -0.009933	    0.070031	    0.108841	    0.178872
     1.125	0	0	    0	    0.013867	   -0.010572	    0.003295	    0.027251	    0.017618	    0.044869	    0.034550	    0.040434	    0.074984	    0.091788	    0.070826	    0.162614	    0.093139	    0.072024	    0.165163	    0.071866	    0.064787	    0.136652	    0.020935	    0.013218	    0.034153	    0.016675	    0.028556	    0.045231	   -0.003827	   -0.036130	   -0.039957	   -0.005956	   -0.021970	   -0.027926	    0.037412	    0.023971	    0.061383	    0.073653	    0.032121	    0.105774	    0.044329	    0.043344	    0.087673	    0.011836	    0.004435	    0.016271	    0.021748	   -0.032431	   -0.010683	    0.017454	    0.041318	    0.058772	    0.010364	   -0.019285	   -0.008921	   -0.006703	   -0.017818	   -0.024520	    0.013018	    0.015516	    0.028534	    0.020933	   -0.000006	    0.020927	    0.000278	   -0.008682	   -0.008404	    0.073885	    0.100229	    0.174114
     1.200	0	0	    0	   -0.000267	   -0.009012	   -0.009279	    0.023857	    0.018626	    0.042482	    0.029736	    0.038789	    0.068524	    0.084640	    0.070547	    0.155187	    0.086033	    0.073282	    0.159315	    0.062199	    0.063997	    0.126196	    0.002647	    0.014764	    0.017411	    0.011302	    0.030421	    0.041723	   -0.002680	   -0.034901	   -0.037580	   -0.008862	   -0.021248	   -0.030110	    0.035087	    0.023734	    0.058820	    0.070221	    0.032970	    0.103191	    0.041044	    0.042443	    0.083487	    0.011677	    0.001984	    0.013661	    0.016663	   -0.029926	   -0.013263	    0.017761	    0.039719	    0.057481	    0.010005	   -0.020179	   -0.010175	   -0.008311	   -0.017546	   -0.025857	    0.010839	    0.014826	    0.025665	    0.018074	   -0.000149	    0.017925	    0.002871	   -0.010255	   -0.007384	    0.060887	    0.095328	    0.156214
     1.275	0	0	    0	   -0.002706	   -0.010873	   -0.013579	    0.022094	    0.019429	    0.041523	    0.025491	    0.037637	    0.063129	    0.079614	    0.069851	    0.149464	    0.080409	    0.068675	    0.149083	    0.057980	    0.055283	    0.113263	    0.002234	   -0.003641	   -0.001407	    0.009548	    0.031103	    0.040651	    0.001974	   -0.029570	   -0.027596	   -0.011594	   -0.019755	   -0.031350	    0.033077	    0.023680	    0.056757	    0.068678	    0.033199	    0.101877	    0.037890	    0.040813	    0.078702	    0.011110	    0.006454	    0.017565	    0.014848	   -0.035205	   -0.020356	    0.021299	    0.039063	    0.060363	    0.009154	   -0.019205	   -0.010051	   -0.008553	   -0.017362	   -0.025914	    0.009682	    0.012825	    0.022507	    0.015483	    0.000780	    0.016264	    0.002963	   -0.006806	   -0.003843	    0.061981	    0.089417	    0.151398
     1.350	0	0	    0	    0.003841	   -0.015465	   -0.011625	    0.019703	    0.020842	    0.040545	    0.022265	    0.037155	    0.059420	    0.079509	    0.066768	    0.146276	    0.079482	    0.064651	    0.144133	    0.052569	    0.054948	    0.107517	   -0.004719	    0.002044	   -0.002675	    0.017610	    0.022719	    0.040330	    0.003205	   -0.025491	   -0.022287	   -0.014084	   -0.020592	   -0.034676	    0.032047	    0.023204	    0.055250	    0.066325	    0.032758	    0.099083	    0.034907	    0.039454	    0.074360	    0.009831	    0.006655	    0.016486	    0.015168	   -0.030417	   -0.015249	    0.020886	    0.041656	    0.062543	    0.008339	   -0.018513	   -0.010174	   -0.009335	   -0.016895	   -0.026230	    0.008401	    0.012823	    0.021224	    0.013664	    0.000477	    0.014141	    0.001505	   -0.005720	   -0.004215	    0.063024	    0.094096	    0.157120
     1.425	0	0	    0	   -0.007288	   -0.012398	   -0.019686	    0.018778	    0.020535	    0.039313	    0.018091	    0.037142	    0.055233	    0.074874	    0.068130	    0.143004	    0.077997	    0.065492	    0.143489	    0.049805	    0.054989	    0.104794	   -0.009023	    0.001039	   -0.007983	    0.012767	    0.027293	    0.040060	    0.002364	   -0.023615	   -0.021251	   -0.015172	   -0.021298	   -0.036470	    0.029649	    0.023720	    0.053370	    0.063983	    0.032920	    0.096903	    0.034261	    0.039439	    0.073699	    0.012060	    0.003117	    0.015177	    0.019409	   -0.038950	   -0.019541	    0.022341	    0.041589	    0.063930	    0.006687	   -0.017838	   -0.011150	   -0.009870	   -0.017098	   -0.026968	    0.005841	    0.012461	    0.018302	    0.011540	    0.000215	    0.011754	    0.001024	   -0.005378	   -0.004354	    0.063356	    0.089334	    0.152691
     1.500	0	0	    0	    0.004236	   -0.028785	   -0.024549	    0.015809	    0.022668	    0.038477	    0.013498	    0.036865	    0.050364	    0.075752	    0.065271	    0.141023	    0.077050	    0.064876	    0.141926	    0.045545	    0.052137	    0.097682	   -0.012388	    0.001389	   -0.010999	    0.014978	    0.026296	    0.041274	    0.005898	   -0.020794	   -0.014896	   -0.018171	   -0.019647	   -0.037818	    0.027841	    0.023548	    0.051389	    0.062168	    0.031717	    0.093885	    0.032016	    0.038791	    0.070807	    0.005440	    0.005702	    0.011142	    0.014764	   -0.038763	   -0.024000	    0.022553	    0.044774	    0.067328	    0.006590	   -0.015746	   -0.009157	   -0.011306	   -0.016370	   -0.027676	    0.004467	    0.012090	    0.016556	    0.010527	   -0.000809	    0.009718	    0.000111	   -0.005884	   -0.005773	    0.067097	    0.082054	    0.149151
     1.575	0	0	    0	   -0.012337	   -0.009629	   -0.021966	    0.015410	    0.021446	    0.036856	    0.010400	    0.036551	    0.046951	    0.072996	    0.066415	    0.139410	    0.073960	    0.066968	    0.140928	    0.046975	    0.049756	    0.096732	   -0.009245	   -0.002012	   -0.011257	    0.010932	    0.025525	    0.036457	    0.005493	   -0.018260	   -0.012766	   -0.019693	   -0.019354	   -0.039047	    0.026723	    0.024132	    0.050855	    0.060411	    0.031209	    0.091620	    0.030984	    0.038609	    0.069593	    0.010656	   -0.001014	    0.009642	    0.011423	   -0.033928	   -0.022505	    0.022722	    0.045308	    0.068029	    0.005185	   -0.015844	   -0.010659	   -0.011601	   -0.016011	   -0.027611	    0.002193	    0.012059	    0.014252	    0.009070	   -0.000756	    0.008314	   -0.001757	   -0.005967	   -0.007724	    0.059752	    0.089794	    0.149546
     1.650	0	0	    0	   -0.015423	   -0.010518	   -0.025940	    0.013637	    0.021861	    0.035498	    0.006592	    0.035838	    0.042429	    0.069278	    0.067360	    0.136638	    0.070881	    0.066038	    0.136919	    0.046134	    0.049572	    0.095706	   -0.014352	   -0.001232	   -0.015584	    0.008378	    0.024939	    0.033318	    0.003889	   -0.016294	   -0.012406	   -0.021461	   -0.019412	   -0.040873	    0.025453	    0.025052	    0.050505	    0.058448	    0.031201	    0.089650	    0.029341	    0.038484	    0.067825	    0.008756	    0.002361	    0.011116	    0.007149	   -0.030167	   -0.023018	    0.022174	    0.045117	    0.067292	    0.002635	   -0.014750	   -0.012114	   -0.013616	   -0.014152	   -0.027768	   -0.000658	    0.011372	    0.010714	    0.006831	   -0.000219	    0.006612	   -0.002755	   -0.005676	   -0.008431	    0.050456	    0.092429	    0.142886
     1.725	0	0	    0	   -0.011296	   -0.015142	   -0.026438	    0.010446	    0.023068	    0.033514	    0.002185	    0.034510	    0.036695	    0.063865	    0.066653	    0.130518	    0.068320	    0.064997	    0.133317	    0.042692	    0.051764	    0.094456	   -0.019320	   -0.001214	   -0.020534	    0.009718	    0.025790	    0.035509	    0.006102	   -0.015953	   -0.009850	   -0.023141	   -0.018913	   -0.042054	    0.022526	    0.025689	    0.048215	    0.056043	    0.031134	    0.087177	    0.028462	    0.038473	    0.066935	    0.007380	    0.005418	    0.012797	    0.020442	   -0.042756	   -0.022314	    0.020955	    0.046343	    0.067299	    0.000994	   -0.015170	   -0.014176	   -0.015085	   -0.014490	   -0.029575	   -0.002739	    0.010067	    0.007328	    0.005009	   -0.000258	    0.004751	   -0.003570	   -0.004493	   -0.008063	    0.059373	    0.084521	    0.143895
     1.800	0	0	    0	   -0.015468	   -0.018159	   -0.033627	    0.007279	    0.021286	    0.028565	    0.000482	    0.033173	    0.033655	    0.062536	    0.065170	    0.127706	    0.066204	    0.064210	    0.130414	    0.041443	    0.051539	    0.092981	   -0.010577	   -0.010440	   -0.021017	    0.006354	    0.026235	    0.032589	    0.005645	   -0.017592	   -0.011947	   -0.024714	   -0.018388	   -0.043102	    0.021735	    0.024560	    0.046295	    0.053794	    0.031530	    0.085324	    0.027325	    0.038583	    0.065907	    0.007074	    0.005540	    0.012615	    0.014820	   -0.037073	   -0.022253	    0.019581	    0.046556	    0.066137	   -0.000053	   -0.015332	   -0.015385	   -0.016653	   -0.014261	   -0.030915	   -0.005206	    0.009855	    0.004649	    0.002427	    0.000153	    0.002580	   -0.003108	   -0.004774	   -0.007882	    0.057244	    0.083082	    0.140326
     1.875	0	0	    0	   -0.013749	   -0.015610	   -0.029359	    0.006419	    0.021328	    0.027746	   -0.001424	    0.031930	    0.030506	    0.061198	    0.063074	    0.124272	    0.064671	    0.063692	    0.128363	    0.039562	    0.052696	    0.092259	   -0.019195	   -0.005032	   -0.024227	    0.005154	    0.026495	    0.031649	    0.003903	   -0.016310	   -0.012406	   -0.025178	   -0.019130	   -0.044308	    0.021523	    0.024293	    0.045816	    0.052250	    0.030971	    0.083220	    0.025265	    0.039295	    0.064560	    0.005202	    0.008131	    0.013333	    0.017575	   -0.037794	   -0.020220	    0.020755	    0.043551	    0.064306	   -0.000783	   -0.016344	   -0.017127	   -0.016004	   -0.015131	   -0.031135	   -0.005865	    0.008673	    0.002807	    0.000613	   -0.000305	    0.000309	   -0.003967	   -0.005152	   -0.009119	    0.062040	    0.083081	    0.145122
