 [File Information]      		 [Data Line]	36
Measured Date	2024/05/27 092803
ID		Version	11.0
Name	oceane_1	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     819
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   61.35	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.007466	   -0.009419	   -0.001953	   -0.006254	    0.001389	   -0.004866	   -0.014601	    0.011368	   -0.003233	   -0.004659	   -0.003996	   -0.008655	   -0.002178	   -0.006589	   -0.008768	   -0.021542	    0.013966	   -0.007576	   -0.022331	    0.007519	   -0.014812	   -0.010123	   -0.006072	   -0.016195	   -0.009936	   -0.001694	   -0.011629	   -0.008222	   -0.013030	   -0.021252	   -0.002385	   -0.001064	   -0.003449	   -0.007526	   -0.000873	   -0.008399	   -0.010366	   -0.004147	   -0.014512	   -0.023706	    0.004071	   -0.019635	   -0.069909	    0.020623	   -0.049286	   -0.011944	   -0.008766	   -0.020710	    0.000880	   -0.013107	   -0.012228	   -0.004143	   -0.004384	   -0.008527	   -0.003332	   -0.000435	   -0.003767	   -0.008529	   -0.002231	   -0.010760	   -0.012011	   -0.010345	   -0.022357	   -0.035909	   -0.002722	   -0.038632
     0.750	0	0	    0	    0.014499	   -0.009034	    0.005465	    0.004652	   -0.004233	    0.000418	    0.002642	   -0.001139	    0.001503	    0.000557	   -0.004904	   -0.004348	    0.006000	   -0.010919	   -0.004919	   -0.013529	    0.017668	    0.004139	   -0.004388	   -0.003163	   -0.007551	    0.011222	   -0.013849	   -0.002626	   -0.005756	   -0.000986	   -0.006742	   -0.010506	    0.008917	   -0.001589	    0.000512	   -0.000175	    0.000337	   -0.001046	   -0.004415	   -0.005461	   -0.001424	   -0.005127	   -0.006551	    0.002459	   -0.013437	   -0.010978	   -0.036400	   -0.059745	   -0.096145	    0.013877	    0.000195	    0.014072	   -0.001806	   -0.000781	   -0.002587	   -0.002119	    0.000296	   -0.001823	   -0.000556	    0.001490	    0.000934	    0.003085	    0.001124	    0.004209	    0.021507	   -0.000222	    0.021285	   -0.050116	   -0.057507	   -0.107623
     0.825	0	0	    0	    0.023198	    0.029308	    0.052506	    0.006331	    0.010373	    0.016703	    0.000805	    0.029849	    0.030654	    0.009636	    0.001080	    0.010716	    0.024995	    0.009079	    0.034074	   -0.031463	    0.080870	    0.049407	   -0.075001	    0.193729	    0.118727	    0.031131	    0.018653	    0.049784	    0.000825	    0.000333	    0.001158	   -0.063255	    0.158002	    0.094748	    0.003409	    0.000498	    0.003908	    0.004798	    0.003450	    0.008248	   -0.004798	    0.005473	    0.000675	    0.018984	    0.059144	    0.078128	   -0.048247	   -0.052024	   -0.100271	    0.045470	    0.038227	    0.083696	   -0.003735	    0.041850	    0.038115	    0.013153	    0.011491	    0.024644	    0.003646	    0.002800	    0.006445	    0.011129	    0.014639	    0.025768	    0.067492	    0.070752	    0.138245	    0.001558	    0.062400	    0.063958
     0.900	0	0	    0	    0.026592	   -0.021765	    0.004826	    0.006651	    0.000672	    0.007323	   -0.003767	    0.009425	    0.005659	    0.010626	   -0.012996	   -0.002370	    0.024900	   -0.041999	   -0.017098	   -0.033779	    0.031627	   -0.002151	   -0.046803	    0.044291	   -0.002512	    0.038152	    0.015148	    0.053300	   -0.000387	   -0.002574	   -0.002960	    0.001343	   -0.003489	   -0.002146	    0.002178	   -0.001340	    0.000838	    0.004632	   -0.006604	   -0.001972	    0.000209	   -0.013739	   -0.013529	    0.001399	    0.031188	    0.032587	   -0.095882	   -0.048907	   -0.144789	    0.035184	    0.048524	    0.083709	    0.011667	   -0.008439	    0.003228	   -0.000290	   -0.000437	   -0.000727	   -0.001252	    0.002506	    0.001253	    0.014998	    0.004889	    0.019887	    0.052356	    0.088552	    0.140908	   -0.103488	    0.014645	   -0.088843
     0.975	0	0	    0	    0.023810	    0.000079	    0.023889	    0.005903	    0.000234	    0.006137	   -0.002322	    0.008054	    0.005733	    0.007866	   -0.007502	    0.000364	    0.010618	   -0.017309	   -0.006691	   -0.016271	    0.022725	    0.006454	   -0.067220	    0.004370	   -0.062850	    0.022415	    0.027674	    0.050089	   -0.004832	    0.002023	   -0.002808	   -0.015373	    0.015097	   -0.000276	    0.003105	   -0.002002	    0.001103	    0.002057	   -0.000595	    0.001461	   -0.000863	   -0.010577	   -0.011440	   -0.010938	    0.021975	    0.011037	   -0.056901	   -0.076707	   -0.133608	    0.011823	    0.036151	    0.047974	   -0.009937	    0.014796	    0.004859	   -0.001503	   -0.001335	   -0.002838	   -0.002157	    0.001566	   -0.000591	    0.006386	    0.009834	    0.016220	    0.023011	    0.061419	    0.084430	   -0.092605	   -0.064052	   -0.156657
     1.050	0	0	    0	    0.029086	   -0.016276	    0.012810	    0.001354	    0.002317	    0.003671	   -0.006567	    0.010329	    0.003761	    0.009353	   -0.008714	    0.000639	    0.014964	   -0.018362	   -0.003398	   -0.018412	    0.027032	    0.008620	   -0.040949	    0.018727	   -0.022221	    0.011772	    0.014629	    0.026401	   -0.002287	   -0.000491	   -0.002778	   -0.035855	    0.037573	    0.001718	    0.000958	    0.000171	    0.001129	    0.001828	   -0.002968	   -0.001141	    0.006425	   -0.012811	   -0.006386	   -0.002441	    0.010415	    0.007974	   -0.013830	   -0.061563	   -0.075393	    0.010956	    0.007167	    0.018123	    0.010799	   -0.016732	   -0.005933	   -0.002932	    0.000059	   -0.002873	   -0.002538	    0.001761	   -0.000777	    0.003811	    0.000896	    0.004707	    0.006223	    0.020691	    0.026913	   -0.029724	   -0.051669	   -0.081394
     1.125	0	0	    0	    0.010077	   -0.004297	    0.005780	    0.002162	   -0.000920	    0.001241	    0.000147	    0.005414	    0.005562	    0.010114	   -0.008111	    0.002003	    0.012993	   -0.011958	    0.001035	   -0.006648	    0.018149	    0.011501	   -0.009129	    0.021819	    0.012690	    0.013320	   -0.003788	    0.009532	    0.000687	   -0.002087	   -0.001401	   -0.018062	    0.019688	    0.001626	    0.001375	   -0.000837	    0.000538	    0.001127	   -0.001431	   -0.000304	    0.003584	   -0.004158	   -0.000574	   -0.004275	    0.001523	   -0.002752	   -0.013892	   -0.023651	   -0.037543	    0.002087	    0.004511	    0.006598	    0.003720	   -0.009087	   -0.005367	   -0.000172	   -0.002129	   -0.002301	   -0.001614	    0.000463	   -0.001151	   -0.000595	    0.001526	    0.000931	   -0.000371	    0.009243	    0.008872	   -0.004789	   -0.011357	   -0.016146
     1.200	0	0	    0	    0.017095	   -0.012251	    0.004844	    0.003652	   -0.004557	   -0.000905	   -0.006227	    0.003915	   -0.002312	    0.005553	   -0.006576	   -0.001022	    0.011725	   -0.011383	    0.000342	   -0.013625	    0.018603	    0.004978	   -0.005071	    0.006317	    0.001246	    0.008797	   -0.005422	    0.003376	   -0.003223	    0.000157	   -0.003067	   -0.026366	    0.012930	   -0.013436	   -0.001247	   -0.000393	   -0.001640	   -0.000022	   -0.001811	   -0.001833	    0.001120	   -0.004083	   -0.002963	   -0.016519	    0.010525	   -0.005994	   -0.037865	    0.017389	   -0.020475	   -0.002544	   -0.000100	   -0.002644	    0.001459	   -0.008077	   -0.006618	   -0.003912	   -0.003120	   -0.007032	   -0.001758	   -0.000078	   -0.001836	   -0.001759	    0.000406	   -0.001353	   -0.004407	    0.001176	   -0.003232	   -0.020335	    0.001961	   -0.018374
     1.275	0	0	    0	    0.015977	   -0.023549	   -0.007573	   -0.003387	   -0.000401	   -0.003788	   -0.008222	    0.004715	   -0.003507	    0.004893	   -0.008624	   -0.003731	    0.010252	   -0.016297	   -0.006045	   -0.021931	    0.019249	   -0.002682	   -0.028164	    0.026616	   -0.001548	    0.007563	   -0.008849	   -0.001285	   -0.002681	   -0.001942	   -0.004623	   -0.027387	    0.017337	   -0.010049	   -0.001369	   -0.000904	   -0.002273	   -0.001802	   -0.001881	   -0.003683	   -0.001969	   -0.004266	   -0.006235	   -0.016197	   -0.001466	   -0.017663	   -0.028274	   -0.050171	   -0.078445	    0.000253	   -0.005587	   -0.005334	    0.000418	   -0.007628	   -0.007211	   -0.002822	   -0.002453	   -0.005275	   -0.002842	    0.000978	   -0.001864	   -0.002500	   -0.000333	   -0.002833	    0.001290	   -0.007743	   -0.006452	   -0.072059	   -0.013897	   -0.085957
     1.350	0	0	    0	    0.005345	   -0.003392	    0.001953	   -0.002622	   -0.000708	   -0.003330	   -0.013569	    0.014334	    0.000765	    0.001696	   -0.005683	   -0.003987	    0.003763	   -0.004152	   -0.000389	   -0.026366	    0.035313	    0.008947	   -0.043702	    0.035453	   -0.008249	    0.012105	   -0.007867	    0.004238	   -0.007858	   -0.000704	   -0.008562	   -0.027182	    0.020723	   -0.006459	   -0.001030	   -0.001388	   -0.002418	   -0.002459	   -0.001059	   -0.003518	   -0.004961	   -0.002508	   -0.007469	    0.000283	    0.006588	    0.006871	   -0.043526	   -0.053011	   -0.096537	    0.012843	    0.000466	    0.013309	    0.002238	   -0.006383	   -0.004145	   -0.001847	   -0.000927	   -0.002774	   -0.001998	    0.001074	   -0.000924	    0.001430	    0.002118	    0.003549	    0.020568	    0.011001	    0.031569	   -0.071401	   -0.056147	   -0.127548
     1.425	0	0	    0	    0.010077	   -0.004297	    0.005780	   -0.003103	    0.000363	   -0.002740	   -0.017439	    0.017474	    0.000035	    0.002963	   -0.007286	   -0.004323	    0.008572	   -0.011919	   -0.003348	   -0.049063	    0.040359	   -0.008704	   -0.053152	    0.059937	    0.006785	    0.025625	    0.007538	    0.033163	   -0.010182	   -0.004266	   -0.014448	   -0.036751	    0.019804	   -0.016947	   -0.001748	   -0.001273	   -0.003022	   -0.001330	   -0.002065	   -0.003395	   -0.013143	   -0.008000	   -0.021142	    0.005553	    0.033358	    0.038911	   -0.055586	   -0.064354	   -0.119940	    0.031012	    0.032556	    0.063568	    0.006959	   -0.015028	   -0.008069	   -0.003514	   -0.004359	   -0.007873	   -0.004639	    0.001384	   -0.003256	    0.004411	    0.006344	    0.010755	    0.058540	    0.057128	    0.115668	   -0.039200	    0.013833	   -0.025366
     1.500	0	0	    0	    0.014757	   -0.005939	    0.008818	   -0.006569	    0.004412	   -0.002158	   -0.014839	    0.010400	   -0.004439	    0.004619	   -0.010702	   -0.006083	    0.010471	   -0.022062	   -0.011591	   -0.047882	    0.036574	   -0.011307	   -0.097249	    0.082390	   -0.014860	    0.029100	    0.024668	    0.053768	   -0.010606	   -0.003992	   -0.014598	   -0.052634	    0.038040	   -0.014595	   -0.001854	   -0.001635	   -0.003489	   -0.003047	   -0.001803	   -0.004851	   -0.008763	   -0.017575	   -0.026339	   -0.020071	    0.045654	    0.025583	   -0.085711	   -0.063579	   -0.149290	    0.026909	    0.042902	    0.069811	    0.003666	   -0.010337	   -0.006671	   -0.006911	   -0.003285	   -0.010196	   -0.006645	    0.002333	   -0.004311	    0.003506	    0.006140	    0.009645	    0.035193	    0.086075	    0.121268	   -0.116261	   -0.005465	   -0.121726
     1.575	0	0	    0	    0.017003	   -0.013906	    0.003097	   -0.004686	   -0.003182	   -0.007868	   -0.006898	    0.002632	   -0.004266	    0.001915	   -0.005957	   -0.004042	    0.008887	   -0.022794	   -0.013908	   -0.031944	    0.029314	   -0.002630	   -0.080459	    0.007871	   -0.072587	    0.015904	    0.030158	    0.046062	   -0.011257	   -0.005875	   -0.017131	   -0.021155	    0.010669	   -0.010486	   -0.003074	   -0.000736	   -0.003810	   -0.003149	   -0.003365	   -0.006514	   -0.004594	   -0.018965	   -0.023559	   -0.021477	    0.015403	   -0.006074	   -0.054021	   -0.075708	   -0.129729	    0.001921	    0.030425	    0.032346	   -0.003063	   -0.007139	   -0.010202	   -0.011982	    0.001429	   -0.010553	   -0.008690	    0.002259	   -0.006431	   -0.002588	    0.006315	    0.003727	   -0.002816	    0.061826	    0.059010	   -0.126676	   -0.074922	   -0.201599
     1.650	0	0	    0	    0.013999	   -0.016032	   -0.002033	   -0.003212	   -0.006763	   -0.009976	   -0.005306	    0.000656	   -0.004650	    0.002569	   -0.008987	   -0.006418	    0.008377	   -0.023807	   -0.015430	   -0.024031	    0.020258	   -0.003773	   -0.028859	   -0.002548	   -0.031407	   -0.000875	    0.006415	    0.005540	   -0.014595	   -0.005150	   -0.019745	   -0.014774	    0.000783	   -0.013991	   -0.003363	   -0.001555	   -0.004918	   -0.005039	   -0.003591	   -0.008631	   -0.008081	   -0.011781	   -0.019863	   -0.019728	    0.007053	   -0.012675	   -0.025007	   -0.065028	   -0.090035	   -0.009592	    0.005398	   -0.004194	   -0.009980	   -0.001575	   -0.011555	   -0.008149	   -0.002523	   -0.010672	   -0.008038	    0.000271	   -0.007767	   -0.008073	    0.001168	   -0.006905	   -0.016023	    0.014629	   -0.001394	   -0.058093	   -0.069389	   -0.127481
     1.725	0	0	    0	    0.000930	    0.000554	    0.001484	   -0.005307	    0.000862	   -0.004445	   -0.010690	    0.010750	    0.000060	   -0.000500	   -0.005103	   -0.005603	    0.001279	   -0.010921	   -0.009643	   -0.016862	    0.016148	   -0.000714	   -0.045057	    0.049002	    0.003946	   -0.000492	    0.000719	    0.000227	   -0.008086	   -0.004395	   -0.012481	   -0.043679	    0.047170	    0.003491	   -0.000386	   -0.001519	   -0.001905	   -0.007053	   -0.003141	   -0.010194	   -0.002220	   -0.012837	   -0.015057	   -0.019305	    0.006044	   -0.013261	   -0.012300	   -0.018833	   -0.031132	   -0.003118	   -0.001341	   -0.004459	    0.000413	   -0.008117	   -0.007704	   -0.000877	   -0.002136	   -0.003013	   -0.004089	   -0.000048	   -0.004137	   -0.006235	   -0.000803	   -0.007038	   -0.006222	    0.004955	   -0.001266	   -0.011170	   -0.019164	   -0.030334
     1.800	0	0	    0	   -0.000180	   -0.006446	   -0.006626	    0.002193	   -0.004065	   -0.001872	    0.002805	   -0.000918	    0.001886	    0.004328	   -0.006583	   -0.002254	    0.005548	   -0.014748	   -0.009201	    0.000679	   -0.001660	   -0.000981	    0.013952	   -0.014062	   -0.000110	    0.004520	    0.003155	    0.007675	    0.002415	   -0.007390	   -0.004975	    0.006785	   -0.018171	   -0.011386	    0.000759	   -0.001452	   -0.000693	   -0.002792	   -0.003373	   -0.006165	    0.004135	   -0.010329	   -0.006193	   -0.007541	    0.008928	    0.001388	    0.000295	    0.006971	    0.007267	    0.005605	   -0.003671	    0.001935	    0.010267	   -0.019225	   -0.008957	    0.002813	   -0.003869	   -0.001056	   -0.003052	    0.000945	   -0.002106	   -0.000858	   -0.000073	   -0.000931	   -0.001037	    0.001710	    0.000673	   -0.001432	    0.004345	    0.002913
