         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
Time(sec)	Task	Mark	Count	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb
     0.675	0	0	    0	   -0.001457	   -0.001451	   -0.002908	   -0.005416	    0.005437	    0.000021	   -0.004990	    0.005392	    0.000403	    0.000821	   -0.005702	   -0.004881	   -0.001521	    0.010062	    0.008541	   -0.004861	    0.004451	   -0.000410	   -0.019566	    0.055646	    0.036081	   -0.000301	   -0.004194	   -0.004496	    0.002973	   -0.003637	   -0.000664	   -0.026091	    0.043090	    0.016999	    0.000406	   -0.001464	   -0.001058	   -0.001650	    0.000435	   -0.001215	   -0.004272	    0.005162	    0.000891	   -0.008346	   -0.003658	   -0.012004	   -0.000352	    0.019464	    0.019112	   -0.000092	   -0.007260	   -0.007352	    0.005420	    0.000637	    0.006057	    0.007977	   -0.000991	    0.006986	    0.001584	   -0.000634	    0.000950	   -0.003098	    0.000951	   -0.002147	   -0.000493	   -0.008192	   -0.008684	   -0.004125	    0.046000	    0.041875
     0.750	0	0	    0	   -0.017096	    0.011746	   -0.005350	   -0.004144	    0.003853	   -0.000292	   -0.005493	    0.009734	    0.004241	   -0.001259	    0.002443	    0.001184	   -0.010379	    0.014755	    0.004377	   -0.006752	    0.006802	    0.000050	   -0.034872	    0.047931	    0.013059	   -0.008244	    0.007152	   -0.001092	    0.003316	   -0.000366	    0.002950	   -0.019356	    0.029094	    0.009738	    0.002070	   -0.000285	    0.001785	   -0.001248	    0.002303	    0.001055	   -0.000392	    0.002281	    0.001889	    0.017570	   -0.001108	    0.016462	   -0.022332	    0.021810	   -0.000522	    0.008116	   -0.004800	    0.003316	    0.001793	    0.006534	    0.008327	    0.004887	    0.000498	    0.005385	    0.003228	    0.000607	    0.003834	    0.002916	    0.002566	    0.005482	    0.023579	    0.000743	    0.024322	   -0.025221	   -0.002724	   -0.027945
     0.825	0	0	    0	   -0.007940	    0.003437	   -0.004503	   -0.001649	    0.002268	    0.000619	   -0.002650	    0.004950	    0.002300	    0.004486	   -0.000544	    0.003942	   -0.000910	    0.003312	    0.002402	   -0.016302	    0.014712	   -0.001590	   -0.002582	    0.021682	    0.019100	    0.009652	   -0.003596	    0.006056	    0.004976	   -0.000629	    0.004348	   -0.007549	    0.008559	    0.001011	    0.003210	    0.000741	    0.003951	    0.001549	   -0.001023	    0.000525	   -0.002291	    0.000364	   -0.001927	    0.024890	    0.030865	    0.055755	   -0.018885	    0.012295	   -0.006589	    0.027527	    0.000425	    0.027953	    0.001608	    0.006353	    0.007962	    0.005561	   -0.001119	    0.004442	    0.003507	    0.001583	    0.005090	    0.006457	    0.004195	    0.010651	    0.052817	    0.023074	    0.075891	   -0.012372	    0.031825	    0.019453
     0.900	0	0	    0	    0.007176	   -0.002422	    0.004753	   -0.000737	    0.005287	    0.004550	   -0.009890	    0.012320	    0.002431	    0.007761	   -0.002532	    0.005229	    0.002275	   -0.005029	   -0.002754	   -0.026951	    0.017741	   -0.009210	   -0.024226	    0.077720	    0.053494	    0.033185	   -0.000602	    0.032582	    0.003802	    0.001865	    0.005667	   -0.025473	    0.039987	    0.014514	    0.003934	    0.001437	    0.005371	    0.002776	   -0.001225	    0.001551	   -0.004988	   -0.000128	   -0.005116	    0.038726	    0.042365	    0.081091	   -0.019654	    0.032681	    0.013027	    0.037455	    0.027290	    0.064744	    0.002078	    0.009236	    0.011314	    0.005561	   -0.000300	    0.005261	    0.003328	    0.002848	    0.006176	    0.008475	    0.006474	    0.014950	    0.067415	    0.061758	    0.129173	   -0.014120	    0.071767	    0.057647
     0.975	0	0	    0	    0.012640	    0.000832	    0.013473	    0.003948	    0.002571	    0.006519	    0.007848	   -0.002296	    0.005552	    0.009104	   -0.002290	    0.006813	    0.001902	   -0.004028	   -0.002126	   -0.025424	    0.016615	   -0.008809	   -0.007258	    0.056721	    0.049464	    0.035618	    0.018513	    0.054130	    0.005661	   -0.000010	    0.005651	   -0.015815	    0.025509	    0.009693	    0.003751	    0.002119	    0.005870	    0.003614	   -0.000926	    0.002688	   -0.002579	   -0.003917	   -0.006496	    0.023599	    0.047164	    0.070762	   -0.030317	    0.022024	   -0.008293	    0.031002	    0.036066	    0.067068	   -0.006075	    0.021332	    0.015257	    0.007694	   -0.001420	    0.006274	    0.003932	    0.002768	    0.006700	    0.011089	    0.006406	    0.017495	    0.047872	    0.072711	    0.120583	   -0.057117	    0.038869	   -0.018248
     1.050	0	0	    0	    0.022386	   -0.003765	    0.018620	    0.007197	   -0.000802	    0.006394	    0.008840	   -0.001437	    0.007403	    0.014517	   -0.004356	    0.010162	    0.005046	   -0.008019	   -0.002973	   -0.011242	    0.004443	   -0.006800	   -0.002319	    0.028118	    0.025799	    0.034903	    0.027233	    0.062136	    0.003296	    0.000900	    0.004196	   -0.003500	    0.010167	    0.006667	    0.005150	    0.000859	    0.006009	    0.004095	   -0.001115	    0.002980	    0.000163	   -0.004270	   -0.004107	    0.030967	    0.033292	    0.064259	   -0.025748	    0.016541	   -0.009207	    0.031950	    0.026759	    0.058710	    0.003593	    0.007800	    0.011393	    0.010318	   -0.006227	    0.004091	    0.003434	    0.002131	    0.005565	    0.012179	    0.005840	    0.018018	    0.043523	    0.055961	    0.099485	   -0.068744	   -0.003406	   -0.072150
     1.125	0	0	    0	    0.010494	    0.003547	    0.014041	   -0.000459	    0.003848	    0.003389	    0.002783	    0.005259	    0.008042	    0.011780	   -0.003284	    0.008496	    0.005649	   -0.008750	   -0.003102	   -0.006370	    0.009546	    0.003176	   -0.034212	    0.057734	    0.023522	    0.026667	    0.022901	    0.049568	    0.003565	   -0.001462	    0.002103	   -0.004902	    0.012175	    0.007273	    0.003546	    0.000880	    0.004426	    0.004243	   -0.000683	    0.003561	    0.002209	   -0.002264	   -0.000055	    0.002365	    0.051600	    0.053965	   -0.032215	    0.031841	   -0.000374	    0.023860	    0.016816	    0.040676	   -0.003465	    0.011885	    0.008420	    0.005453	   -0.002971	    0.002483	    0.002247	    0.001375	    0.003622	    0.007903	    0.005894	    0.013797	    0.025248	    0.048996	    0.074244	   -0.064002	   -0.016897	   -0.080899
     1.200	0	0	    0	   -0.000926	    0.018841	    0.017915	   -0.000634	    0.000789	    0.000156	    0.002851	   -0.001905	    0.000946	    0.007370	   -0.003334	    0.004035	    0.000833	    0.005943	    0.006776	    0.005970	   -0.000960	    0.005010	    0.004938	    0.009067	    0.014006	    0.012348	    0.014533	    0.026881	    0.001132	   -0.000707	    0.000425	    0.001727	    0.002690	    0.004417	    0.001984	    0.000666	    0.002650	    0.002962	    0.001571	    0.004533	    0.004877	    0.000844	    0.005721	    0.002741	    0.025087	    0.027829	   -0.008861	    0.037792	    0.028930	    0.010200	    0.008667	    0.018866	    0.001658	    0.002776	    0.004435	    0.002226	   -0.000892	    0.001333	    0.001297	    0.000489	    0.001786	    0.004062	    0.002835	    0.006897	    0.005216	    0.020504	    0.025720	   -0.042069	    0.013553	   -0.028516
     1.275	0	0	    0	    0.003402	    0.000707	    0.004109	   -0.001715	    0.001028	   -0.000687	    0.001718	   -0.002969	   -0.001251	    0.003292	   -0.001606	    0.001685	    0.007088	    0.002430	    0.009518	    0.004663	   -0.004188	    0.000475	    0.007837	    0.016423	    0.024260	    0.002472	    0.003188	    0.005660	    0.000791	   -0.003470	   -0.002679	   -0.010156	    0.021196	    0.011040	   -0.002288	    0.000441	   -0.001847	    0.003069	    0.001741	    0.004810	    0.002166	    0.002981	    0.005147	    0.001630	    0.002491	    0.004121	   -0.009797	    0.025828	    0.016031	    0.002133	   -0.003169	   -0.001036	    0.001648	    0.002292	    0.003940	    0.004110	   -0.001617	    0.002492	   -0.000187	   -0.000598	   -0.000785	   -0.000030	    0.002310	    0.002280	    0.000355	    0.001396	    0.001751	   -0.021636	    0.023361	    0.001724
     1.350	0	0	    0	    0.005149	   -0.002367	    0.002781	   -0.005980	    0.002633	   -0.003347	   -0.006814	    0.007260	    0.000445	   -0.000879	   -0.000374	   -0.001253	    0.001796	    0.008582	    0.010377	   -0.017298	    0.015221	   -0.002077	   -0.028554	    0.050479	    0.021925	   -0.003087	    0.003258	    0.000171	   -0.004270	   -0.001875	   -0.006145	   -0.016224	    0.029270	    0.013046	   -0.005747	   -0.000280	   -0.006027	    0.000238	    0.003127	    0.003366	   -0.004297	    0.010798	    0.006501	   -0.013530	    0.004792	   -0.008738	   -0.004017	    0.019271	    0.015254	   -0.007185	   -0.002465	   -0.009650	   -0.008661	    0.014390	    0.005729	   -0.002886	    0.003541	    0.000654	   -0.002894	   -0.000816	   -0.003711	   -0.002707	    0.001216	   -0.001492	   -0.004987	   -0.002281	   -0.007268	   -0.021755	    0.033420	    0.011664
