         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
Time(sec)	Task	Mark	Count	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb	    oxyHb   	  deoxyHb	  totalHb
     5.925	0	0	    0	    0.006701	    0.014881	    0.021582	   -0.027121	   -0.012640	   -0.039761	   -0.005523	   -0.008312	   -0.013834	   -0.000280	   -0.003719	   -0.003998	   -0.018206	   -0.017887	   -0.036094	   -0.036222	   -0.020253	   -0.056475	    0.065929	    0.026625	    0.092554	    0.064373	    0.061080	    0.125453	   -0.003551	   -0.002173	   -0.005724	    0.014921	    0.004955	    0.019876	    0.016846	    0.003202	    0.020048	    0.026785	    0.007601	    0.034386	   -0.011596	   -0.010290	   -0.021886	    0.031326	   -0.004747	    0.026579	    0.093394	    0.073402	    0.166796	    0.160993	    0.153834	    0.314827	   -0.015497	   -0.011462	   -0.026959	   -0.008672	   -0.011855	   -0.020527	   -0.040468	   -0.037325	   -0.077793	    0.010979	   -0.010819	    0.000161	   -0.014138	   -0.015139	   -0.029276	    0.145392	    0.090878	    0.236270
     6.000	0	0	    0	    0.005405	    0.015028	    0.020434	   -0.028918	   -0.012072	   -0.040990	   -0.006869	   -0.007940	   -0.014808	   -0.001679	   -0.003675	   -0.005354	   -0.019731	   -0.017710	   -0.037441	   -0.039108	   -0.019825	   -0.058933	    0.059400	    0.031794	    0.091195	    0.062970	    0.061271	    0.124241	   -0.003170	   -0.003504	   -0.006673	    0.012693	    0.005718	    0.018410	    0.015125	    0.002727	    0.017852	    0.024443	    0.007875	    0.032318	   -0.014029	   -0.011140	   -0.025169	    0.023077	    0.001921	    0.024998	    0.091048	    0.074629	    0.165677	    0.159469	    0.154241	    0.313710	   -0.015261	   -0.013717	   -0.028978	   -0.010771	   -0.012367	   -0.023138	   -0.043360	   -0.037923	   -0.081282	    0.007242	   -0.011156	   -0.003914	   -0.014930	   -0.016930	   -0.031861	    0.138224	    0.094454	    0.232678
     6.075	0	0	    0	    0.003972	    0.014107	    0.018079	   -0.030125	   -0.012255	   -0.042379	   -0.008265	   -0.007715	   -0.015980	   -0.002786	   -0.003829	   -0.006615	   -0.021431	   -0.017330	   -0.038761	   -0.041317	   -0.019616	   -0.060933	    0.055997	    0.033448	    0.089445	    0.061515	    0.061800	    0.123316	   -0.005211	   -0.003149	   -0.008360	    0.011774	    0.004608	    0.016382	    0.013552	    0.002400	    0.015951	    0.022251	    0.007471	    0.029722	   -0.017562	   -0.011553	   -0.029116	    0.023113	    0.002784	    0.025897	    0.095643	    0.069005	    0.164647	    0.159346	    0.153431	    0.312777	   -0.016846	   -0.014486	   -0.031332	   -0.012726	   -0.013489	   -0.026215	   -0.045531	   -0.038945	   -0.084476	    0.004970	   -0.013034	   -0.008064	   -0.018261	   -0.015891	   -0.034151	    0.144727	    0.090299	    0.235026
     6.150	0	0	    0	    0.002568	    0.014893	    0.017461	   -0.031536	   -0.011848	   -0.043383	   -0.009498	   -0.007513	   -0.017011	   -0.004509	   -0.003414	   -0.007923	   -0.023326	   -0.017319	   -0.040645	   -0.044143	   -0.019514	   -0.063657	    0.054016	    0.031417	    0.085433	    0.060381	    0.061745	    0.122126	   -0.006428	   -0.002548	   -0.008976	    0.009078	    0.005916	    0.014994	    0.012763	    0.002010	    0.014772	    0.019567	    0.007668	    0.027235	   -0.020362	   -0.012633	   -0.032995	    0.022457	   -0.000153	    0.022303	    0.091899	    0.071661	    0.163560	    0.158049	    0.153788	    0.311837	   -0.019994	   -0.012743	   -0.032737	   -0.015792	   -0.012881	   -0.028673	   -0.047874	   -0.039286	   -0.087160	    0.000699	   -0.012894	   -0.012195	   -0.021560	   -0.015790	   -0.037350	    0.138839	    0.092617	    0.231456
     6.225	0	0	    0	    0.001177	    0.015042	    0.016220	   -0.031111	   -0.013594	   -0.044705	   -0.009701	   -0.008567	   -0.018269	   -0.004913	   -0.003976	   -0.008889	   -0.024511	   -0.017871	   -0.042382	   -0.045274	   -0.020867	   -0.066141	    0.057388	    0.022851	    0.080238	    0.060180	    0.060087	    0.120267	   -0.007133	   -0.002852	   -0.009986	    0.008486	    0.004588	    0.013075	    0.011710	    0.002371	    0.014081	    0.017975	    0.006234	    0.024209	   -0.023556	   -0.012600	   -0.036157	    0.020349	   -0.002991	    0.017359	    0.088751	    0.071468	    0.160219	    0.157210	    0.153475	    0.310685	   -0.020315	   -0.013369	   -0.033685	   -0.017743	   -0.013811	   -0.031554	   -0.050465	   -0.039981	   -0.090446	   -0.003269	   -0.013023	   -0.016293	   -0.024144	   -0.016305	   -0.040449	    0.139713	    0.087956	    0.227669
     6.300	0	0	    0	    0.001076	    0.013900	    0.014976	   -0.029906	   -0.014066	   -0.043972	   -0.008611	   -0.008509	   -0.017121	   -0.005888	   -0.003525	   -0.009413	   -0.025482	   -0.018507	   -0.043989	   -0.043406	   -0.022992	   -0.066397	    0.059597	    0.024805	    0.084402	    0.059887	    0.059415	    0.119302	   -0.006958	   -0.004191	   -0.011149	    0.011588	    0.003749	    0.015337	    0.014139	    0.002093	    0.016232	    0.016464	    0.006636	    0.023100	   -0.023284	   -0.014641	   -0.037924	    0.024028	   -0.002330	    0.021698	    0.092586	    0.068489	    0.161075	    0.157014	    0.152442	    0.309456	   -0.019063	   -0.015309	   -0.034372	   -0.010993	   -0.015448	   -0.026442	   -0.044468	   -0.041539	   -0.086007	   -0.001636	   -0.015839	   -0.017474	   -0.023709	   -0.017960	   -0.041669	    0.140403	    0.091893	    0.232296
     6.375	0	0	    0	    0.004166	    0.014141	    0.018308	   -0.025716	   -0.013298	   -0.039014	   -0.005003	   -0.007833	   -0.012836	   -0.001914	   -0.004493	   -0.006407	   -0.020400	   -0.019208	   -0.039607	   -0.037143	   -0.020846	   -0.057989	    0.065947	    0.029885	    0.095832	    0.061053	    0.059839	    0.120892	   -0.002512	   -0.003137	   -0.005649	    0.016788	    0.004366	    0.021153	    0.017383	    0.002998	    0.020381	    0.023666	    0.005776	    0.029442	   -0.010925	   -0.013028	   -0.023953	    0.033692	   -0.002474	    0.031218	    0.092909	    0.070679	    0.163588	    0.159224	    0.152832	    0.312057	   -0.014500	   -0.012601	   -0.027102	   -0.005321	   -0.012774	   -0.018095	   -0.038016	   -0.038074	   -0.076089	    0.010570	   -0.012750	   -0.002180	   -0.012724	   -0.016100	   -0.028824	    0.139925	    0.095229	    0.235154
     6.450	0	0	    0	    0.004496	    0.016026	    0.020522	   -0.024827	   -0.012817	   -0.037644	   -0.004670	   -0.007769	   -0.012439	   -0.000682	   -0.004606	   -0.005288	   -0.018366	   -0.017293	   -0.035659	   -0.035446	   -0.020554	   -0.056000	    0.069474	    0.030370	    0.099844	    0.062185	    0.059147	    0.121332	   -0.002051	   -0.001914	   -0.003965	    0.016715	    0.005431	    0.022146	    0.017176	    0.002356	    0.019532	    0.026797	    0.007284	    0.034082	   -0.009308	   -0.009964	   -0.019272	    0.033039	   -0.001855	    0.031184	    0.096255	    0.068323	    0.164578	    0.159090	    0.153869	    0.312960	   -0.012292	   -0.012703	   -0.024995	   -0.004894	   -0.012358	   -0.017251	   -0.037171	   -0.037878	   -0.075049	    0.013399	   -0.011587	    0.001812	   -0.010760	   -0.014792	   -0.025552	    0.144642	    0.089831	    0.234473
     6.525	0	0	    0	    0.005304	    0.015445	    0.020749	   -0.025945	   -0.011792	   -0.037737	   -0.005547	   -0.007529	   -0.013076	   -0.001014	   -0.004392	   -0.005406	   -0.017938	   -0.016993	   -0.034930	   -0.036531	   -0.019727	   -0.056258	    0.061148	    0.034161	    0.095309	    0.060760	    0.059910	    0.120670	   -0.001920	   -0.001430	   -0.003350	    0.015883	    0.005612	    0.021495	    0.016695	    0.001516	    0.018211	    0.027432	    0.006892	    0.034324	   -0.009665	   -0.009805	   -0.019469	    0.029527	   -0.001593	    0.027934	    0.095463	    0.069511	    0.164973	    0.158930	    0.153374	    0.312303	   -0.013204	   -0.011986	   -0.025190	   -0.006697	   -0.011569	   -0.018266	   -0.038409	   -0.037823	   -0.076232	    0.012590	   -0.011216	    0.001374	   -0.010784	   -0.015675	   -0.026459	    0.139472	    0.092364	    0.231835
     6.600	0	0	    0	    0.004949	    0.014860	    0.019808	   -0.025119	   -0.012974	   -0.038093	   -0.004389	   -0.008976	   -0.013364	   -0.001712	   -0.005025	   -0.006737	   -0.018689	   -0.017208	   -0.035897	   -0.035451	   -0.021612	   -0.057063	    0.065468	    0.026590	    0.092058	    0.059373	    0.061213	    0.120586	   -0.002196	   -0.002138	   -0.004334	    0.015837	    0.004928	    0.020765	    0.015402	    0.001379	    0.016781	    0.025405	    0.006780	    0.032186	   -0.010708	   -0.010250	   -0.020958	    0.032874	   -0.003571	    0.029303	    0.092203	    0.069656	    0.161858	    0.158531	    0.154047	    0.312578	   -0.013304	   -0.012765	   -0.026069	   -0.006290	   -0.012612	   -0.018902	   -0.038705	   -0.038404	   -0.077109	    0.010628	   -0.011600	   -0.000972	   -0.013355	   -0.014245	   -0.027600	    0.139855	    0.093465	    0.233319
     6.675	0	0	    0	    0.004366	    0.016177	    0.020543	   -0.025343	   -0.012325	   -0.037668	   -0.005423	   -0.008113	   -0.013536	   -0.001751	   -0.005378	   -0.007129	   -0.017865	   -0.017117	   -0.034981	   -0.035142	   -0.021384	   -0.056526	    0.068913	    0.025787	    0.094701	    0.060603	    0.060386	    0.120989	   -0.001930	   -0.002245	   -0.004175	    0.016794	    0.004226	    0.021020	    0.015406	    0.000629	    0.016034	    0.026603	    0.006930	    0.033532	   -0.010423	   -0.009951	   -0.020374	    0.030607	    0.000116	    0.030722	    0.092845	    0.070124	    0.162968	    0.159457	    0.153170	    0.312627	   -0.013076	   -0.013090	   -0.026166	   -0.007150	   -0.012478	   -0.019628	   -0.039400	   -0.038300	   -0.077700	    0.011523	   -0.011465	    0.000057	   -0.012543	   -0.014509	   -0.027052	    0.143388	    0.090647	    0.234035
     6.750	0	0	    0	    0.002483	    0.016938	    0.019421	   -0.026390	   -0.012650	   -0.039039	   -0.006453	   -0.008131	   -0.014584	   -0.002638	   -0.004911	   -0.007549	   -0.018741	   -0.016932	   -0.035673	   -0.037415	   -0.020942	   -0.058357	    0.059215	    0.031432	    0.090647	    0.059038	    0.060269	    0.119307	   -0.002876	   -0.002105	   -0.004981	    0.015338	    0.004088	    0.019425	    0.013806	    0.000397	    0.014203	    0.024237	    0.007836	    0.032073	   -0.012236	   -0.010138	   -0.022374	    0.027856	   -0.001115	    0.026742	    0.090624	    0.070141	    0.160765	    0.158579	    0.153268	    0.311847	   -0.013471	   -0.013674	   -0.027145	   -0.009030	   -0.013064	   -0.022094	   -0.041694	   -0.038297	   -0.079991	    0.009935	   -0.012446	   -0.002511	   -0.014588	   -0.014663	   -0.029250	    0.137804	    0.090944	    0.228748
     6.825	0	0	    0	    0.003131	    0.014764	    0.017895	   -0.027754	   -0.012255	   -0.040009	   -0.007042	   -0.008456	   -0.015498	   -0.003241	   -0.005183	   -0.008424	   -0.019482	   -0.017587	   -0.037069	   -0.039854	   -0.020590	   -0.060444	    0.058457	    0.030071	    0.088528	    0.058210	    0.059806	    0.118017	   -0.003381	   -0.002451	   -0.005833	    0.012972	    0.004675	    0.017647	    0.012985	    0.000317	    0.013302	    0.023935	    0.006073	    0.030008	   -0.015434	   -0.010369	   -0.025803	    0.026532	   -0.002410	    0.024122	    0.090902	    0.069596	    0.160499	    0.157480	    0.153651	    0.311130	   -0.014785	   -0.013732	   -0.028517	   -0.011364	   -0.013343	   -0.024707	   -0.044173	   -0.038822	   -0.082995	    0.006199	   -0.011571	   -0.005373	   -0.015536	   -0.016375	   -0.031911	    0.139412	    0.089653	    0.229065
     6.900	0	0	    0	    0.001959	    0.015130	    0.017088	   -0.029000	   -0.012547	   -0.041547	   -0.008436	   -0.008357	   -0.016793	   -0.004543	   -0.005074	   -0.009617	   -0.021724	   -0.017071	   -0.038796	   -0.041728	   -0.020907	   -0.062635	    0.058952	    0.028502	    0.087454	    0.057161	    0.059716	    0.116877	   -0.005147	   -0.002370	   -0.007517	    0.012138	    0.003765	    0.015904	    0.011931	   -0.000535	    0.011396	    0.020279	    0.007104	    0.027383	   -0.018514	   -0.010682	   -0.029195	    0.025758	   -0.001392	    0.024366	    0.090182	    0.068154	    0.158335	    0.156459	    0.153507	    0.309965	   -0.017285	   -0.013562	   -0.030847	   -0.013580	   -0.013884	   -0.027464	   -0.046496	   -0.039350	   -0.085847	    0.003180	   -0.013037	   -0.009857	   -0.018033	   -0.016139	   -0.034172	    0.136191	    0.091184	    0.227375
     6.975	0	0	    0	    0.001031	    0.014381	    0.015411	   -0.028956	   -0.013627	   -0.042583	   -0.008765	   -0.009038	   -0.017803	   -0.005652	   -0.005299	   -0.010951	   -0.023005	   -0.017474	   -0.040479	   -0.043534	   -0.021101	   -0.064635	    0.059152	    0.024414	    0.083566	    0.057569	    0.058401	    0.115970	   -0.006057	   -0.002766	   -0.008823	    0.010439	    0.003758	    0.014196	    0.010225	   -0.000333	    0.009893	    0.018989	    0.005861	    0.024850	   -0.021420	   -0.011631	   -0.033051	    0.026346	   -0.004261	    0.022084	    0.090438	    0.066047	    0.156485	    0.155576	    0.153120	    0.308696	   -0.018400	   -0.014117	   -0.032517	   -0.015126	   -0.014753	   -0.029879	   -0.048422	   -0.040211	   -0.088633	   -0.000451	   -0.012847	   -0.013298	   -0.021491	   -0.015655	   -0.037146	    0.138986	    0.087967	    0.226953
     7.050	0	0	    0	    0.001571	    0.012927	    0.014498	   -0.031529	   -0.012427	   -0.043956	   -0.010599	   -0.008086	   -0.018686	   -0.005637	   -0.005849	   -0.011485	   -0.024629	   -0.017437	   -0.042066	   -0.046470	   -0.021397	   -0.067867	    0.055519	    0.026375	    0.081893	    0.057427	    0.058269	    0.115695	   -0.007799	   -0.001948	   -0.009746	    0.009137	    0.003842	    0.012978	    0.008899	   -0.000261	    0.008639	    0.018268	    0.004662	    0.022929	   -0.025207	   -0.011436	   -0.036643	    0.022469	   -0.003112	    0.019357	    0.085897	    0.069575	    0.155472	    0.154117	    0.153491	    0.307608	   -0.020440	   -0.013697	   -0.034138	   -0.017378	   -0.015022	   -0.032400	   -0.051270	   -0.040374	   -0.091644	   -0.004366	   -0.013093	   -0.017459	   -0.025384	   -0.015099	   -0.040483	    0.131645	    0.091283	    0.222928
     7.125	0	0	    0	   -0.001456	    0.014522	    0.013066	   -0.031065	   -0.013374	   -0.044438	   -0.010159	   -0.009367	   -0.019526	   -0.007778	   -0.004944	   -0.012722	   -0.025931	   -0.017664	   -0.043595	   -0.045745	   -0.022919	   -0.068664	    0.056188	    0.024327	    0.080515	    0.056698	    0.057273	    0.113972	   -0.007889	   -0.003133	   -0.011023	    0.010240	    0.002480	    0.012719	    0.009930	   -0.000824	    0.009106	    0.015214	    0.005717	    0.020931	   -0.025790	   -0.013626	   -0.039416	    0.022070	   -0.004703	    0.017368	    0.087588	    0.067041	    0.154629	    0.152645	    0.153618	    0.306263	   -0.020570	   -0.014705	   -0.035275	   -0.013559	   -0.016335	   -0.029894	   -0.047856	   -0.042043	   -0.089899	   -0.005893	   -0.014643	   -0.020536	   -0.025168	   -0.017565	   -0.042733	    0.134741	    0.086291	    0.221032
     7.200	0	0	    0	    0.000277	    0.015511	    0.015788	   -0.025251	   -0.013496	   -0.038747	   -0.006419	   -0.008504	   -0.014923	   -0.004995	   -0.005801	   -0.010796	   -0.022236	   -0.018738	   -0.040974	   -0.038277	   -0.022459	   -0.060736	    0.064782	    0.028684	    0.093467	    0.057413	    0.057399	    0.114812	   -0.001900	   -0.003891	   -0.005791	    0.016267	    0.003159	    0.019426	    0.014089	   -0.000593	    0.013496	    0.021086	    0.003932	    0.025019	   -0.013212	   -0.013509	   -0.026721	    0.028844	   -0.001129	    0.027716	    0.088977	    0.067202	    0.156179	    0.156355	    0.152000	    0.308355	   -0.013538	   -0.014720	   -0.028257	   -0.006159	   -0.013963	   -0.020121	   -0.038921	   -0.039356	   -0.078277	    0.008807	   -0.015589	   -0.006782	   -0.013451	   -0.018218	   -0.031669	    0.137643	    0.086966	    0.224609
     7.275	0	0	    0	    0.003600	    0.013752	    0.017352	   -0.024632	   -0.013137	   -0.037768	   -0.005561	   -0.008427	   -0.013988	   -0.002337	   -0.006154	   -0.008491	   -0.018609	   -0.017309	   -0.035918	   -0.036493	   -0.021103	   -0.057596	    0.063533	    0.027307	    0.090840	    0.058249	    0.056320	    0.114569	    0.000098	   -0.004114	   -0.004017	    0.016596	    0.004211	    0.020807	    0.013824	   -0.000297	    0.013527	    0.026031	    0.004751	    0.030782	   -0.009745	   -0.010402	   -0.020147	    0.031099	   -0.000247	    0.030852	    0.088220	    0.066934	    0.155154	    0.157525	    0.151897	    0.309422	   -0.012321	   -0.013175	   -0.025496	   -0.005584	   -0.012892	   -0.018476	   -0.038423	   -0.037873	   -0.076296	    0.012320	   -0.012549	   -0.000229	   -0.010781	   -0.015840	   -0.026621	    0.135858	    0.090483	    0.226341
     7.350	0	0	    0	    0.003067	    0.015621	    0.018688	   -0.025647	   -0.012176	   -0.037822	   -0.005693	   -0.008548	   -0.014241	   -0.002492	   -0.005990	   -0.008482	   -0.018439	   -0.016692	   -0.035131	   -0.037652	   -0.020095	   -0.057747	    0.061692	    0.027686	    0.089378	    0.057240	    0.058438	    0.115678	   -0.000828	   -0.003377	   -0.004205	    0.016537	    0.004350	    0.020888	    0.014019	   -0.001191	    0.012828	    0.024723	    0.006405	    0.031129	   -0.009595	   -0.010336	   -0.019931	    0.029793	   -0.003968	    0.025825	    0.089524	    0.064276	    0.153800	    0.157019	    0.152166	    0.309184	   -0.011182	   -0.014554	   -0.025736	   -0.006047	   -0.013305	   -0.019352	   -0.039561	   -0.037929	   -0.077490	    0.012394	   -0.013293	   -0.000899	   -0.011778	   -0.015598	   -0.027376	    0.137954	    0.085587	    0.223541
     7.425	0	0	    0	    0.002310	    0.015048	    0.017358	   -0.026246	   -0.012159	   -0.038406	   -0.005612	   -0.009357	   -0.014969	   -0.003067	   -0.005853	   -0.008919	   -0.018472	   -0.017046	   -0.035518	   -0.038695	   -0.019987	   -0.058682	    0.064103	    0.026283	    0.090386	    0.056808	    0.058008	    0.114816	   -0.001621	   -0.003222	   -0.004843	    0.015639	    0.004769	    0.020408	    0.013658	   -0.001344	    0.012314	    0.025378	    0.005578	    0.030955	   -0.011709	   -0.010799	   -0.022509	    0.028151	   -0.001068	    0.027083	    0.087690	    0.068433	    0.156124	    0.156770	    0.152304	    0.309074	   -0.011735	   -0.014169	   -0.025904	   -0.005965	   -0.013750	   -0.019714	   -0.039376	   -0.038669	   -0.078045	    0.011082	   -0.012570	   -0.001487	   -0.013382	   -0.016362	   -0.029743	    0.137020	    0.087215	    0.224235
     7.500	0	0	    0	    0.003822	    0.013446	    0.017267	   -0.026482	   -0.011335	   -0.037817	   -0.006280	   -0.008320	   -0.014600	   -0.002462	   -0.006491	   -0.008953	   -0.017933	   -0.017291	   -0.035224	   -0.039134	   -0.019006	   -0.058140	    0.055372	    0.035229	    0.090602	    0.058845	    0.054748	    0.113593	   -0.001803	   -0.002659	   -0.004462	    0.015527	    0.005031	    0.020558	    0.013152	   -0.001468	    0.011684	    0.025779	    0.005586	    0.031365	   -0.011273	   -0.010875	   -0.022147	    0.029807	   -0.000279	    0.029528	    0.085838	    0.069025	    0.154863	    0.156509	    0.152020	    0.308529	   -0.012374	   -0.013698	   -0.026072	   -0.007086	   -0.013018	   -0.020104	   -0.039897	   -0.037989	   -0.077887	    0.010541	   -0.011226	   -0.000686	   -0.014236	   -0.015521	   -0.029757	    0.133611	    0.092666	    0.226277
     7.575	0	0	    0	    0.002477	    0.015193	    0.017670	   -0.026049	   -0.012578	   -0.038627	   -0.006421	   -0.009164	   -0.015585	   -0.003842	   -0.005515	   -0.009357	   -0.018683	   -0.016637	   -0.035321	   -0.039797	   -0.019254	   -0.059050	    0.061013	    0.025658	    0.086671	    0.054672	    0.059369	    0.114041	   -0.001898	   -0.002897	   -0.004795	    0.015000	    0.003877	    0.018877	    0.012076	   -0.001870	    0.010206	    0.024865	    0.006185	    0.031050	   -0.013591	   -0.009873	   -0.023463	    0.027259	   -0.001612	    0.025647	    0.089423	    0.065455	    0.154878	    0.155759	    0.151994	    0.307753	   -0.013423	   -0.013663	   -0.027086	   -0.008419	   -0.013482	   -0.021901	   -0.041274	   -0.038109	   -0.079383	    0.009278	   -0.011123	   -0.001845	   -0.015877	   -0.015546	   -0.031423	    0.131959	    0.088655	    0.220614
     7.650	0	0	    0	    0.002152	    0.013980	    0.016132	   -0.027423	   -0.012284	   -0.039707	   -0.008040	   -0.008784	   -0.016824	   -0.004035	   -0.006736	   -0.010770	   -0.019770	   -0.016828	   -0.036598	   -0.040397	   -0.021274	   -0.061670	    0.054312	    0.029861	    0.084173	    0.056489	    0.056477	    0.112966	   -0.002883	   -0.002959	   -0.005841	    0.013381	    0.003972	    0.017353	    0.011172	   -0.002422	    0.008749	    0.022758	    0.005991	    0.028749	   -0.015855	   -0.010826	   -0.026681	    0.023966	   -0.001925	    0.022041	    0.089524	    0.064276	    0.153800	    0.155216	    0.151520	    0.306736	   -0.013277	   -0.014735	   -0.028012	   -0.010146	   -0.014393	   -0.024539	   -0.044116	   -0.038489	   -0.082605	    0.006936	   -0.012226	   -0.005290	   -0.016542	   -0.017935	   -0.034477	    0.137215	    0.084052	    0.221267
     7.725	0	0	    0	    0.000893	    0.013463	    0.014356	   -0.028017	   -0.012991	   -0.041008	   -0.008208	   -0.009167	   -0.017375	   -0.005129	   -0.006289	   -0.011417	   -0.021511	   -0.016839	   -0.038350	   -0.041975	   -0.021313	   -0.063288	    0.057006	    0.024213	    0.081219	    0.055635	    0.055491	    0.111126	   -0.003286	   -0.004299	   -0.007586	    0.012973	    0.003309	    0.016282	    0.010128	   -0.002372	    0.007755	    0.021757	    0.004493	    0.026251	   -0.019300	   -0.010709	   -0.030009	    0.019844	    0.002445	    0.022289	    0.082403	    0.068960	    0.151363	    0.154222	    0.151592	    0.305814	   -0.016069	   -0.014168	   -0.030237	   -0.013032	   -0.014298	   -0.027330	   -0.046786	   -0.039392	   -0.086179	    0.002773	   -0.011998	   -0.009225	   -0.019307	   -0.016094	   -0.035401	    0.131943	    0.090123	    0.222066
     7.800	0	0	    0	   -0.000325	    0.014418	    0.014093	   -0.030213	   -0.011799	   -0.042012	   -0.009463	   -0.009077	   -0.018540	   -0.005710	   -0.006364	   -0.012073	   -0.022790	   -0.016993	   -0.039783	   -0.045206	   -0.020395	   -0.065600	    0.049276	    0.031661	    0.080937	    0.054024	    0.057004	    0.111027	   -0.004327	   -0.004221	   -0.008549	    0.011649	    0.002973	    0.014621	    0.009023	   -0.002672	    0.006351	    0.019324	    0.005424	    0.024748	   -0.021650	   -0.011615	   -0.033265	    0.020165	    0.001636	    0.021801	    0.087905	    0.063504	    0.151409	    0.153438	    0.151539	    0.304977	   -0.016485	   -0.015550	   -0.032036	   -0.014422	   -0.015448	   -0.029871	   -0.048963	   -0.040079	   -0.089043	   -0.000370	   -0.013581	   -0.013951	   -0.021247	   -0.016855	   -0.038101	    0.136554	    0.084437	    0.220991
     7.875	0	0	    0	   -0.003215	    0.015486	    0.012271	   -0.031207	   -0.012333	   -0.043541	   -0.010421	   -0.009500	   -0.019922	   -0.007363	   -0.006132	   -0.013495	   -0.024443	   -0.017131	   -0.041574	   -0.046272	   -0.021528	   -0.067800	    0.050539	    0.024973	    0.075512	    0.052654	    0.057781	    0.110435	   -0.005366	   -0.004111	   -0.009477	    0.009822	    0.003332	    0.013154	    0.007150	   -0.002978	    0.004172	    0.016647	    0.005672	    0.022319	   -0.024487	   -0.011967	   -0.036454	    0.022437	   -0.003667	    0.018771	    0.086252	    0.064026	    0.150279	    0.152843	    0.152091	    0.304935	   -0.019050	   -0.012927	   -0.031977	   -0.016442	   -0.015559	   -0.032000	   -0.051610	   -0.040394	   -0.092004	   -0.003795	   -0.013271	   -0.017066	   -0.023754	   -0.016499	   -0.040253	    0.130273	    0.087307	    0.217580
     7.950	0	0	    0	   -0.003255	    0.014271	    0.011016	   -0.031806	   -0.012452	   -0.044258	   -0.011427	   -0.009832	   -0.021259	   -0.008946	   -0.006215	   -0.015161	   -0.025778	   -0.017639	   -0.043417	   -0.047803	   -0.021671	   -0.069474	    0.051233	    0.022239	    0.073473	    0.053636	    0.055283	    0.108919	   -0.007828	   -0.003273	   -0.011100	    0.010045	    0.001724	    0.011769	    0.007469	   -0.003981	    0.003488	    0.014764	    0.004629	    0.019393	   -0.027322	   -0.012936	   -0.040258	    0.023408	   -0.002976	    0.020433	    0.085502	    0.062495	    0.147996	    0.152012	    0.151603	    0.303615	   -0.020183	   -0.015300	   -0.035483	   -0.015035	   -0.017109	   -0.032144	   -0.050435	   -0.041941	   -0.092375	   -0.006493	   -0.015572	   -0.022065	   -0.026173	   -0.017070	   -0.043242	    0.129323	    0.087078	    0.216402
     8.025	0	0	    0	    0.000005	    0.013157	    0.013162	   -0.024882	   -0.014475	   -0.039357	   -0.006798	   -0.010851	   -0.017649	   -0.007167	   -0.007172	   -0.014339	   -0.023485	   -0.018546	   -0.042032	   -0.040169	   -0.021915	   -0.062084	    0.062299	    0.025063	    0.087362	    0.053700	    0.056309	    0.110009	   -0.002893	   -0.003861	   -0.006754	    0.015050	    0.002511	    0.017562	    0.010301	   -0.004253	    0.006048	    0.017604	    0.004289	    0.021892	   -0.015540	   -0.014633	   -0.030173	    0.030716	   -0.002019	    0.028697	    0.086465	    0.064225	    0.150690	    0.154456	    0.150868	    0.305324	   -0.013241	   -0.016654	   -0.029895	   -0.006997	   -0.015325	   -0.022322	   -0.040420	   -0.040049	   -0.080469	    0.005664	   -0.015989	   -0.010325	   -0.016480	   -0.017775	   -0.034255	    0.135316	    0.084933	    0.220250
