 [File Information]      		 [Data Line]	36
Measured Date	2024/05/21 113057
ID		Version	11.0
Name	tristan_12	[HeaderType]	11.0/11.0
Comment	
[Measurement Info.]
Holder Location	       0
Block Design	Off     
Pre.Rest Time	       0
Task Time	       0
Pos.Rest Time	       0
Loop	       0
Averaging	       1
Total Points	     815
[.INF File]
Filename	Cognitive1.INF
[Condition-1]
HV Switching	OFF
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 120.00, 70.00,120.00,100.00, 90.00, 70.00,120.00,120.00
 Gain(X1,X4,X16,X64)
 R1 ,R2 ,R3 ,R4 ,R5 ,R6 ,R7 ,R8 
 1,1,1,1,1,1,1,1
[Analysis Condition]
Smoothed Type	None            
Smoothed Points	       0
Smoothed Loop	       0
Baseline Method	None            
Baseline location	
[Text Info.]
Output Mode	Continious      	Task No.		Data Type	Hb      
Time Range	    0.00	   61.05	Averaing	1
(1,3)(5,3)(5,7)(2,7)(2,4)(6,4)(6,8)(1,1)(3,3)(5,5)(7,7)(2,2)(4,4)(6,6)(8,8)(3,1)(3,5)(7,5)(7,2)(4,2)(4,6)(8,6)
         	     	     	     	    ch- 1	    ch- 1	    ch- 1	    ch- 2	    ch- 2	    ch- 2	    ch- 3	    ch- 3	    ch- 3	    ch- 4	    ch- 4	    ch- 4	    ch- 5	    ch- 5	    ch- 5	    ch- 6	    ch- 6	    ch- 6	    ch- 7	    ch- 7	    ch- 7	    ch- 8	    ch- 8	    ch- 8	    ch- 9	    ch- 9	    ch- 9	    ch-10	    ch-10	    ch-10	    ch-11	    ch-11	    ch-11	    ch-12	    ch-12	    ch-12	    ch-13	    ch-13	    ch-13	    ch-14	    ch-14	    ch-14	    ch-15	    ch-15	    ch-15	    ch-16	    ch-16	    ch-16	    ch-17	    ch-17	    ch-17	    ch-18	    ch-18	    ch-18	    ch-19	    ch-19	    ch-19	    ch-20	    ch-20	    ch-20	    ch-21	    ch-21	    ch-21	    ch-22	    ch-22	    ch-22
     0.675	0	0	    0	    0.003728	    0.018172	    0.021899	   -0.039741	   -0.025198	   -0.064939	   -0.012078	   -0.005993	   -0.018071	   -0.003674	    0.004025	    0.000351	   -0.021450	   -0.009084	   -0.030535	   -0.037801	   -0.022783	   -0.060584	    0.079956	    0.065636	    0.145592	    0.077008	    0.145901	    0.222909	    0.019599	    0.021520	    0.041119	    0.008064	    0.008371	    0.016435	    0.003522	    0.007144	    0.010665	   -0.004214	    0.000953	   -0.003261	   -0.018568	   -0.005665	   -0.024233	    0.045679	    0.037940	    0.083620	    0.108317	    0.138393	    0.246710	    0.172859	    0.206266	    0.379126	   -0.030107	   -0.021659	   -0.051765	   -0.008132	   -0.010917	   -0.019050	   -0.032266	   -0.027280	   -0.059546	   -0.010390	   -0.010107	   -0.020496	   -0.027228	   -0.019114	   -0.046342	    0.144144	    0.149961	    0.294105
     0.750	0	0	    0	    0.008134	    0.016909	    0.025043	   -0.036943	   -0.023178	   -0.060121	   -0.009941	   -0.005231	   -0.015172	   -0.000759	    0.003720	    0.002960	   -0.016042	   -0.009285	   -0.025327	   -0.032672	   -0.019392	   -0.052064	    0.079521	    0.075345	    0.154866	    0.078623	    0.144240	    0.222863	    0.024945	    0.020928	    0.045873	    0.012095	    0.010266	    0.022361	    0.005160	    0.006518	    0.011678	    0.003588	    0.000784	    0.004372	   -0.007215	   -0.002699	   -0.009913	    0.046901	    0.044774	    0.091675	    0.109477	    0.137361	    0.246838	    0.176647	    0.206217	    0.382864	   -0.024079	   -0.019781	   -0.043861	   -0.003037	   -0.008077	   -0.011113	   -0.025764	   -0.023666	   -0.049430	    0.001520	   -0.006997	   -0.005477	   -0.018673	   -0.016424	   -0.035097	    0.146242	    0.149450	    0.295692
     0.825	0	0	    0	    0.010187	    0.017340	    0.027527	   -0.036577	   -0.022937	   -0.059514	   -0.009305	   -0.005904	   -0.015209	   -0.000255	    0.004890	    0.004636	   -0.014404	   -0.006809	   -0.021213	   -0.031382	   -0.018533	   -0.049915	    0.083902	    0.071521	    0.155422	    0.079398	    0.144325	    0.223723	    0.024768	    0.021905	    0.046673	    0.012268	    0.010696	    0.022964	    0.004194	    0.005400	    0.009594	    0.006895	    0.002463	    0.009358	   -0.005045	    0.000037	   -0.005008	    0.050789	    0.040918	    0.091707	    0.108952	    0.136890	    0.245842	    0.177426	    0.207284	    0.384710	   -0.022469	   -0.019429	   -0.041898	   -0.003316	   -0.006182	   -0.009498	   -0.024803	   -0.022207	   -0.047010	    0.004680	   -0.005105	   -0.000425	   -0.014835	   -0.015792	   -0.030627	    0.141900	    0.152198	    0.294098
     0.900	0	0	    0	    0.008294	    0.018465	    0.026759	   -0.037000	   -0.023428	   -0.060427	   -0.010182	   -0.006160	   -0.016342	   -0.000720	    0.004134	    0.003414	   -0.014899	   -0.007180	   -0.022079	   -0.033324	   -0.019130	   -0.052454	    0.081900	    0.070267	    0.152166	    0.078121	    0.142644	    0.220765	    0.023929	    0.021248	    0.045177	    0.011119	    0.010778	    0.021897	    0.003100	    0.004903	    0.008004	    0.006545	    0.002643	    0.009188	   -0.006557	    0.000256	   -0.006301	    0.048804	    0.038265	    0.087069	    0.106150	    0.137474	    0.243625	    0.179148	    0.203843	    0.382992	   -0.022649	   -0.018872	   -0.041521	   -0.003628	   -0.007294	   -0.010922	   -0.025738	   -0.022078	   -0.047816	    0.002398	   -0.002713	   -0.000315	   -0.016105	   -0.015706	   -0.031811	    0.142727	    0.147480	    0.290207
     0.975	0	0	    0	    0.009665	    0.017070	    0.026735	   -0.036750	   -0.023501	   -0.060251	   -0.010741	   -0.005995	   -0.016736	   -0.000706	    0.003170	    0.002464	   -0.015406	   -0.007511	   -0.022918	   -0.033003	   -0.019681	   -0.052684	    0.083230	    0.072768	    0.155998	    0.079145	    0.142193	    0.221337	    0.023581	    0.020687	    0.044268	    0.012566	    0.009367	    0.021933	    0.003269	    0.003734	    0.007003	    0.006143	    0.002786	    0.008929	   -0.006646	   -0.000637	   -0.007282	    0.047843	    0.040928	    0.088771	    0.108214	    0.136478	    0.244692	    0.178389	    0.205321	    0.383710	   -0.023624	   -0.018176	   -0.041801	   -0.002758	   -0.007674	   -0.010432	   -0.025030	   -0.022389	   -0.047418	    0.002981	   -0.003972	   -0.000990	   -0.016898	   -0.015424	   -0.032321	    0.144222	    0.146259	    0.290481
     1.050	0	0	    0	    0.009580	    0.016612	    0.026193	   -0.037370	   -0.023446	   -0.060816	   -0.010313	   -0.006971	   -0.017284	   -0.000905	    0.002907	    0.002003	   -0.014629	   -0.008395	   -0.023024	   -0.033936	   -0.019413	   -0.053349	    0.081850	    0.071239	    0.153089	    0.079804	    0.142171	    0.221975	    0.023153	    0.020231	    0.043384	    0.011039	    0.010343	    0.021382	    0.000645	    0.003984	    0.004629	    0.007433	    0.002105	    0.009537	   -0.007116	   -0.000088	   -0.007203	    0.047136	    0.042726	    0.089861	    0.105854	    0.135791	    0.241645	    0.179094	    0.205146	    0.384240	   -0.022843	   -0.019042	   -0.041885	   -0.004217	   -0.007046	   -0.011263	   -0.025759	   -0.021506	   -0.047265	    0.002514	   -0.003373	   -0.000858	   -0.016856	   -0.014515	   -0.031371	    0.143112	    0.146852	    0.289964
     1.125	0	0	    0	    0.007332	    0.017463	    0.024795	   -0.038260	   -0.023834	   -0.062094	   -0.011400	   -0.007842	   -0.019242	   -0.002035	    0.002586	    0.000550	   -0.016291	   -0.007855	   -0.024147	   -0.035090	   -0.020371	   -0.055461	    0.080872	    0.066225	    0.147097	    0.078850	    0.140176	    0.219026	    0.022386	    0.019440	    0.041827	    0.009750	    0.009440	    0.019190	   -0.000961	    0.002381	    0.001420	    0.004438	    0.003466	    0.007904	   -0.009865	    0.000008	   -0.009857	    0.047406	    0.038221	    0.085628	    0.102275	    0.136556	    0.238831	    0.177625	    0.204514	    0.382139	   -0.024573	   -0.018282	   -0.042855	   -0.006782	   -0.006501	   -0.013283	   -0.027627	   -0.021196	   -0.048823	    0.000789	   -0.003652	   -0.002863	   -0.019264	   -0.014283	   -0.033546	    0.141193	    0.145668	    0.286861
     1.200	0	0	    0	    0.004702	    0.018677	    0.023379	   -0.040446	   -0.023125	   -0.063570	   -0.013402	   -0.007030	   -0.020432	   -0.003671	    0.002492	   -0.001180	   -0.017400	   -0.008690	   -0.026090	   -0.038049	   -0.020339	   -0.058388	    0.075591	    0.067960	    0.143551	    0.077059	    0.141538	    0.218597	    0.019903	    0.019754	    0.039657	    0.007462	    0.009715	    0.017177	   -0.002489	    0.001850	   -0.000638	    0.003522	    0.002446	    0.005968	   -0.013192	   -0.000255	   -0.013446	    0.040187	    0.042185	    0.082372	    0.103640	    0.132575	    0.236214	    0.177034	    0.204130	    0.381164	   -0.025664	   -0.019260	   -0.044924	   -0.008423	   -0.007419	   -0.015841	   -0.029613	   -0.021564	   -0.051177	   -0.002916	   -0.003498	   -0.006414	   -0.022122	   -0.014406	   -0.036528	    0.138992	    0.146280	    0.285273
     1.275	0	0	    0	    0.003560	    0.017646	    0.021206	   -0.041935	   -0.023193	   -0.065128	   -0.014468	   -0.006825	   -0.021293	   -0.004959	    0.002613	   -0.002346	   -0.019631	   -0.008221	   -0.027853	   -0.041160	   -0.020191	   -0.061352	    0.074889	    0.066462	    0.141351	    0.076497	    0.141385	    0.217882	    0.020028	    0.018182	    0.038211	    0.006200	    0.009361	    0.015561	   -0.003397	    0.001111	   -0.002285	    0.000514	    0.003056	    0.003570	   -0.016040	   -0.001192	   -0.017232	    0.040836	    0.038516	    0.079352	    0.097358	    0.136766	    0.234124	    0.177127	    0.202753	    0.379880	   -0.027056	   -0.019122	   -0.046178	   -0.011339	   -0.006973	   -0.018312	   -0.031952	   -0.021729	   -0.053682	   -0.005665	   -0.003514	   -0.009178	   -0.023429	   -0.017331	   -0.040760	    0.134337	    0.145792	    0.280130
     1.350	0	0	    0	    0.003206	    0.015413	    0.018619	   -0.042931	   -0.023144	   -0.066075	   -0.015526	   -0.006894	   -0.022420	   -0.006282	    0.002149	   -0.004133	   -0.021051	   -0.008539	   -0.029590	   -0.042853	   -0.021231	   -0.064083	    0.070060	    0.065660	    0.135720	    0.076860	    0.140347	    0.217207	    0.017025	    0.019123	    0.036149	    0.005149	    0.009025	    0.014174	   -0.004241	    0.000363	   -0.003879	   -0.001635	    0.002846	    0.001212	   -0.019085	   -0.001162	   -0.020248	    0.038716	    0.040851	    0.079566	    0.100218	    0.131118	    0.231336	    0.176481	    0.202726	    0.379208	   -0.028537	   -0.019072	   -0.047609	   -0.012629	   -0.007806	   -0.020435	   -0.034444	   -0.022064	   -0.056508	   -0.009645	   -0.003811	   -0.013456	   -0.028024	   -0.014857	   -0.042881	    0.135530	    0.142694	    0.278225
     1.425	0	0	    0	    0.002375	    0.016579	    0.018954	   -0.043364	   -0.023660	   -0.067023	   -0.016924	   -0.006750	   -0.023674	   -0.007260	    0.001820	   -0.005440	   -0.022941	   -0.008243	   -0.031184	   -0.045571	   -0.021026	   -0.066598	    0.070512	    0.061751	    0.132263	    0.076071	    0.142110	    0.218181	    0.016275	    0.019076	    0.035351	    0.003510	    0.008423	    0.011933	   -0.005239	    0.000104	   -0.005135	   -0.003045	    0.002250	   -0.000794	   -0.021207	   -0.002100	   -0.023308	    0.037096	    0.039785	    0.076881	    0.103075	    0.127386	    0.230461	    0.175794	    0.202752	    0.378546	   -0.030156	   -0.018962	   -0.049118	   -0.014812	   -0.008126	   -0.022938	   -0.036479	   -0.022812	   -0.059291	   -0.012291	   -0.004444	   -0.016735	   -0.030591	   -0.013746	   -0.044337	    0.136949	    0.143317	    0.280267
     1.500	0	0	    0	    0.000586	    0.015152	    0.015738	   -0.043407	   -0.024120	   -0.067528	   -0.016487	   -0.007423	   -0.023910	   -0.008120	    0.002020	   -0.006100	   -0.024047	   -0.009087	   -0.033135	   -0.046138	   -0.022089	   -0.068227	    0.068396	    0.063055	    0.131451	    0.076151	    0.139316	    0.215467	    0.016690	    0.016766	    0.033457	    0.003878	    0.008303	    0.012181	   -0.004991	    0.000195	   -0.004797	   -0.004736	    0.001301	   -0.003435	   -0.022790	   -0.003650	   -0.026440	    0.038646	    0.035060	    0.073705	    0.097793	    0.130750	    0.228543	    0.175058	    0.202138	    0.377196	   -0.028439	   -0.020843	   -0.049283	   -0.011391	   -0.009432	   -0.020823	   -0.032893	   -0.024116	   -0.057009	   -0.013097	   -0.007019	   -0.020117	   -0.029668	   -0.017810	   -0.047478	    0.133793	    0.143533	    0.277326
     1.575	0	0	    0	    0.004992	    0.013716	    0.018708	   -0.038646	   -0.023566	   -0.062212	   -0.012447	   -0.007121	   -0.019568	   -0.005554	    0.000428	   -0.005126	   -0.020718	   -0.009699	   -0.030416	   -0.037835	   -0.021989	   -0.059824	    0.083617	    0.061809	    0.145425	    0.077812	    0.139092	    0.216903	    0.020316	    0.017651	    0.037967	    0.009410	    0.008327	    0.017737	   -0.000998	    0.000540	   -0.000458	   -0.000859	    0.001167	    0.000309	   -0.011951	   -0.002442	   -0.014393	    0.046859	    0.038625	    0.085484	    0.102434	    0.131288	    0.233721	    0.178180	    0.201887	    0.380067	   -0.024386	   -0.019600	   -0.043986	   -0.004644	   -0.007230	   -0.011874	   -0.024463	   -0.021600	   -0.046063	   -0.001987	   -0.005677	   -0.007663	   -0.020671	   -0.016342	   -0.037012	    0.138214	    0.145620	    0.283834
     1.650	0	0	    0	    0.008191	    0.014626	    0.022817	   -0.037492	   -0.022931	   -0.060423	   -0.011751	   -0.006233	   -0.017985	   -0.002167	    0.000921	   -0.001246	   -0.016770	   -0.008469	   -0.025239	   -0.036054	   -0.020719	   -0.056773	    0.085793	    0.064264	    0.150057	    0.081497	    0.137478	    0.218976	    0.019601	    0.021184	    0.040785	    0.010148	    0.009709	    0.019857	   -0.000160	    0.000654	    0.000494	    0.005644	    0.002344	    0.007988	   -0.008657	    0.001344	   -0.007313	    0.048444	    0.040288	    0.088733	    0.103625	    0.131764	    0.235389	    0.179122	    0.203184	    0.382306	   -0.022246	   -0.017668	   -0.039914	   -0.003467	   -0.006213	   -0.009680	   -0.023306	   -0.020042	   -0.043348	    0.002128	   -0.001800	    0.000328	   -0.017056	   -0.013151	   -0.030207	    0.146979	    0.140962	    0.287941
     1.725	0	0	    0	    0.006163	    0.016564	    0.022727	   -0.038403	   -0.022469	   -0.060871	   -0.012537	   -0.006169	   -0.018705	   -0.003649	    0.001743	   -0.001907	   -0.017021	   -0.007712	   -0.024733	   -0.038274	   -0.019202	   -0.057475	    0.079869	    0.067097	    0.146966	    0.080234	    0.140061	    0.220295	    0.020844	    0.019501	    0.040345	    0.009256	    0.009923	    0.019179	   -0.001736	    0.000724	   -0.001013	    0.004430	    0.003588	    0.008018	   -0.008536	    0.000861	   -0.007676	    0.046830	    0.036366	    0.083195	    0.098840	    0.132892	    0.231732	    0.180650	    0.203037	    0.383688	   -0.022282	   -0.018112	   -0.040395	   -0.005469	   -0.005634	   -0.011103	   -0.024669	   -0.020162	   -0.044831	    0.001884	   -0.002534	   -0.000650	   -0.017923	   -0.013393	   -0.031315	    0.139514	    0.143431	    0.282946
     1.800	0	0	    0	    0.005470	    0.016406	    0.021876	   -0.039231	   -0.022374	   -0.061605	   -0.012678	   -0.006712	   -0.019390	   -0.005170	    0.001293	   -0.003877	   -0.018518	   -0.007337	   -0.025855	   -0.039236	   -0.019237	   -0.058473	    0.078045	    0.064266	    0.142311	    0.080118	    0.139081	    0.219199	    0.020258	    0.018972	    0.039230	    0.008309	    0.010195	    0.018505	   -0.001529	   -0.000003	   -0.001532	    0.002381	    0.003098	    0.005478	   -0.010054	    0.000900	   -0.009154	    0.046769	    0.037137	    0.083906	    0.097202	    0.131525	    0.228727	    0.179382	    0.203921	    0.383303	   -0.022309	   -0.019167	   -0.041476	   -0.005088	   -0.006238	   -0.011326	   -0.025353	   -0.020194	   -0.045547	    0.000160	   -0.003332	   -0.003172	   -0.018281	   -0.014013	   -0.032293	    0.137911	    0.146065	    0.283977
     1.875	0	0	    0	    0.007120	    0.013682	    0.020802	   -0.039213	   -0.021783	   -0.060996	   -0.013137	   -0.005889	   -0.019026	   -0.004298	    0.000194	   -0.004104	   -0.017053	   -0.008405	   -0.025459	   -0.038969	   -0.019395	   -0.058365	    0.076044	    0.065640	    0.141684	    0.080133	    0.138231	    0.218364	    0.020255	    0.019009	    0.039265	    0.008380	    0.010626	    0.019006	   -0.002312	    0.000448	   -0.001864	    0.004066	    0.002352	    0.006418	   -0.009777	    0.001284	   -0.008493	    0.045301	    0.038656	    0.083957	    0.101788	    0.127089	    0.228876	    0.180802	    0.203383	    0.384184	   -0.022920	   -0.017307	   -0.040227	   -0.005323	   -0.006002	   -0.011325	   -0.025484	   -0.020231	   -0.045715	   -0.000290	   -0.001513	   -0.001803	   -0.017410	   -0.014834	   -0.032244	    0.145231	    0.138222	    0.283454
